SA1_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
12401145036,0,0,4,0,0,0,0,7,0,9,5,3,0,0,0,17,4,0,0,0,0,0,0,8,14,17,13,7,14,9,6,60,0,0,0,0,0,0,0,0,19,23,21,11,13,9,6,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,11,0,0,0,0,0,0,0,0,3,4,4,4,0,0,0,17,19,28,27,13,16,9,6,115
12401145037,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,4,5,0,0,0,0,0,5,26,21,11,10,15,3,3,90,0,0,0,0,0,0,0,0,29,22,12,10,20,5,3,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,6,4,3,6,0,0,0,11,0,0,0,0,0,0,0,0,7,4,3,6,3,0,0,20,40,28,14,13,20,9,8,128
12401145038,0,0,0,0,0,0,0,0,0,7,7,3,0,0,0,20,3,3,0,0,0,0,0,9,23,32,11,9,7,4,0,82,0,0,0,0,0,0,0,0,26,43,24,15,9,4,0,113,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,5,5,0,0,13,0,0,0,0,0,0,0,0,4,8,0,5,5,0,0,13,27,49,21,16,13,6,0,132
12401145039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12401145040,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,4,0,0,0,0,0,0,4,17,15,6,3,10,0,3,55,0,0,0,0,0,0,0,0,25,15,5,4,13,0,3,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,20,7,10,11,0,3,79
12401145041,4,3,3,0,0,3,0,13,3,0,0,3,8,0,0,18,0,4,0,0,0,0,0,7,35,24,17,13,12,4,0,97,0,0,0,0,0,0,0,0,48,27,16,17,14,7,5,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,7,0,3,0,0,29,0,0,0,0,0,0,0,0,0,10,7,0,3,0,0,33,45,39,28,17,14,8,7,165
12401145042,0,0,0,0,0,0,0,3,0,4,3,0,5,0,0,13,0,4,0,0,3,0,0,11,15,15,13,4,5,3,8,53,0,0,0,0,0,0,0,0,15,16,17,6,13,6,5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,9,17,27,15,6,17,6,5,94
12401145043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,4,0,6,9,3,3,9,0,32,0,0,0,0,0,0,0,0,5,10,10,5,3,6,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,10,5,7,6,0,40
12401145044,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,11,5,0,0,0,0,3,0,14,8,35,16,12,14,6,6,97,0,0,0,0,0,0,0,0,18,35,23,15,21,10,8,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,40,23,15,18,10,8,129
12401145045,0,5,4,0,0,0,0,6,0,0,0,0,0,3,0,8,4,5,4,0,0,0,0,7,16,27,9,12,8,0,0,74,0,0,0,0,0,0,0,0,13,38,15,12,10,7,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,10,17,39,12,12,14,7,8,108
12401145046,0,0,3,0,0,0,0,5,0,3,5,0,6,0,0,20,0,0,0,0,3,0,0,7,21,19,14,0,9,0,0,71,0,0,0,0,0,0,0,0,23,30,24,5,16,3,3,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,6,26,30,25,5,15,3,5,114
12401145047,0,0,0,0,0,0,0,0,5,6,3,0,4,0,0,16,0,0,0,0,4,0,0,4,14,15,11,6,17,6,0,68,0,0,0,0,0,0,0,0,18,18,16,11,17,5,3,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,9,18,20,20,14,22,5,3,102
12401145048,0,0,0,0,0,0,0,4,0,9,0,0,6,0,0,12,0,4,0,0,0,0,0,11,25,19,13,5,8,7,0,70,0,0,0,0,0,0,0,0,27,31,16,5,13,5,6,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,0,3,0,0,16,0,0,0,0,0,0,0,0,3,9,3,0,8,0,0,25,32,33,17,8,17,5,6,124
12401145049,0,3,4,7,6,0,0,19,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,4,21,14,7,10,12,3,0,65,0,0,0,0,0,0,0,0,17,19,17,14,19,3,0,93,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,16,19,20,19,23,22,8,0,114
12401145050,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,5,8,5,3,5,0,0,0,26,0,0,0,0,0,0,0,0,9,5,4,9,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,15,5,4,9,5,0,0,40
12401145051,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,15,14,7,6,0,0,0,42,0,0,0,0,0,0,0,0,18,12,7,5,7,5,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,17,19,7,5,7,5,0,62
12401145101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12401145201,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,4,0,3,0,0,5,0,0,18,0,0,0,0,0,0,0,0,3,7,5,5,10,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,3,4,0,0,12,3,10,10,7,14,3,0,48
12401145202,0,0,0,0,0,0,0,4,0,0,0,3,4,4,0,16,0,0,0,4,3,0,0,9,21,15,10,3,6,0,0,55,0,0,0,0,0,0,0,0,21,19,12,16,16,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,16,22,28,16,15,21,0,3,106
12401145203,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,4,18,13,13,6,4,0,0,54,0,0,0,0,0,0,0,0,17,16,13,7,7,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,14,17,19,17,11,9,0,0,78
12401145204,0,5,0,0,0,0,0,3,0,4,0,0,0,0,0,6,0,3,0,0,0,0,0,6,10,9,3,6,5,0,0,24,0,0,0,0,0,0,0,0,9,14,4,6,5,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,11,12,18,6,6,8,5,0,50
12401145205,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,4,13,12,8,7,7,0,0,45,0,0,0,0,0,0,0,0,17,20,11,5,7,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,4,0,0,15,0,0,0,0,0,0,0,0,6,8,4,4,4,0,0,22,21,22,14,9,14,0,0,79
12401145206,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,9,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,9,0,0,15,0,0,0,0,0,0,0,0,0,3,5,0,9,0,0,19,4,13,10,0,6,0,0,35
12401145207,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,4,0,11,0,0,0,0,0,10,8,10,7,0,3,0,0,27,0,0,0,0,0,0,0,0,7,21,8,3,14,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,3,5,3,0,0,0,0,16,0,0,0,0,0,0,0,0,6,13,3,5,6,0,0,32,15,31,12,3,18,3,0,82
12401145208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,3,0,3,0,0,8,10,9,12,4,13,5,0,51,0,0,0,0,0,0,0,0,21,16,15,4,12,3,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,14,21,21,13,4,17,3,0,87
12401145209,0,0,3,0,0,0,0,9,0,3,8,0,0,0,0,11,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,11,5,10,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,3,4,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,9,3,10,4,0,0,0,21,13,10,16,6,0,3,0,53
12401145210,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,7,0,3,0,0,0,0,0,4,12,8,0,0,0,0,0,30,0,0,0,0,0,0,0,0,15,17,9,0,3,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,5,3,0,0,0,10,0,0,0,0,0,0,0,0,3,4,5,5,0,4,0,16,19,16,5,5,8,4,0,53
12401145211,5,3,0,3,0,0,0,11,0,4,4,4,0,0,0,10,0,4,0,0,0,0,0,3,3,7,3,0,0,0,0,20,0,0,0,0,0,0,0,0,12,20,5,5,3,0,0,45,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,8,8,4,0,0,3,0,0,14,0,0,0,0,0,0,0,0,8,4,0,4,7,0,0,21,14,23,5,7,9,0,0,69
12401145212,5,0,3,0,4,3,0,11,0,10,4,0,9,0,0,18,0,0,0,0,0,0,0,5,0,4,10,0,9,3,0,22,0,0,0,0,0,0,0,0,9,11,14,4,17,3,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,0,7,0,3,3,4,0,0,0,15,0,0,0,0,0,0,0,0,3,6,4,4,4,0,0,30,14,19,15,5,24,9,0,86
12401145213,0,0,0,0,0,0,0,4,5,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,7,10,4,0,0,0,0,20,0,0,0,0,0,0,0,0,11,10,3,7,5,0,0,38,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,17,0,0,0,0,0,0,0,0,3,3,3,0,4,0,0,14,10,15,14,7,8,0,0,50
12401145214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,5,0,0,0,0,19,0,0,0,0,0,0,0,0,8,9,8,0,4,0,0,26,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,5,8,8,3,0,4,3,0,30
12401145215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12401145216,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,10,12,10,4,5,5,0,0,25,0,0,0,0,0,0,0,4,15,14,8,4,5,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,3,0,0,14,0,0,0,0,0,0,0,0,4,11,4,0,3,0,0,17,17,24,12,3,5,0,0,63
12401145217,0,3,0,0,0,0,0,5,0,3,0,0,0,0,0,3,4,3,0,0,0,0,0,16,6,4,4,4,0,0,0,16,0,0,0,0,0,0,0,0,9,9,7,4,0,0,0,35,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,4,4,5,6,0,0,14,9,16,7,7,11,0,0,50
12401145218,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,5,3,0,0,0,0,9,5,14,0,0,4,0,0,26,0,0,0,0,0,0,0,0,11,10,5,5,3,5,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,11,15,7,5,9,4,0,45
12401145219,0,3,0,0,0,0,0,5,0,8,4,0,0,0,0,11,4,3,0,0,0,0,0,8,7,5,7,6,3,0,0,28,0,0,0,0,0,0,0,0,14,17,9,11,8,4,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,15,0,0,0,0,0,0,0,0,3,0,3,5,3,3,0,19,12,19,16,12,12,0,0,71
12401145220,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,6,0,0,4,3,0,0,11,13,9,3,5,0,0,0,27,0,0,0,0,0,0,0,0,16,11,3,5,0,3,0,39,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,3,0,0,0,0,0,0,0,0,6,0,3,3,3,0,0,18,0,0,0,0,0,0,0,0,6,6,3,0,3,0,0,20,19,17,5,14,6,3,0,64
12401145221,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,3,0,0,5,9,4,6,5,4,0,0,24,0,0,0,0,0,0,0,0,9,3,6,7,10,0,0,43,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,10,9,6,10,11,9,0,6,52
12401145222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12401145223,7,6,0,5,5,0,0,22,0,6,0,3,4,0,0,15,0,4,3,3,0,0,0,8,16,21,9,8,3,3,0,58,0,0,0,0,0,0,0,0,19,33,12,14,14,4,0,98,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,9,0,0,0,0,0,0,0,3,3,4,0,6,3,0,0,17,0,0,0,0,0,0,0,0,3,3,0,10,9,0,0,25,23,40,20,20,22,4,0,130
12401145224,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,10,9,11,9,6,4,7,0,33,0,0,0,0,0,0,0,0,14,15,10,3,6,8,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,21,10,12,8,5,0,64
12401145225,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,3,0,8,0,0,3,0,0,3,4,11,0,3,5,0,0,23,0,0,0,0,0,0,0,0,3,17,0,3,9,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,5,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,3,4,0,0,16,4,21,8,8,15,0,6,51
12401145226,0,3,0,0,0,0,0,6,0,4,0,0,0,4,0,10,0,0,0,0,0,0,0,6,0,8,3,0,0,0,0,16,0,0,0,0,0,0,0,0,3,15,5,3,6,4,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,15,6,14,3,7,10,4,0,49
12401145227,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,3,7,4,3,10,0,0,26,0,0,0,0,0,0,0,0,8,12,4,0,6,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,8,7,12,4,7,8,4,5,49
12401145228,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,15,3,0,0,0,0,0,0,3,12,10,4,3,4,0,0,36,0,0,0,0,0,0,0,0,17,16,7,7,10,0,0,50,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,15,7,6,10,0,0,58
12401145229,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,5,0,0,6,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,4,3,0,20
12401145230,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,7,5,4,6,0,0,24,0,0,0,0,0,0,0,0,9,7,5,4,9,4,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,6,0,0,0,4,4,0,0,14,0,0,0,0,0,0,0,0,0,3,5,9,4,0,0,18,7,14,12,10,10,4,0,55
12401145231,3,0,3,0,4,5,0,13,3,0,0,0,0,0,0,9,0,3,0,5,0,0,0,3,7,7,3,0,5,0,0,24,0,0,0,0,0,0,0,0,13,16,4,4,7,4,0,46,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,15,17,22,6,3,7,4,4,65
12401145232,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,4,5,11,7,5,6,0,3,39,0,0,0,0,0,0,0,0,8,12,12,6,4,0,4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,3,6,3,0,0,11,0,0,0,0,0,0,0,0,0,7,3,5,4,0,0,21,8,11,10,12,10,4,3,70
12401145233,0,0,0,5,5,0,0,8,0,0,0,0,0,0,0,0,0,6,9,0,3,0,0,10,5,9,6,4,4,0,0,30,0,0,0,0,0,0,0,0,5,16,11,6,6,0,0,49,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,17,11,16,14,7,11,0,0,63
12401145234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,0,5,5,7,9,3,4,0,0,30,0,0,0,0,0,0,0,0,13,10,7,3,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,5,5,4,0,17,13,20,9,6,9,3,0,54
12401145235,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,5,4,8,3,3,0,0,24,0,0,0,0,0,0,0,0,15,11,8,5,9,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,8,7,0,4,4,0,0,14,17,14,5,9,9,0,0,57
12401145236,0,3,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,3,4,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,7,14,0,3,0,0,24,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,4,0,0,0,0,0,4,4,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,4,9,6,0,0,0,0,16,11,14,14,0,6,0,0,45
12401145237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,3,3,6,0,6,0,0,15,4,0,9,0,10,0,0,29
12401145301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12401145302,0,0,0,0,0,0,0,7,4,5,4,0,3,0,0,11,0,0,0,0,0,0,0,3,20,13,4,7,9,4,0,54,0,0,0,0,0,0,0,0,24,9,7,9,15,5,0,78,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,5,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,9,0,0,5,0,0,19,30,17,8,11,16,5,0,93
12401145303,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,8,0,5,0,0,3,0,0,10,10,16,12,8,15,5,0,62,0,0,0,0,0,0,0,0,16,21,15,8,17,7,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,3,3,0,0,14,0,0,0,0,0,0,0,0,0,9,0,3,3,0,0,14,11,23,12,12,24,7,3,97
