SA1_CODE_2021,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
11802156407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,6,0,0,0,4,11,0,4,0,12,5,0,0,0,13,0,0,0,0,8,5,6,0,0,12,10,0,0,0,14,10,0,5,0,13,5,4,0,0,5,5,0,0,0,4,9,3,0,0,17,0,0,0,0,5,0,0,0,0,0,63,27,12,3,112
11802156408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,5,0,0,0,8,0,0,0,0,6,6,5,4,0,14,0,0,4,0,0,5,0,0,0,5,7,5,4,0,9,3,4,0,0,8,4,0,0,0,3,4,0,0,0,0,8,4,0,0,11,0,0,0,0,0,0,0,0,0,0,37,24,14,0,82
11802156409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,0,0,3,5,0,0,0,3,0,0,0,0,3,4,0,0,0,6,6,0,4,0,13,7,5,0,0,9,0,6,0,0,4,0,0,0,0,0,4,32,0,0,33,0,0,0,0,0,0,0,0,0,0,30,46,11,0,83
11802156410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,0,0,0,3,5,0,0,0,3,0,0,4,0,0,0,0,3,0,3,0,0,4,0,5,0,0,0,0,0,3,0,0,0,3,3,5,0,0,8,10,0,3,0,9,10,10,0,0,15,7,4,0,0,7,13,20,0,0,34,0,0,0,0,0,0,0,0,0,3,44,43,20,3,114
11802156411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,6,0,14,6,0,0,0,10,6,4,0,0,7,0,3,0,0,7,6,11,0,0,20,0,0,0,0,3,0,0,0,0,0,39,37,15,0,88
11802156412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,3,4,0,0,7,3,7,3,0,9,3,3,4,0,5,6,0,0,0,6,16,6,0,0,17,9,4,0,0,16,9,0,0,0,7,4,0,0,0,6,12,9,0,0,22,7,0,0,0,5,0,0,0,0,0,64,32,20,0,116
11802156413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,4,3,0,0,0,8,0,0,0,0,5,0,0,0,0,0,4,4,0,0,7,3,0,0,0,10,4,3,0,0,5,3,0,0,0,6,7,3,0,0,12,6,0,0,0,3,0,0,0,0,0,44,21,9,8,78
11802156414,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,4,0,0,0,6,4,0,5,0,10,12,4,3,0,11,6,0,0,0,10,4,3,5,0,15,5,3,0,0,9,18,6,5,0,33,11,5,3,0,24,8,5,4,4,21,7,11,4,0,20,17,30,0,0,50,0,3,5,0,8,0,0,0,0,0,121,73,26,7,225
11802156415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,5,0,0,9,3,0,0,0,3,0,5,0,0,8,0,3,0,0,3,12,32,3,0,48,0,3,0,0,4,0,0,0,0,0,33,50,14,0,94
11802156416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,3,0,4,0,4,0,3,0,0,3,10,7,5,0,23,0,4,0,0,8,6,9,0,0,9,8,5,5,0,12,13,28,3,0,38,4,0,4,0,11,0,0,0,0,0,57,53,21,8,141
11802156417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,4,0,0,3,3,23,0,0,25,0,0,0,0,6,0,0,0,0,0,18,27,6,0,55
11802156418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11802156419,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,3,0,0,0,0,0,5,0,0,0,5,0,3,0,0,3,0,6,3,0,9,3,4,0,0,3,4,20,3,0,26,0,0,0,0,4,0,0,0,0,0,22,36,15,3,76
11802156420,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,6,5,3,6,7,0,8,5,0,0,0,5,0,0,0,0,0,6,0,0,0,13,0,7,0,0,4,0,0,0,0,0,3,0,0,0,7,6,5,0,0,4,0,0,0,0,3,0,0,0,0,0,40,19,5,3,72
11802156421,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,4,3,0,0,0,5,3,0,4,0,3,3,0,5,0,6,9,0,0,0,12,7,5,0,0,12,0,0,0,0,4,11,10,0,0,14,0,0,0,0,3,0,0,0,0,0,44,14,8,9,80
11802156422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,4,3,3,0,0,0,8,0,4,0,0,3,0,4,0,0,9,0,5,0,0,5,3,25,0,0,34,0,3,3,0,10,0,0,0,0,0,21,49,5,7,79
11802156423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,9,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19,7,5,0,29
11802156424,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,4,0,0,3,4,8,0,0,12,8,0,0,0,8,5,6,0,0,5,3,4,0,0,7,12,11,0,0,23,3,3,0,0,11,0,0,0,0,0,59,33,5,4,98
11802156425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,5,3,0,11,0,0,0,0,8,0,4,0,0,8,4,4,3,0,12,9,3,0,0,14,3,6,0,0,5,4,4,0,0,10,11,16,0,0,19,3,0,0,0,3,0,0,0,0,0,40,38,17,3,89
11802156426,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,5,0,0,9,4,10,0,0,16,7,9,3,0,19,0,6,0,0,8,11,40,0,0,48,0,6,0,0,6,0,0,0,0,0,37,80,13,3,137
11802156427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11802156428,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,8,12,0,0,17,0,0,0,0,0,0,0,0,0,0,23,21,8,0,47
11802156501,0,0,0,0,3,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,6,0,0,6,4,4,0,0,7,0,3,0,0,5,0,5,0,0,7,0,3,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,20,24,15,0,58
11802156502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,5,3,0,5,0,9,8,4,3,0,13,5,0,4,0,5,8,0,6,0,8,9,10,0,0,20,6,3,0,0,15,4,3,0,0,6,0,0,0,0,3,4,7,0,0,6,0,0,0,0,0,0,0,0,0,0,53,34,23,4,114
11802156503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,6,0,0,6,0,4,0,0,4,0,0,0,0,3,4,0,0,0,5,3,6,0,0,16,3,3,0,0,11,0,6,0,0,4,4,0,0,0,5,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,37,26,5,0,66
11802156504,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,8,0,0,0,0,0,4,0,0,0,3,0,0,3,0,3,4,0,0,0,12,3,0,4,4,8,0,0,0,0,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,34,13,12,6,68
11802156505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,3,0,0,0,3,4,4,0,0,7,0,0,0,0,3,0,0,0,0,3,4,8,0,0,10,0,3,0,0,6,0,8,0,0,10,0,7,0,0,9,5,25,0,0,26,0,4,0,0,5,0,0,0,0,0,23,62,10,7,100
11802156506,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,3,0,4,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,4,0,0,13,3,6,0,0,5,0,6,4,0,7,3,4,0,0,4,3,7,0,0,9,0,0,0,0,0,0,0,0,0,0,23,31,12,3,70
11802156507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,9,0,0,18,4,5,0,0,11,0,0,0,0,4,0,3,0,0,5,5,32,0,0,41,0,0,0,0,0,0,0,0,0,0,27,56,14,3,104
11802156508,5,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,6,4,0,0,7,3,5,0,0,10,3,0,0,0,3,4,0,0,7,12,15,8,0,0,18,4,0,0,0,6,3,3,0,0,8,3,0,0,0,3,3,3,0,0,8,0,0,0,0,3,0,0,0,0,0,47,26,8,7,89
11802156509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,5,0,0,7,0,5,0,0,0,0,0,4,3,0,0,4,3,3,0,0,6,3,0,0,0,5,0,4,0,0,6,0,4,0,0,0,10,11,0,0,17,0,0,0,0,5,0,0,0,0,0,29,30,7,0,67
11802156510,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,4,5,0,0,0,11,8,4,3,0,9,0,0,0,0,3,3,0,0,0,9,6,7,3,0,13,0,4,0,0,3,0,3,0,0,5,0,7,0,0,8,0,25,0,0,29,0,9,0,0,9,0,0,0,0,0,33,65,19,0,114
11802156511,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,3,6,0,3,0,15,0,0,4,0,5,0,0,0,0,8,5,3,0,0,14,4,0,0,0,5,0,0,3,0,4,6,0,4,0,6,6,11,0,0,15,0,15,0,0,14,0,6,0,0,6,4,37,0,0,39,0,3,0,0,10,0,0,0,0,0,48,83,26,3,152
11802156512,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,4,8,0,4,0,6,5,0,0,0,5,0,4,0,0,6,4,5,0,0,7,4,0,0,0,6,0,0,0,0,4,0,9,0,0,12,5,4,0,0,10,7,32,4,0,36,3,4,3,0,7,0,0,0,0,3,33,63,22,3,122
11802156513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,0,11,6,0,0,0,11,0,4,4,0,8,4,0,6,0,8,5,5,5,0,13,3,4,0,0,10,11,3,0,0,16,7,3,0,0,11,5,5,0,0,12,0,0,0,0,0,0,0,0,0,0,50,25,19,5,98
11802156514,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,3,0,0,7,0,0,0,0,4,0,0,0,0,6,7,6,3,0,13,3,5,0,0,13,4,5,0,0,8,0,7,0,0,10,9,20,0,0,25,3,0,0,0,3,0,0,0,0,0,27,45,12,6,95
11802156515,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,4,0,5,3,0,0,0,8,0,0,0,0,4,0,0,0,0,0,4,0,0,0,8,6,0,0,0,7,0,0,0,0,3,6,6,0,0,15,5,0,0,0,4,0,12,0,0,8,0,7,0,0,8,5,8,0,0,12,5,0,0,0,9,0,0,0,0,0,53,34,8,4,102
11802156516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,0,3,0,13,6,0,0,0,4,0,4,6,0,10,0,3,0,0,3,12,11,3,0,22,13,10,0,0,24,6,4,0,3,9,6,5,0,0,11,0,17,0,0,24,0,0,0,0,7,0,0,0,0,0,51,58,15,3,128
11802156517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,9,3,3,0,12,6,0,0,0,8,5,0,0,0,7,0,0,0,0,8,6,4,0,0,8,3,6,0,0,7,6,10,0,0,10,0,0,0,0,8,10,32,3,0,38,3,5,3,0,8,0,0,0,0,0,47,59,17,0,120
11802156518,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,6,0,0,0,6,0,0,0,0,0,5,3,4,0,3,9,3,0,0,10,7,0,5,0,5,4,3,0,0,8,0,0,0,0,5,0,3,0,0,3,3,0,0,0,5,0,0,0,0,0,28,18,10,3,63
11802156519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,3,0,0,3,4,3,0,0,9,0,5,0,0,3,3,4,0,0,7,0,0,0,0,0,3,14,0,0,14,0,4,0,0,4,0,0,0,0,0,16,36,3,0,54
11802156520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,7,3,0,0,0,3,0,0,0,0,5,5,0,0,0,5,4,0,0,0,4,3,0,0,0,3,0,0,0,0,4,0,3,0,0,7,0,8,0,0,8,5,23,0,0,28,0,7,0,0,3,0,0,0,0,0,26,46,11,5,86
11802156521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,4,0,0,0,6,0,0,0,0,0,0,5,0,0,5,0,4,0,0,3,3,0,3,0,10,6,10,0,0,14,3,5,3,0,8,4,47,0,0,49,0,3,0,0,8,0,3,0,0,3,27,79,13,0,125
11802156522,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,6,0,0,12,0,3,0,0,4,0,5,0,0,3,0,0,0,0,6,4,0,3,0,11,0,3,0,0,0,0,9,0,0,11,0,0,0,0,5,3,20,3,0,28,4,0,0,0,3,0,4,0,0,5,24,57,12,3,97
11802156523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,7,0,5,0,9,3,5,0,0,6,3,0,6,0,6,4,0,0,0,3,5,7,0,0,7,0,8,0,0,14,6,0,0,0,6,0,0,0,0,0,3,16,0,0,18,5,3,0,0,6,0,0,0,0,0,41,39,13,0,98
11802156524,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,4,3,4,0,7,0,0,0,0,3,0,0,0,0,0,16,13,6,3,42
11802156525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,6,3,0,0,0,4,0,0,0,0,4,3,5,5,0,9,0,0,0,0,3,0,4,0,0,4,0,27,0,0,25,0,5,0,0,4,0,0,0,0,0,23,46,13,3,79
11802156526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,3,0,0,3,0,4,0,0,0,0,0,3,0,0,0,3,4,3,0,0,8,7,4,4,0,11,0,3,0,0,7,0,3,0,0,9,10,38,0,0,49,0,0,0,0,0,0,0,0,0,0,32,51,13,0,102
11802156527,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,0,0,0,12,4,3,0,0,10,4,6,0,0,7,0,5,0,0,3,3,6,0,0,4,4,0,0,0,8,6,4,5,0,10,6,6,0,0,9,6,5,0,0,8,0,0,0,0,5,6,11,0,0,14,0,4,5,0,7,0,0,0,0,0,44,40,16,5,106
11802156528,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,4,6,0,0,0,3,0,0,6,0,3,0,0,0,0,3,0,0,3,0,3,8,6,4,0,13,0,12,0,0,13,0,6,0,0,9,0,4,0,0,5,0,36,0,0,40,0,3,0,0,4,0,0,0,0,0,30,69,8,0,111
11802156529,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,4,0,3,0,0,0,0,3,0,0,0,0,8,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,5,5,4,0,13,0,0,0,0,0,3,5,0,0,6,5,29,3,0,34,0,5,0,0,5,0,0,0,0,0,38,57,11,0,107
11802156530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,3,0,3,0,3,0,0,5,0,9,0,3,8,0,8,3,0,0,0,3,0,0,5,0,3,4,0,0,0,0,5,8,3,0,12,0,9,0,0,11,0,11,0,0,10,0,6,0,0,6,14,37,0,0,54,6,0,0,0,3,0,0,0,0,0,44,73,18,3,131
11802156531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,11,3,0,5,0,8,0,4,0,0,5,3,3,0,0,6,3,22,0,0,27,0,0,0,0,5,0,0,0,0,0,21,39,16,0,72
11802156532,3,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,4,0,5,0,0,0,0,0,5,0,0,0,12,3,0,0,0,4,6,3,3,0,10,8,8,0,0,17,0,3,0,0,10,4,0,0,0,6,5,6,0,0,3,5,0,0,0,9,4,4,0,0,7,0,0,0,0,0,43,40,15,0,98
11802156533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,3,0,0,0,3,4,0,0,0,3,4,0,0,0,3,0,3,0,0,4,0,0,0,0,0,3,0,0,0,9,5,0,4,0,8,0,7,0,0,9,0,0,0,0,0,6,26,0,0,32,0,3,0,0,4,0,0,0,0,5,34,49,7,0,84
11802156601,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,7,6,0,0,0,11,3,3,0,0,7,9,4,0,0,11,15,6,5,0,19,8,0,0,0,12,20,3,0,0,27,14,5,0,3,17,23,7,0,0,34,14,0,0,0,15,20,13,7,0,36,11,4,3,0,14,0,0,0,0,0,149,48,29,0,230
11802156602,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,5,3,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,0,5,0,9,4,0,0,0,4,8,4,0,0,11,17,4,0,0,24,3,3,0,0,8,4,0,0,0,10,20,18,0,0,43,0,3,6,0,9,0,0,0,0,0,78,39,22,0,145
11802156603,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,3,0,0,0,8,0,0,5,0,8,4,0,0,0,8,4,0,0,0,6,0,0,0,0,4,3,0,3,0,7,5,9,4,0,17,0,6,0,0,11,7,8,0,0,13,0,5,0,0,10,7,59,0,0,67,4,3,0,0,9,5,0,0,0,5,41,98,20,5,161
11802156604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,3,0,3,0,0,0,0,0,3,5,0,0,8,5,3,0,0,6,6,5,0,0,15,5,3,0,0,7,25,55,5,0,88,0,0,0,0,4,0,3,0,0,3,62,84,16,0,156
11802156605,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,3,3,0,0,0,5,0,4,3,0,3,0,0,0,0,3,4,0,0,0,4,5,7,0,0,15,4,4,0,0,12,5,5,0,0,5,0,0,0,0,3,4,13,3,0,23,0,0,0,0,6,0,0,0,0,0,32,52,18,3,96
