SA1_CODE_2021,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
10102101013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
10102101014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,20,0,0,0,0,20
10102101015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,7,0,0,14,0,0,14,0,0,20,0,0,23,0,9,0,0,0,12,0,5,0,0,0,5,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,16,43,0,0,66
10102101016,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,9,0,0,0,0,10,12,0,0,0,0,15,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,54
10102101017,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,9,0,9,9,0,0,16,0,35,0,0,0,35,3,21,0,0,0,25,3,4,0,0,0,8,0,4,0,0,0,4,0,5,0,0,0,0,0,7,0,0,0,7,12,81,8,0,0,101
10102101201,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,12,4,7,0,0,0,11,6,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,0,0,0,41
10102101202,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,17,0,0,0,0,17,9,0,0,0,0,9,0,0,0,0,0,0,49,0,0,0,0,49
10102101203,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,11,4,0,0,0,12,12,0,0,0,0,15,16,0,0,0,0,16,13,0,0,0,0,13,8,0,0,0,0,9,0,0,0,0,0,0,73,4,0,0,0,80
10102101204,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,3,22,0,0,0,0,22,11,0,0,0,0,11,0,0,0,0,0,0,62,0,0,0,0,62
10102101205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,9,0,0,0,0,9,11,0,0,0,0,11,12,0,0,0,0,12,6,0,0,0,0,6,4,0,0,0,0,4,57,0,0,0,0,57
10102101206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,9,0,0,0,0,9,11,0,0,0,0,11,25,0,0,0,0,25,21,0,0,0,0,21,0,0,0,0,0,0,69,0,0,0,0,69
10102101207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,13,4,0,0,0,16,6,3,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,38
10102101208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,3,3,7,0,0,0,12,3,9,0,0,0,5,21,4,0,0,0,25,14,0,0,0,0,16,11,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,58,24,0,0,0,77
10102101209,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,4,0,0,0,0,4,22,0,0,0,0,22,14,0,0,0,0,14,22,0,0,0,0,22,11,0,0,0,0,11,8,0,0,0,0,8,113,0,0,0,0,113
10102101210,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,10,3,0,0,0,12,8,6,0,0,0,7,13,0,0,0,0,18,13,0,0,0,0,13,7,0,0,0,0,8,4,0,0,0,0,4,68,8,0,0,0,76
10102101211,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,5,5,0,0,0,0,9,15,3,0,0,0,22,22,0,0,0,0,22,18,6,0,0,0,15,14,0,0,0,0,17,0,0,0,0,0,0,90,19,0,0,0,106
10102101212,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,7,9,0,0,0,0,9,16,0,0,0,0,11,11,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,50,0,0,0,0,54
10102101213,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,6,7,0,0,0,0,7,15,0,0,0,0,15,19,0,0,0,0,22,21,0,0,0,0,21,3,0,0,0,0,3,5,0,0,0,0,5,86,6,0,0,0,93
10102101214,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,8,3,0,0,0,7,16,0,0,0,0,16,14,0,0,0,0,14,11,0,0,0,0,10,9,0,0,0,0,9,3,0,0,0,0,3,65,5,0,0,0,72
10102101215,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,8,22,3,0,0,0,25,9,0,0,0,0,12,15,0,0,0,0,15,12,0,0,0,0,12,5,0,0,0,0,5,72,10,0,0,0,80
10102101216,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,5,9,0,0,0,0,12,8,0,0,0,0,8,3,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,40,6,0,0,0,49
10102101217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
10102101218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,10,5,0,0,0,19,21,3,0,0,0,24,17,0,0,0,0,16,10,0,0,0,0,10,4,0,0,0,0,5,0,0,0,0,0,0,68,22,0,0,0,92
10102101219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,6,3,6,3,0,0,11,11,6,0,0,0,18,10,9,5,0,0,18,10,0,0,0,0,9,8,3,0,0,0,13,0,0,0,0,0,0,3,4,0,0,0,5,52,21,13,0,0,91
10102101220,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,7,11,0,0,0,15,19,4,0,0,0,23,9,0,0,0,0,9,9,0,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,6,60,20,0,0,0,81
10102101221,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,8,0,0,0,0,8,17,0,0,0,0,16,4,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,37,3,0,0,0,43
10102101222,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,8,23,4,0,0,0,27,17,0,0,0,0,17,13,0,0,0,0,13,3,0,0,0,0,3,11,0,0,0,0,11,81,8,0,0,0,88
10102101223,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,5,9,0,0,0,13,14,8,0,0,0,18,9,0,0,0,0,17,16,0,0,0,0,18,3,0,0,0,0,3,4,0,0,0,0,5,57,29,0,0,0,84
10102101224,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,6,3,6,0,0,0,8,5,0,0,0,0,10,12,0,0,0,0,8,19,0,0,0,0,21,9,0,0,0,0,9,0,0,0,0,0,4,68,10,0,0,0,82
10102101225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10102101226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10102101227,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,10,0,0,0,0,10,3,0,0,0,0,3,13,0,0,0,0,13,18,0,0,0,0,18,16,0,0,0,0,16,0,0,0,0,0,0,77,0,0,0,0,77
10102101228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,5,10,0,0,0,0,13,18,0,0,0,0,17,4,0,0,0,0,11,10,0,0,0,0,9,6,0,0,0,0,3,6,0,0,0,0,7,66,12,0,0,0,77
10102101229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,11,0,0,0,0,14,12,0,0,0,0,12,3,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,42,4,0,0,0,50
10102101230,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,25,0,0,0,0,25
10102101231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,10,3,0,0,0,0,3,10,0,0,0,0,10,6,4,0,0,0,11,3,0,0,0,0,3,37,3,0,0,0,41
10102101232,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,7,0,0,0,0,7,9,0,0,0,0,9,18,3,0,0,0,17,16,0,0,0,0,16,10,0,0,0,0,9,8,0,0,0,0,8,4,0,0,0,0,4,73,3,0,0,0,80
10102161001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,7,0,0,0,10,7,17,0,0,0,25,17,15,0,0,0,37,18,3,0,0,0,14,4,3,0,0,0,5,4,0,0,0,0,4,0,5,0,0,0,9,48,59,0,0,0,104
10102161002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,23,0,0,0,0,23,24,0,0,0,0,24,10,0,0,0,0,10,0,0,0,0,0,0,78,0,0,0,0,78
10102161003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,27,0,0,0,0,27,48,0,0,0,0,48,25,0,0,0,0,25,14,0,0,0,0,14,7,0,0,0,0,7,128,0,0,0,0,128
10102161004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,10,14,0,0,0,0,14,21,0,0,0,0,21,5,0,0,0,0,5,0,0,0,0,0,0,53,0,0,0,0,53
10102161005,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,26,0,0,0,0,26,25,0,0,0,0,25,29,0,0,0,0,29,14,0,0,0,0,14,0,0,0,0,0,0,100,0,0,0,0,100
10102161006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,5,0,0,0,0,5,3,0,0,0,0,3,17,0,0,0,0,17,30,0,0,0,0,30,30,0,0,0,0,30,6,0,0,0,0,6,3,0,0,0,0,3,95,0,0,0,0,95
10102161007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,3,0,0,0,16,22,3,0,0,0,23,29,0,0,0,0,29,13,0,0,0,0,12,4,0,0,0,0,4,0,0,0,0,0,8,87,7,0,0,0,95
10102161008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,16,0,0,0,0,16,20,0,0,0,0,20,10,0,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,63,0,0,0,0,63
10102161009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,12,0,0,0,0,12,9,0,0,0,0,9,13,0,0,0,0,13,10,0,0,0,0,10,5,0,0,0,0,5,54,0,0,0,0,54
10102161010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,3,0,0,5,21,0,0,0,0,22,9,0,0,0,0,12,14,0,0,0,0,14,8,0,0,0,0,8,0,0,0,0,0,0,63,0,6,0,0,72
10102161011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,5,0,0,0,0,5,20,0,0,0,0,20,30,0,0,0,0,30,18,0,0,0,0,18,9,0,0,0,0,9,3,0,0,0,0,3,89,0,0,0,0,89
10102161012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,7,0,0,0,0,7,25,0,0,0,0,25,27,0,0,0,0,27,11,0,0,0,0,11,0,0,0,0,0,0,84,0,0,0,0,84
10102161013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,9,0,0,0,0,9,31,0,0,0,0,31,34,0,0,0,0,34,23,0,0,0,0,23,8,0,0,0,0,8,6,0,0,0,0,6,123,0,0,0,0,123
10102161014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,24,0,0,0,0,24,56,0,0,0,0,56,24,0,0,0,0,24,6,0,0,0,0,6,5,0,0,0,0,5,126,0,0,0,0,126
10102161015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,12,33,0,0,0,0,33,25,0,0,0,0,25,19,0,0,0,0,19,6,0,0,0,0,6,0,0,0,0,0,0,106,0,0,0,0,106
10102161101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,5,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,5,7,0,0,0,0,7,10,0,0,0,0,10,3,0,0,0,0,3,45,0,0,0,0,45
10102161102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,8,0,0,0,0,8,5,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,35,0,0,0,0,35
10102161103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,3,4,0,0,0,0,4,6,0,0,0,0,6,6,0,0,0,0,6,5,0,0,0,0,5,36,0,0,0,0,36
10102161104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,9,0,0,0,0,9,16,0,0,0,0,16,8,0,0,0,0,8,17,0,0,0,0,17,7,0,0,0,0,7,3,0,0,0,0,3,70,0,0,0,0,70
10102161105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,4,14,0,0,0,0,14,9,0,0,0,0,9,4,0,0,0,0,4,51,0,0,0,0,51
10102161106,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,10,5,0,0,0,0,5,18,0,0,0,0,18,20,0,0,0,0,20,14,0,0,0,0,17,10,0,0,0,0,14,4,0,0,0,0,4,94,0,0,0,0,102
10102161107,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,14,10,0,0,0,0,10,15,0,0,0,0,15,6,0,0,0,0,6,10,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,72,0,0,0,0,72
10102161108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,5,0,0,0,0,5,8,0,0,0,0,8,6,0,0,0,0,6,12,0,0,0,0,12,21,0,0,0,0,21,19,0,0,0,0,19,6,0,0,0,0,6,5,0,0,0,0,5,95,0,0,0,0,95
10102161109,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,42,0,0,0,0,42,48,0,0,0,0,48,31,0,0,0,0,31,6,0,0,0,0,6,4,0,0,0,0,4,137,0,0,0,0,137
10102161110,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,9,0,0,0,0,9,3,0,0,0,0,3,9,0,0,0,0,9,3,0,0,0,0,3,4,0,0,0,0,4,52,0,0,0,0,52
10102161111,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,3,0,0,0,0,5,27,0,0,0,0,29
10102161112,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,15,0,0,0,0,15,16,0,0,0,0,16,16,0,0,0,0,16,3,0,0,0,0,3,4,0,0,0,0,4,58,0,0,0,0,58
10102161113,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,5,0,0,0,0,5,13,0,0,0,0,13,17,0,0,0,0,17,11,0,0,0,0,11,3,0,0,0,0,3,71,0,0,0,0,71
10102161114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,7,0,0,0,0,7,9,0,0,0,0,9,5,0,0,0,0,5,0,0,0,0,0,0,18,0,0,0,0,18
10102161115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,11,0,0,0,0,11,11,0,0,0,0,8,9,0,0,0,0,9,4,0,0,0,0,4,48,0,0,0,0,52
10102161116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,8,0,0,0,0,8,10,0,0,0,0,10,8,0,0,0,0,8,4,0,0,0,0,4,46,0,0,0,0,46
10102161117,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,6,0,0,0,0,6,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,41
10102161118,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,5,0,0,0,0,5,17,0,0,0,0,17,7,0,0,0,0,7,12,0,0,0,0,12,17,0,0,0,0,17,0,0,0,0,0,0,72,0,0,0,0,72
10102161119,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,19,0,0,0,0,19,20,0,0,0,0,20,21,0,0,0,0,21,9,0,0,0,0,9,5,0,0,0,0,5,93,0,0,0,0,93
10102161120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,8,0,0,0,0,8,5,0,0,0,0,5,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,9,50,0,0,0,0,50
10102161121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,28,0,0,0,0,28
10102161122,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,11,0,0,0,0,11,5,0,0,0,0,5,8,0,0,0,0,8,8,0,0,0,0,8,9,0,0,0,0,9,10,0,0,0,0,10,5,0,0,0,0,5,49,0,0,0,0,49
10102161123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,28,0,0,0,0,28
10102161124,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,9,0,0,0,0,9,24,0,0,0,0,24,48,0,0,0,0,48,18,0,0,0,0,21,15,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,3,138,0,0,0,0,140
10102161125,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,5,0,0,0,0,5,4,0,0,0,0,4,13,0,0,0,0,13,5,0,0,0,0,5,10,0,0,0,0,10,3,0,0,0,0,3,3,0,0,0,0,3,52,0,0,0,0,52
10102161126,3,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6,0,0,0,0,7,9,0,3,0,0,14,26,3,0,0,0,28,19,6,0,0,0,19,21,0,0,0,0,27,3,0,0,0,0,3,3,0,0,0,0,5,104,7,8,0,0,123
