SUA_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
3003,0,0,0,0,0,0,0,0,0,11,0,21,0,0,0,0,0,0,0,0,4,3,0,10,0,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,0,0,3,0,10,4,0,0,0,0,0,0,0,0,22,0,26,0,0,0,7,0,3,0,12,0,20,0,42,4,4,0,4,0,13,4,15,4,61,0,111,0,13,0,9,0,39,0,46,9,70,0,192,9,24,0,33,4,97,4,54,9,108,0,330,21,42,3,114,10,133,9,54,13,99,0,497,36,24,4,146,7,124,4,49,13,58,3,473,84,23,5,169,20,92,3,27,7,53,3,499,273,56,6,367,59,181,18,40,11,52,3,1067,274,40,10,295,48,60,19,15,4,27,0,792,276,28,5,215,21,56,6,5,5,9,5,632,198,21,5,134,17,27,4,0,3,10,0,420,350,15,10,191,33,72,6,11
3004,9,0,0,0,0,4,0,5,0,46,0,65,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,3,0,8,0,15,0,28,0,0,0,0,0,3,0,4,0,6,0,17,0,0,0,0,0,5,0,10,0,38,0,56,0,7,0,5,0,13,0,27,0,44,0,104,7,19,0,3,0,35,0,64,14,77,9,231,7,23,0,26,6,80,4,105,4,84,3,336,7,59,4,73,4,201,8,109,24,103,0,594,43,112,4,203,22,246,19,123,23,120,6,921,74,92,12,271,31,218,18,80,19,89,0,910,146,80,8,351,40,190,23,62,25,63,3,994,580,165,20,827,105,329,48,91,32,88,5,2287,616,108,24,727,112,171,36,50,19,52,0,1917,587,80,18,545,95,125,33,40,12,19,0,1554,478,38,16,377,77,44,12,19,9,12,0,1080,1013,86,26,623,125,172,45,31
3005,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,3,0,4,0,0,0,15,0,0,0,6,0,17,0,8,0,10,0,38,0,3,0,7,0,25,0,3,0,0,0,44,3,0,0,16,3,25,0,4,0,0,0,59,11,5,0,24,3,30,0,3,0,4,0,79,37,8,0,85,8,67,4,5,0,5,0,226,57,7,6,112,13,21,0,4,0,0,0,227,59,4,0,70,11,27,8,0,0,0,0,186,71,5,5,76,6,9,0,3,0,0,0,174,166,8,5,124,17,58,0,9
3006,0,0,0,0,0,0,0,0,0,11,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,3,0,16,0,15,0,0,0,0,0,0,0,5,0,13,0,20,6,4,0,0,0,0,0,9,4,25,0,51,0,0,0,3,0,12,0,26,3,29,0,79,0,13,0,12,5,56,5,32,8,41,3,163,15,12,4,50,3,85,3,20,0,43,0,239,17,15,0,72,12,84,4,27,4,22,0,252,25,9,3,96,10,126,6,12,7,19,0,317,116,15,9,267,28,216,10,21,19,18,0,721,177,22,10,289,31,60,9,16,3,11,0,638,194,11,4,198,31,93,11,6,13,3,0,574,156,9,8,140,23,23,6,0,0,0,0,361,435,17,10,258,54,118,14,12
3007,12,6,6,18,3,14,0,10,9,229,8,316,4,3,0,3,0,9,0,16,5,51,5,92,4,5,3,0,0,8,0,18,6,72,0,129,0,3,0,5,0,9,0,37,6,70,0,134,4,13,0,13,0,16,0,63,17,143,0,273,6,21,0,23,8,42,9,130,35,168,4,443,18,63,3,38,12,106,18,220,59,357,3,894,31,131,24,85,22,287,32,310,88,368,9,1386,75,240,24,270,42,749,77,445,129,622,16,2692,179,492,83,856,180,1155,163,547,175,653,21,4501,228,406,60,1161,264,1076,132,424,129,461,18,4355,481,416,71,1566,311,970,141,297,91,397,13,4740,2264,755,144,3954,778,1913,328,571,173,581,36,11506,2599,541,129,3766,769,942,256,287,108,296,27,9712,2614,418,89,3082,630,826,177,180,63,181,3,8270,2196,219,58,1855,372,339,112,106,28,97,10,5384,5752,549,105,4281,746,1578,159,301
3008,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,9,0,3,0,3,0,6,0,9,5,22,0,53,4,7,0,5,0,13,0,12,0,29,0,59,3,10,0,11,4,41,6,15,8,48,0,137,9,16,4,31,7,57,4,19,7,35,0,190,8,12,0,50,3,52,3,16,6,25,0,184,21,16,4,50,9,47,0,8,3,11,0,177,64,10,3,139,12,57,9,12,8,33,0,341,56,8,0,96,12,20,8,10,0,17,0,225,68,4,0,64,6,8,3,4,0,9,0,160,45,4,3,31,6,8,8,6,0,0,0,105,49,4,0,41,0,18,3,3
3009,0,0,0,0,0,0,0,0,0,14,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,0,14,0,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,10,0,10,0,24,0,0,0,0,0,0,0,6,0,12,0,27,0,4,0,3,0,9,0,10,0,61,0,98,4,7,0,7,0,28,0,37,0,71,0,149,11,26,0,23,0,54,4,39,12,101,0,267,24,42,3,77,7,95,3,51,8,93,0,413,22,32,3,84,13,82,5,27,7,44,0,324,51,17,0,90,10,74,11,26,3,48,0,343,151,35,5,270,24,125,6,22,11,56,0,717,166,39,4,218,26,54,11,17,0,23,0,565,150,25,9,138,16,41,12,12,3,7,0,403,102,7,9,81,10,6,3,3,0,3,0,232,207,13,4,131,27,44,5,5
3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,3,0,11,0,0,0,0,0,10,0,3,0,9,0,25,0,0,0,4,0,17,4,12,3,9,0,43,5,7,0,17,3,19,4,8,0,16,0,75,8,4,0,34,0,18,0,4,9,13,0,90,6,0,0,15,3,15,0,0,0,9,0,48,39,3,0,34,7,33,5,7,0,11,0,137,38,8,4,47,5,13,0,6,0,3,0,123,31,5,3,43,7,11,4,3,0,0,0,100,23,0,0,18,0,0,0,0,0,0,0,48,58,4,0,29,7,13,0,0
3011,0,0,0,0,0,0,0,0,3,9,0,19,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,12,0,13,0,0,0,0,0,5,0,4,0,8,0,27,0,0,0,3,0,7,0,14,0,27,0,61,0,3,0,12,0,19,0,23,5,40,0,102,5,9,0,19,0,67,0,27,9,37,0,184,18,18,3,71,9,118,0,35,6,53,6,338,26,24,3,110,10,120,3,21,6,33,0,349,67,25,3,180,10,120,13,18,11,32,3,477,228,44,12,476,59,284,15,36,27,45,0,1222,331,32,22,573,60,104,19,24,5,24,0,1198,389,22,7,403,64,125,14,21,11,17,0,1062,291,19,8,298,40,49,12,7,3,4,8,736,787,33,21,594,100,167,28,18
3012,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,7,0,5,0,13,0,0,0,0,0,9,0,7,0,39,0,61,0,0,0,3,0,18,0,13,0,52,5,93,5,14,3,24,4,42,0,30,4,64,4,177,11,22,0,44,8,50,0,20,5,38,4,205,12,8,0,34,6,41,7,16,9,28,3,157,15,8,0,65,5,32,0,15,0,18,0,171,95,16,0,139,22,63,10,17,4,22,0,372,80,18,6,104,6,18,4,9,4,12,0,254,73,9,0,70,5,12,3,6,5,5,0,185,45,6,3,48,9,5,6,3,0,0,0,123,90,5,0,46,5,10,6,4
3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,16,0,19,0,0,0,0,0,7,0,3,0,6,0,11,0,0,0,0,0,7,0,5,0,9,0,32,7,4,0,8,0,19,0,4,0,3,0,45,5,0,0,17,0,29,0,0,4,4,0,64,3,0,0,16,3,37,0,4,0,7,0,71,44,0,5,57,14,89,3,5,9,5,0,232,72,8,3,114,12,27,3,9,0,3,0,248,130,9,0,96,13,48,5,4,8,3,0,302,95,0,0,61,17,13,0,0,0,0,0,191,305,6,17,81,29,37,5,0
3014,0,0,0,0,3,0,0,0,6,11,0,15,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,3,0,11,0,11,0,28,0,0,0,0,0,0,0,9,0,15,0,28,0,0,0,6,0,12,0,23,5,51,0,95,5,7,0,8,0,34,3,34,0,47,0,143,9,11,0,30,9,71,0,46,4,71,0,258,19,20,5,92,10,132,8,56,7,61,0,406,53,14,7,115,16,134,4,24,14,43,5,418,73,12,4,158,23,107,7,20,7,27,0,438,323,41,16,455,75,229,19,33,18,47,9,1261,367,32,7,434,61,82,11,21,12,23,3,1061,345,31,16,364,62,79,17,13,8,22,0,954,275,13,9,185,43,31,14,5,0,7,0,594,628,23,22,366,70,95,16,14
3015,7,3,3,0,0,9,0,11,4,86,0,124,0,0,3,4,0,7,0,4,5,20,0,43,0,0,0,4,0,9,0,11,3,28,0,59,0,0,0,0,0,0,0,7,0,7,0,27,0,3,0,3,0,12,0,17,8,42,0,90,4,7,0,3,0,9,0,43,4,77,0,168,16,14,0,32,6,53,12,87,24,146,3,384,17,61,11,42,8,134,11,167,42,206,7,697,47,124,17,149,28,325,49,209,62,273,3,1289,93,280,44,468,104,519,89,280,84,380,12,2363,147,232,42,687,129,514,106,191,70,237,3,2354,257,244,44,928,180,548,89,187,55,217,14,2749,1071,518,81,2306,457,1028,202,242,112,308,11,6329,1249,374,80,2226,444,467,146,162,54,172,16,5401,1274,260,56,1764,311,411,96,95,43,87,0,4410,1048,124,37,1012,213,161,66,54,20,41,4,2789,2665,344,76,2324,428,889,145,159
3016,5,0,0,0,0,3,0,4,0,32,4,50,0,0,0,0,0,0,0,4,0,3,0,7,0,0,0,0,0,0,0,3,0,13,0,14,0,4,0,0,0,0,0,5,0,6,0,11,0,0,0,0,0,6,0,14,0,52,0,77,0,7,0,3,0,7,0,21,0,39,3,79,0,9,0,12,0,28,0,67,0,93,7,213,6,20,0,17,0,82,3,60,9,104,4,305,5,26,4,51,8,179,6,89,13,127,3,513,36,72,7,189,33,267,13,104,27,125,4,872,54,70,6,293,32,264,11,63,13,81,6,884,117,52,3,389,28,251,18,59,18,68,0,1001,563,113,20,927,125,386,40,77,29,100,5,2373,587,90,10,878,116,172,40,35,9,57,4,2004,576,48,17,596,77,143,28,21,6,34,0,1549,469,27,7,349,58,55,16,11,0,9,0,1009,1085,52,11,703,90,227,30,34
3017,4,0,3,0,0,0,0,0,0,27,0,46,0,0,0,0,0,3,0,0,0,3,0,14,0,0,0,0,0,0,0,4,0,9,0,21,0,0,0,0,0,0,0,4,0,5,0,8,0,0,0,0,0,3,0,8,0,25,0,33,0,0,0,5,0,9,0,12,4,32,0,59,4,3,0,0,3,26,0,27,0,99,0,165,5,7,0,19,7,59,0,62,9,94,4,272,19,16,0,46,15,167,8,72,19,131,0,490,33,51,4,190,22,287,11,101,18,133,0,848,73,38,8,262,19,299,15,75,26,102,3,911,171,48,11,355,41,280,17,77,31,78,3,1097,692,104,30,933,141,440,54,116,34,119,3,2665,946,88,35,947,147,214,45,46,25,79,0,2576,870,57,15,738,138,185,37,34,15,40,5,2134,735,50,16,434,84,85,27,21,7,19,3,1481,1656,75,37,877,177,280,36,40
3018,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,3,0,3,0,9,0,7,0,32,5,0,0,3,0,9,0,5,0,21,0,47,0,3,0,13,0,23,0,18,0,15,0,80,11,6,4,37,0,35,5,15,5,8,0,122,18,8,0,39,10,36,0,12,0,22,0,139,23,10,0,43,0,21,7,3,0,8,0,110,68,10,3,98,6,33,4,0,3,6,0,241,46,0,3,63,7,4,0,6,0,7,5,135,42,5,0,33,4,8,0,0,0,0,0,98,34,0,0,17,0,3,0,0,0,3,0,61,40,4,0,32,3,13,0,0
3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,6,0,8,0,0,0,0,0,0,0,4,0,14,0,19,0,0,0,3,0,7,0,5,0,13,0,29,0,0,0,12,0,15,0,6,3,16,0,55,4,6,0,19,0,18,3,8,0,13,0,62,4,6,0,18,0,10,3,3,3,10,0,60,14,7,0,40,9,21,0,3,0,9,0,105,64,10,3,94,13,58,4,6,5,11,0,278,53,16,4,118,24,24,8,0,0,4,0,250,90,7,3,82,21,19,10,0,0,6,0,235,82,4,0,58,13,16,6,3,0,4,0,183,174,7,10,108,27,41,10,0
4000,13,3,3,13,0,4,0,3,7,37,0,92,7,10,0,7,0,0,0,0,3,13,4,45,6,3,0,5,0,4,0,7,4,20,0,49,3,0,0,7,0,0,0,3,0,21,0,45,11,3,0,21,0,4,0,23,8,79,3,157,15,9,0,30,3,30,4,48,7,50,0,192,34,30,3,53,9,65,11,92,11,213,3,516,49,48,3,100,3,151,7,112,18,202,7,709,66,90,12,223,23,338,23,162,30,299,10,1282,144,152,24,607,78,501,34,188,36,264,13,2044,144,157,25,730,77,411,35,129,30,129,10,1873,256,117,33,854,76,326,34,76,35,127,3,1929,876,233,55,1776,221,531,78,128,50,123,10,4080,855,162,43,1488,168,248,60,66,15,49,11,3167,766,102,29,971,113,200,38,34,14,42,7,2321,575,50,19,508,66,79,33,14,8,16,0,1364,1219,92,32,988,148,229,47,47
4001,10,3,9,25,4,21,0,26,9,403,4,512,4,4,0,7,0,5,4,27,3,98,3,156,3,10,3,5,0,14,4,60,14,147,3,257,0,8,0,7,0,20,7,60,8,143,0,252,8,17,6,16,0,35,0,147,25,440,9,707,13,47,3,28,7,102,14,297,34,473,7,1024,25,103,7,75,9,297,16,568,60,995,22,2192,71,283,13,202,22,944,33,770,102,1109,17,3570,151,534,20,557,79,1977,96,1087,155,1605,28,6290,357,946,46,2001,214,2638,185,1185,196,1503,38,9312,491,786,61,2764,252,2467,157,801,148,1069,27,9028,947,828,78,3526,359,2227,183,636,115,927,28,9844,4452,1627,196,9049,1065,4057,395,1008,215,1472,57,23605,5234,1093,184,8835,1111,1876,348,594,124,814,37,20260,5044,702,146,7226,979,1537,240,404,84,434,23,16816,4528,377,103,4376,648,675,157,203,42,224,8,11352,12260,895,196,10176,1297,3061,309,537
4002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,23,0,0,0,0,0,0,0,4,0,9,0,11,0,0,0,0,0,7,0,14,0,22,0,50,3,3,0,3,0,23,3,16,4,12,0,65,6,6,0,21,0,45,0,19,5,23,4,127,10,8,0,61,11,54,4,23,5,21,3,196,15,15,0,81,15,48,4,19,3,12,0,212,28,18,5,110,3,28,8,11,4,10,3,233,111,28,0,259,24,64,20,12,7,22,0,551,106,15,0,199,25,29,7,12,0,8,0,400,121,7,9,130,14,20,4,0,4,0,0,312,61,10,0,53,6,8,0,0,0,0,0,142,146,9,7,92,12,20,0,4
4003,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,8,0,4,0,11,0,4,0,0,0,4,0,11,0,21,0,46,3,8,0,5,0,17,0,7,0,18,0,59,4,6,0,5,0,40,0,15,5,30,0,112,9,13,0,42,0,45,4,17,3,27,0,163,6,5,0,44,0,39,0,20,5,11,0,135,22,9,0,45,4,22,0,9,3,11,0,126,82,17,4,95,18,37,4,8,0,11,0,285,55,9,4,55,8,11,4,5,0,5,0,162,41,4,0,41,4,8,3,0,0,0,0,111,32,5,0,22,3,6,0,0,0,0,0,73,52,5,0,40,7,8,0,0
4004,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,3,0,6,0,8,0,0,0,0,0,0,3,5,0,14,0,28,0,0,0,6,0,5,0,0,0,15,0,27,0,0,0,4,0,13,0,9,0,15,0,51,4,0,0,12,0,17,3,13,0,18,0,66,0,3,0,23,3,23,3,9,0,4,0,66,11,6,0,21,3,19,0,0,0,9,0,68,39,9,5,50,10,26,6,3,0,5,0,158,38,0,0,69,3,17,4,5,0,0,0,150,32,3,0,56,10,6,8,0,0,3,0,114,30,0,0,22,6,4,3,0,0,0,0,64,55,0,0,29,4,14,3,0
4005,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,6,0,5,0,7,0,24,0,8,0,10,0,15,0,14,0,12,0,64,4,12,0,32,0,24,5,11,5,15,0,109,7,9,0,39,7,14,0,11,0,10,0,105,11,9,0,48,0,22,0,5,6,9,0,113,54,19,3,120,18,36,10,11,4,11,3,285,42,22,0,105,14,11,10,3,3,3,0,217,53,4,0,61,5,6,8,3,0,0,0,149,39,5,5,32,7,9,6,0,0,3,0,98,48,12,6,61,11,7,0,7
4006,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,13,0,0,0,0,0,0,0,4,0,9,0,12,0,0,0,0,0,0,0,4,0,21,0,28,0,0,0,0,0,7,0,6,5,11,0,27,0,3,0,0,0,12,4,13,4,19,0,58,0,9,0,27,0,16,0,14,3,23,0,85,10,7,0,28,4,15,0,6,3,19,0,89,4,9,0,40,6,15,0,4,3,12,0,89,31,10,3,86,8,36,4,4,5,15,0,196,47,8,5,66,7,13,6,5,0,8,0,161,37,4,0,43,3,0,4,0,0,3,0,106,31,0,0,38,4,0,0,0,0,3,0,88,50,0,0,30,8,9,0,6
4007,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,6,0,9,0,0,0,0,0,3,0,7,0,6,0,14,0,3,0,0,0,0,5,7,0,22,0,42,0,0,0,0,0,10,0,16,0,29,0,63,0,21,0,12,0,26,0,33,4,43,0,141,3,28,0,43,5,42,7,25,4,41,0,194,8,27,0,51,4,24,3,20,3,15,0,153,21,23,0,67,8,33,0,7,3,21,0,178,46,26,0,113,17,34,7,12,3,29,0,295,44,15,3,79,10,18,7,3,5,11,0,195,41,13,4,61,4,8,4,9,0,6,0,138,21,9,3,27,6,3,4,0,0,0,0,78,68,13,4,67,12,18,9,4
4008,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,14,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,3,0,6,0,26,0,37,0,0,0,4,0,9,0,15,0,18,0,52,0,5,0,3,4,18,0,17,3,27,0,73,6,5,0,21,7,28,4,11,4,28,0,110,9,4,0,21,4,31,0,9,0,6,0,86,10,0,0,40,0,36,0,4,0,0,0,99,53,14,7,104,16,74,4,10,3,9,0,296,59,10,3,118,12,28,5,0,0,3,0,253,66,9,3,103,13,21,9,4,3,8,0,228,71,0,0,35,15,16,4,0,0,0,0,149,138,3,0,74,13,26,0,3
