SUA_CODE_2021,D_18_20_FPULPTW_MPTLF,D_18_20_FPULPTW_MPNLF,D_18_20_FPULPTW_MPLFSNS,D_18_20_FPULPTW_T,D_18_20_FPUT_MPEFT,D_18_20_FPUT_MPEPT,D_18_20_FPUT_MPEAW,D_18_20_FPUT_MPEHNS,D_18_20_FPUT_MPET,D_18_20_FPUT_MPULFTW,D_18_20_FPUT_MPULPTW,D_18_20_FPUT_MPUT,D_18_20_FPUT_MPTLF,D_18_20_FPUT_MPNLF,D_18_20_FPUT_MPLFSNS,D_18_20_FPUT_T,D_18_20_FPTLF_MPEFT,D_18_20_FPTLF_MPEPT,D_18_20_FPTLF_MPEAW,D_18_20_FPTLF_MPEHNS,D_18_20_FPTLF_MPET,D_18_20_FPTLF_MPULFTW,D_18_20_FPTLF_MPULPTW,D_18_20_FPTLF_MPUT,D_18_20_FPTLF_MPTLF,D_18_20_FPTLF_MPNLF,D_18_20_FPTLF_MPLFSNS,D_18_20_FPTLF_T,D_18_20_FPNLF_MPEFT,D_18_20_FPNLF_MPEPT,D_18_20_FPNLF_MPEAW,D_18_20_FPNLF_MPEHNS,D_18_20_FPNLF_MPET,D_18_20_FPNLF_MPULFTW,D_18_20_FPNLF_MPULPTW,D_18_20_FPNLF_MPUT,D_18_20_FPNLF_MPTLF,D_18_20_FPNLF_MPNLF,D_18_20_FPNLF_MPLFSNS,D_18_20_FPNLF_T,D_18_20_FPLFSNS_MPEFT,D_18_20_FPLFSNS_MPEPT,D_18_20_FPLFSNS_MPEAW,D_18_20_FPLFSNS_MPEHNS,D_18_20_FPLFSNS_MPET,D_18_20_FPLFSNS_MPULFTW,D_18_20_FPLFSNS_MPULPTW,D_18_20_FPLFSNS_MPUT,D_18_20_FPLFSNS_MPTLF,D_18_20_FPLFSNS_MPNLF,D_18_20_FPLFSNS_MPLFSNS,D_18_20_FPLFSNS_T,D_18_20_FPT_MPEFT,D_18_20_FPT_MPEPT,D_18_20_FPT_MPEAW,D_18_20_FPT_MPEHNS,D_18_20_FPT_MPET,D_18_20_FPT_MPULFTW,D_18_20_FPT_MPULPTW,D_18_20_FPT_MPUT,D_18_20_FPT_MPTLF,D_18_20_FPT_MPNLF,D_18_20_FPT_MPLFSNS,D_18_20_FPT_T,D_21_24_FPEFT_MPEFT,D_21_24_FPEFT_MPEPT,D_21_24_FPEFT_MPEAW,D_21_24_FPEFT_MPEHNS,D_21_24_FPEFT_MPET,D_21_24_FPEFT_MPULFTW,D_21_24_FPEFT_MPULPTW,D_21_24_FPEFT_MPUT,D_21_24_FPEFT_MPTLF,D_21_24_FPEFT_MPNLF,D_21_24_FPEFT_MPLFSNS,D_21_24_FPEFT_T,D_21_24_FPEPT_MPEFT,D_21_24_FPEPT_MPEPT,D_21_24_FPEPT_MPEAW,D_21_24_FPEPT_MPEHNS,D_21_24_FPEPT_MPET,D_21_24_FPEPT_MPULFTW,D_21_24_FPEPT_MPULPTW,D_21_24_FPEPT_MPUT,D_21_24_FPEPT_MPTLF,D_21_24_FPEPT_MPNLF,D_21_24_FPEPT_MPLFSNS,D_21_24_FPEPT_T,D_21_24_FPEAW_MPEFT,D_21_24_FPEAW_MPEPT,D_21_24_FPEAW_MPEAW,D_21_24_FPEAW_MPEHNS,D_21_24_FPEAW_MPET,D_21_24_FPEAW_MPULFTW,D_21_24_FPEAW_MPULPTW,D_21_24_FPEAW_MPUT,D_21_24_FPEAW_MPTLF,D_21_24_FPEAW_MPNLF,D_21_24_FPEAW_MPLFSNS,D_21_24_FPEAW_T,D_21_24_FPHNS_MPEFT,D_21_24_FPHNS_MPEPT,D_21_24_FPHNS_MPEAW,D_21_24_FPHNS_MPEHNS,D_21_24_FPHNS_MPET,D_21_24_FPHNS_MPULFTW,D_21_24_FPHNS_MPULPTW,D_21_24_FPHNS_MPUT,D_21_24_FPHNS_MPTLF,D_21_24_FPHNS_MPNLF,D_21_24_FPHNS_MPLFSNS,D_21_24_FPHNS_T,D_21_24_FPET_MPEFT,D_21_24_FPET_MPEPT,D_21_24_FPET_MPEAW,D_21_24_FPET_MPEHNS,D_21_24_FPET_MPET,D_21_24_FPET_MPULFTW,D_21_24_FPET_MPULPTW,D_21_24_FPET_MPUT,D_21_24_FPET_MPTLF,D_21_24_FPET_MPNLF,D_21_24_FPET_MPLFSNS,D_21_24_FPET_T,D_21_24_FPULFTW_MPEFT,D_21_24_FPULFTW_MPEPT,D_21_24_FPULFTW_MPEAW,D_21_24_FPULFTW_MPEHNS,D_21_24_FPULFTW_MPET,D_21_24_FPULFTW_MPULFTW,D_21_24_FPULFTW_MPULPTW,D_21_24_FPULFTW_MPUT,D_21_24_FPULFTW_MPTLF,D_21_24_FPULFTW_MPNLF,D_21_24_FPULFTW_MPLFSNS,D_21_24_FPULFTW_T,D_21_24_FPULPTW_MPEFT,D_21_24_FPULPTW_MPEPT,D_21_24_FPULPTW_MPEAW,D_21_24_FPULPTW_MPEHNS,D_21_24_FPULPTW_MPET,D_21_24_FPULPTW_MPULFTW,D_21_24_FPULPTW_MPULPTW,D_21_24_FPULPTW_MPUT,D_21_24_FPULPTW_MPTLF,D_21_24_FPULPTW_MPNLF,D_21_24_FPULPTW_MPLFSNS,D_21_24_FPULPTW_T,D_21_24_FPUT_MPEFT,D_21_24_FPUT_MPEPT,D_21_24_FPUT_MPEAW,D_21_24_FPUT_MPEHNS,D_21_24_FPUT_MPET,D_21_24_FPUT_MPULFTW,D_21_24_FPUT_MPULPTW,D_21_24_FPUT_MPUT,D_21_24_FPUT_MPTLF,D_21_24_FPUT_MPNLF,D_21_24_FPUT_MPLFSNS,D_21_24_FPUT_T,D_21_24_FPTLF_MPEFT,D_21_24_FPTLF_MPEPT,D_21_24_FPTLF_MPEAW,D_21_24_FPTLF_MPEHNS,D_21_24_FPTLF_MPET,D_21_24_FPTLF_MPULFTW,D_21_24_FPTLF_MPULPTW,D_21_24_FPTLF_MPUT,D_21_24_FPTLF_MPTLF,D_21_24_FPTLF_MPNLF,D_21_24_FPTLF_MPLFSNS,D_21_24_FPTLF_T,D_21_24_FPNLF_MPEFT,D_21_24_FPNLF_MPEPT,D_21_24_FPNLF_MPEAW,D_21_24_FPNLF_MPEHNS,D_21_24_FPNLF_MPET,D_21_24_FPNLF_MPULFTW,D_21_24_FPNLF_MPULPTW,D_21_24_FPNLF_MPUT,D_21_24_FPNLF_MPTLF,D_21_24_FPNLF_MPNLF,D_21_24_FPNLF_MPLFSNS,D_21_24_FPNLF_T,D_21_24_FPLFSNS_MPEFT,D_21_24_FPLFSNS_MPEPT,D_21_24_FPLFSNS_MPEAW,D_21_24_FPLFSNS_MPEHNS,D_21_24_FPLFSNS_MPET,D_21_24_FPLFSNS_MPULFTW,D_21_24_FPLFSNS_MPULPTW,D_21_24_FPLFSNS_MPUT,D_21_24_FPLFSNS_MPTLF,D_21_24_FPLFSNS_MPNLF,D_21_24_FPLFSNS_MPLFSNS,D_21_24_FPLFSNS_T,D_21_24_FPT_MPEFT,D_21_24_FPT_MPEPT,D_21_24_FPT_MPEAW,D_21_24_FPT_MPEHNS
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,12,5,0,84,0,0,0,84,3,0,88,9,3,0,0,13,0,0,0,13,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,79,11,4,0,98,0,0,0,98,9,0,107,4,5,0,0,14,0,0,0,12,0,0,12,5,0,0,0,10,0,0,0,10,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,5,0,17,0,0,0,21,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,5,0,17,0,0,0,21,4,0,28,4,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,16,7,5,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0,0,26,0,0,0,26,0,0,29,8,0,0,0,9,0,0,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,26,10,0,0,38,0,0,0,38,6,0,38,3,0,0,0,4,0,0,0,4,0,0,4,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,7,0,61,0,0,0,61,3,0,67,5,0,0,0,7,0,0,0,7,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,55,4,7,0,66,0,0,0,66,6,0,72,6,0,0,0,9,0,0,0,9,0,0,8,7,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,16,0,0,0,16,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,16,0,0,0,16,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,203,25,6,0,242,5,4,3,245,17,0,261,20,14,3,5,36,0,7,9,41,48,0,92,0,0,0,0,0,0,0,0,0,0,0,0,219,33,13,3,270,3,8,11,288,66,0,351,28,6,0,0,32,0,0,0,32,0,0,35,26,11,3,0,43,0,0,0,43,3,0,45,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,60,13,3,0,75,0,0,0,76,5,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,13,3,0,75,0,0,0,76,5,0,84,14,6,0,0,18,0,0,0,20,22,0,39,0,0,0,0,0,0,0,0,0,0,0,0,78,14,3,4
2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,4,0,0,43,0,0,0,42,0,0,43,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,47,4,0,0,45,0,0,0,49,0,0,46,6,0,0,0,6,0,0,0,6,0,0,9,8,0,0,0,8,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,14,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,14,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
2018,8,0,0,8,9,0,0,0,10,0,0,0,8,0,0,11,158,21,6,0,193,8,0,3,199,6,0,200,22,4,4,0,32,0,0,0,33,9,0,41,0,0,0,0,0,0,0,0,0,0,0,0,179,28,6,3,218,8,0,8,227,19,0,242,20,0,0,0,20,0,0,0,20,0,0,24,28,5,4,0,26,4,0,4,32,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,5,4,0,50,4,0,4,50,10,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,5,4,0,50,4,0,4,50,10,0,58,11,0,0,0,11,0,0,0,11,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,49,5,4,0
2019,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,77,9,0,0,96,0,0,0,96,6,0,94,5,0,0,0,8,0,0,0,8,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,86,10,0,0,103,0,0,0,103,4,0,107,11,0,0,0,12,0,0,0,12,0,0,12,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,16,0,0,0,16,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,16,0,0,0,16,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
2020,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,5,191,35,8,3,236,0,3,0,238,10,0,253,27,3,3,0,35,0,0,5,37,4,0,45,0,0,0,0,0,0,0,0,0,0,0,0,221,39,8,3,271,3,5,5,277,17,0,290,43,10,0,0,56,0,0,0,56,3,0,57,39,3,0,0,51,0,0,0,51,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,20,0,0,104,0,0,0,104,4,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,20,0,0,104,0,0,0,104,4,0,111,9,4,0,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,94,18,0,0
2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,20,4,0,188,0,0,4,189,3,0,197,15,6,0,0,21,0,0,0,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,175,25,4,0,199,0,0,4,207,3,0,213,23,0,0,0,25,0,0,0,25,0,0,31,23,0,0,0,32,0,0,0,32,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,8,0,0,55,0,0,0,56,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,8,0,0,55,0,0,0,56,0,0,55,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0,0
3000,13,0,0,13,16,3,0,0,18,0,0,0,24,3,0,25,1152,162,48,25,1380,11,4,16,1397,78,3,1477,149,24,5,8,183,3,4,3,190,81,0,264,0,0,0,0,0,0,0,0,0,0,6,5,1298,179,51,28,1563,13,4,16,1581,161,6,1752,188,19,7,4,211,0,0,0,213,7,0,221,117,23,4,4,134,5,0,5,139,15,0,155,11,4,3,0,16,0,0,0,16,0,0,21,3,0,0,5,5,0,0,0,7,0,0,11,306,44,15,10,377,4,0,4,382,26,0,407,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,0,4,3,0,3,8,3,0,10,310,44,19,10,378,7,0,7,388,32,0,414,37,9,9,4,51,0,0,0,56,30,0,81,0,0,0,0,0,0,0,0,0,0,5,5,347,46,22,19
3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,17,0,0,0,17,0,0,17,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,19,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3002,211,32,0,243,289,50,13,12,356,43,14,53,414,53,0,467,14930,2075,632,148,17787,301,80,376,18163,1115,27,19303,2414,442,130,50,3038,93,36,129,3163,798,8,3970,19,3,0,5,29,0,0,0,31,4,23,56,17357,2519,769,204,20851,394,116,508,21356,1915,64,23330,3064,377,99,13,3550,66,21,86,3639,284,11,3931,2109,462,74,13,2664,37,15,52,2708,269,0,2981,303,60,73,3,444,7,0,9,459,43,0,493,28,0,0,27,61,3,0,3,63,6,3,69,5508,901,251,58,6719,114,35,153,6873,603,14,7484,44,15,0,0,58,18,0,18,74,12,0,87,57,15,4,0,73,8,7,21,90,14,0,106,101,28,3,3,130,22,7,33,166,22,0,195,5610,928,249,58,6850,139,46,182,7036,629,16,7679,1053,251,78,18,1396,57,21,76,1476,531,8,2015,4,0,0,3,11,0,0,0,11,0,14,24,6670,1184,327,83
3003,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,5,153,26,4,3,188,0,0,0,190,12,0,202,17,0,0,0,21,0,0,0,23,18,0,40,0,0,0,0,0,0,0,0,0,0,0,0,166,26,6,3,205,0,0,3,209,27,0,240,21,3,0,0,18,0,0,0,18,0,0,24,21,3,0,0,24,0,4,4,25,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,6,0,0,50,0,4,4,48,6,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,7,0,0,46,0,4,4,48,6,0,57,3,0,0,0,8,0,0,0,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,43,7,0,0
3004,6,0,0,10,7,0,0,0,6,0,3,9,18,0,0,17,329,66,9,3,405,5,6,13,421,36,0,456,51,13,0,4,74,0,0,0,78,25,0,105,0,0,0,0,0,0,0,0,0,0,0,0,381,80,14,8,483,11,4,14,499,61,0,562,60,4,6,0,65,4,0,4,72,8,0,80,42,14,3,0,57,4,0,4,63,3,0,67,3,0,0,0,5,0,0,0,5,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,102,20,11,0,129,5,0,5,133,16,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,103,20,11,0,133,7,0,7,141,16,0,152,23,7,0,0,27,6,0,6,26,10,0,36,0,0,0,0,0,0,0,0,0,0,0,5,125,25,11,0
3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,24,0,0,0,24,0,0,29,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,29,0,0,0,29,0,0,30,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
3006,0,0,0,0,4,0,0,0,4,4,0,4,3,0,0,3,107,0,6,0,113,3,0,3,116,5,0,120,3,0,0,0,4,3,0,3,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,109,3,6,0,116,8,0,8,128,4,0,131,13,0,0,0,15,0,0,0,15,0,0,15,14,5,0,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,26,0,0,0,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,26,0,0,0,24,0,0,24,4,0,0,0,4,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0
3007,47,11,0,53,59,18,0,0,73,18,0,18,97,22,0,118,3168,635,139,36,3982,77,11,83,4067,264,7,4337,413,114,31,5,567,22,4,23,596,189,0,783,3,0,0,8,4,0,0,0,4,0,4,9,3586,746,178,51,4558,94,16,107,4670,456,10,5133,635,108,13,4,757,12,0,12,765,44,0,818,472,142,28,3,648,19,3,26,671,69,0,742,55,13,25,0,102,4,0,4,99,7,0,109,5,4,0,11,20,0,0,0,20,4,0,23,1167,267,71,19,1523,31,3,38,1561,129,0,1691,15,0,0,0,12,5,0,6,22,5,0,25,15,3,0,0,19,6,0,6,25,3,0,29,31,0,0,0,36,13,0,11,45,8,0,54,1198,270,71,19,1557,39,8,49,1605,129,0,1740,187,55,10,3,259,10,10,20,283,106,0,391,4,0,0,0,0,0,0,0,0,0,3,10,1387,330,78,28
3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5,0,0,39,0,0,0,42,0,0,47,0,3,0,0,5,0,0,0,5,8,0,18,0,0,0,0,0,0,0,0,0,0,0,0,40,10,0,0,50,0,0,0,52,13,0,61,6,0,0,0,6,0,0,0,6,0,0,6,9,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,17,0,0,0,17,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,17,0,0,0,17,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
3009,3,0,0,4,4,0,0,0,4,0,0,0,4,0,0,3,61,16,4,5,85,5,0,5,88,13,0,101,9,3,0,0,13,0,0,0,13,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,70,20,4,5,91,5,0,5,99,21,0,114,3,0,0,0,3,0,0,0,6,8,0,13,11,5,0,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,23,0,0,0,23,8,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3,20,0,0,0,20,8,0,28,4,0,0,0,4,0,0,0,6,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,3
3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,8,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9,0,0,0,9,4,0,12,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
3011,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,184,13,5,0,206,0,0,4,205,8,0,214,19,0,0,4,26,0,0,0,28,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,209,13,5,4,228,4,0,4,231,9,0,240,33,0,0,0,38,0,0,0,38,3,0,45,21,0,3,0,22,0,0,0,22,0,0,29,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,58,7,3,0,67,0,0,0,67,9,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,7,3,0,67,0,0,0,67,6,0,77,0,3,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,60,5,3,0
3012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3,0,0,46,0,0,0,48,3,0,53,7,0,0,0,9,0,0,0,9,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,49,3,0,0,56,0,0,0,54,9,0,64,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,14,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,13,4,0,13,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,36,0,0,0,36,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,5,34,0,0,0,34,0,0,37,8,0,0,0,3,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,8,0,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,8,0,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0
3014,5,0,0,5,6,0,0,0,6,0,0,0,6,0,0,6,198,22,3,0,221,5,0,5,225,15,0,234,22,0,0,0,28,0,0,0,31,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,217,23,7,0,251,3,0,5,252,20,0,269,48,5,0,0,52,0,0,0,53,6,0,59,19,4,3,0,25,0,0,0,25,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,68,7,5,0,80,0,0,0,82,8,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,7,5,0,82,0,0,0,82,8,0,91,4,3,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,73,9,5,0
3015,19,0,0,19,25,4,0,0,30,0,0,0,35,5,0,39,1326,283,71,13,1693,20,3,18,1715,132,0,1851,166,33,17,0,218,3,0,5,228,53,0,275,0,0,0,0,0,0,0,0,0,0,0,0,1489,316,93,20,1910,20,4,24,1940,186,0,2127,221,34,4,0,260,0,3,3,265,24,0,289,173,56,14,0,250,0,0,0,249,26,0,269,30,5,7,0,46,0,0,0,46,4,0,50,0,0,0,6,10,0,0,0,10,4,0,11,422,105,31,8,564,0,3,3,567,54,0,623,0,0,0,0,7,0,0,0,8,0,0,4,10,0,0,0,11,0,0,0,11,0,0,11,10,0,0,0,11,0,0,0,14,0,0,15,431,103,35,8,573,0,3,6,583,56,0,635,55,16,8,3,73,0,3,3,75,36,0,107,0,0,0,0,0,0,0,0,0,0,0,0,482,118,37,9
