SUA_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arrival_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,United_States_America_2016,United_States_America_2017,United_States_America_2018,United_States_America_2019,United_States_America_2020,United_States_America_2021,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_NS,Tot_Tot
4003,0,0,0,4,23,24,139,145,16,43,7,42,0,0,12,451,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,3,0,0,26,13,0,0,0,3,0,0,5,48,0,0,0,0,0,0,4,7,4,0,9,9,0,0,0,22,0,0,0,0,0,0,0,6,3,0,0,4,0,0,0,23,0,0,0,0,0,0,0,8,0,0,0,6,5,0,3,19,20,80,236,87,27,18,29,11,0,0,0,4,0,0,28,555,0,0,4,5,0,0,20,0,3,0,0,0,0,0,3,40,0,0,0,0,0,0,19,17,23,27,5,0,7,0,23,118,10,21,29,16,15,21,79,38,10,8,14,22,29,6,24,333,51,200,350,156,107,107,448,426,82,107,73,135,62,13,145,2460
4004,0,0,0,0,5,8,4,10,0,4,0,11,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,6,0,4,15,0,0,0,0,0,0,0,8,0,3,0,0,0,0,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,40,117,60,11,3,18,9,0,5,4,7,0,0,20,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,19,0,0,0,6,0,0,6,37,5,16,13,6,9,3,15,11,9,10,25,37,28,28,29,236,21,108,177,86,42,36,119,142,30,71,71,83,50,33,90,1160
4005,0,0,0,0,19,8,30,24,5,0,9,16,0,0,5,123,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,11,14,3,0,3,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,3,0,0,3,0,0,7,0,0,0,0,3,4,6,5,0,0,0,0,0,0,0,25,19,62,199,66,19,5,43,33,8,0,4,0,0,0,15,473,0,0,3,0,5,0,3,5,0,0,4,0,0,0,0,20,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,20,4,10,16,18,6,3,22,17,0,8,6,12,8,0,11,142,32,185,276,161,97,51,197,149,36,35,44,50,26,0,56,1388
4006,0,0,0,4,15,9,12,24,4,6,3,4,4,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,4,0,19,9,0,0,0,0,10,0,0,51,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,13,12,50,145,55,12,3,22,7,0,0,6,0,0,0,26,347,0,0,0,3,0,4,0,0,0,0,0,0,0,0,6,18,0,0,0,0,0,0,3,4,0,5,0,0,0,0,0,17,0,8,13,11,10,15,11,14,8,5,4,15,0,0,7,110,45,148,197,96,82,53,132,126,33,35,23,40,26,0,48,1078
4007,0,0,0,6,12,6,19,36,0,5,0,6,0,0,7,103,0,0,3,10,13,0,0,0,0,0,0,0,0,0,0,27,0,0,4,0,0,4,8,0,0,0,0,0,3,0,0,17,0,3,9,10,14,13,23,14,0,3,0,0,0,0,0,88,0,5,0,0,3,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,4,0,0,11,0,0,8,0,5,3,0,0,32,96,496,1387,673,298,121,209,100,13,5,12,14,3,0,143,3564,0,3,5,21,16,15,23,11,0,0,3,6,0,0,3,107,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,19,25,52,72,47,31,21,48,32,4,5,10,10,6,0,13,382,185,855,1653,941,526,265,470,241,34,52,46,44,26,10,205,5556
4008,0,0,0,15,23,24,69,96,12,15,20,19,5,3,10,324,5,0,10,4,5,0,0,3,0,0,0,0,0,0,0,24,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,9,0,0,0,7,0,3,67,33,8,4,10,12,6,0,3,157,0,0,0,0,0,4,6,0,3,5,0,8,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,8,0,0,0,3,0,0,0,19,23,109,1165,403,71,21,33,11,0,8,0,3,0,9,83,1941,0,0,0,5,6,3,3,0,0,0,3,0,0,0,0,17,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,10,5,28,77,85,20,18,53,21,9,9,25,4,0,5,11,365,41,264,1412,606,175,114,384,262,48,64,112,74,35,24,159,3782
5000,0,0,0,23,129,94,591,885,203,150,177,197,77,27,113,2666,21,10,12,13,80,9,20,5,0,0,6,0,0,0,11,188,0,8,35,54,40,30,51,15,11,6,5,6,0,3,25,284,0,12,49,98,213,288,924,320,45,47,47,75,49,37,70,2273,5,11,4,5,16,7,46,19,11,6,8,13,6,3,28,187,0,0,0,0,0,0,32,65,15,8,58,75,14,0,9,286,0,0,4,11,35,49,187,126,40,35,37,41,20,6,37,628,308,971,4820,3132,2153,1320,2378,906,94,63,133,189,66,25,859,17409,4,14,78,123,97,103,149,85,26,16,27,45,21,14,28,823,0,0,0,13,90,57,77,75,15,19,17,12,10,7,105,506,66,153,588,457,578,468,1150,662,153,136,208,473,213,221,511,6055,757,2159,6624,5498,5727,4188,8611,5271,927,801,1131,1794,744,511,2914,47656
5001,0,0,0,9,31,26,273,128,34,21,24,24,10,3,8,592,9,3,3,3,6,6,4,0,3,0,0,0,0,0,0,39,0,0,3,8,4,0,7,3,0,0,0,4,0,0,0,32,0,9,10,18,31,35,165,76,14,14,16,20,0,0,8,411,0,3,0,0,0,6,4,7,0,0,10,0,0,0,0,30,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,17,0,0,0,0,0,11,49,45,15,0,5,0,3,0,5,142,101,231,922,586,346,192,264,105,14,12,12,20,4,0,100,2906,0,0,14,29,23,17,21,9,4,0,0,7,0,0,0,121,0,0,0,3,0,7,9,7,0,0,3,0,0,0,15,40,19,25,60,55,64,46,158,85,33,21,19,18,11,42,36,681,188,492,1205,868,740,499,1245,656,148,95,123,140,53,63,276,6791
5002,0,0,0,0,9,8,61,82,13,4,13,14,4,0,3,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,0,0,0,0,0,0,0,0,0,23,0,0,0,9,6,13,41,15,0,8,0,0,0,0,0,96,0,0,0,0,0,0,15,7,0,0,4,4,0,0,0,24,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,23,0,0,0,0,3,10,18,17,4,0,3,11,0,0,3,69,0,13,82,65,65,44,121,75,5,6,6,16,6,0,18,518,0,3,0,3,3,4,16,7,0,3,0,5,0,0,0,49,0,0,0,0,0,0,3,6,0,4,5,0,0,3,0,25,0,0,8,27,26,27,92,50,13,28,20,67,30,7,17,408,6,45,132,166,196,181,550,411,61,77,77,193,68,19,79,2257
5003,0,0,0,14,47,60,327,298,51,44,44,46,29,3,23,988,9,4,0,9,36,9,10,13,0,0,0,0,0,0,3,91,3,8,5,11,12,16,42,14,6,4,4,0,4,0,3,118,0,5,20,46,62,115,719,312,20,51,38,43,20,7,21,1468,0,0,3,0,7,5,17,15,8,4,4,0,0,4,0,67,0,0,0,0,0,4,13,38,4,12,22,44,17,0,0,148,0,0,0,7,12,11,65,25,10,12,7,10,3,0,6,173,117,270,1238,802,637,348,833,387,43,19,23,47,26,8,131,4920,0,0,18,44,26,10,43,24,5,0,3,8,0,7,0,187,0,0,0,9,7,19,25,22,4,3,6,6,5,0,5,117,24,38,104,126,147,129,522,286,38,59,39,53,38,15,41,1668,266,682,1675,1412,1629,1191,3874,2468,309,349,343,417,205,82,419,15327
5004,0,0,0,0,14,7,57,37,13,3,5,14,5,0,3,166,0,0,0,0,11,0,0,4,0,0,0,0,0,0,0,30,0,3,3,10,4,8,7,10,0,0,0,0,0,0,0,47,0,0,10,31,66,60,166,72,13,12,0,17,11,0,0,477,0,0,0,0,0,0,12,20,0,3,0,3,0,0,0,46,0,0,0,0,0,0,3,17,3,0,0,6,0,0,0,44,0,0,0,0,6,9,34,20,8,0,3,8,0,0,0,90,80,222,901,617,522,264,525,252,34,12,23,33,25,14,123,3648,3,4,9,31,11,17,30,23,0,9,0,5,6,5,6,158,0,0,0,3,3,11,15,24,4,0,0,7,0,0,3,64,18,24,90,81,90,61,170,105,22,24,27,32,10,4,17,773,164,382,1182,1031,1057,699,1474,935,145,124,123,172,87,41,238,7848
5005,0,0,0,0,6,5,9,31,4,5,0,10,8,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,8,0,0,0,0,0,0,0,0,15,0,0,0,3,6,12,84,17,0,3,5,7,0,0,0,145,0,0,0,0,0,0,8,14,0,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,13,0,3,5,0,5,0,0,0,35,11,42,149,80,65,29,74,23,0,12,0,5,5,0,26,517,0,0,6,6,0,4,4,6,0,0,0,0,0,0,0,20,0,0,0,0,0,4,4,0,0,0,0,0,3,3,0,15,0,3,18,6,13,11,36,26,3,3,4,5,10,0,10,155,31,87,210,156,194,143,335,178,27,40,26,54,25,7,55,1567
5006,0,0,0,7,34,37,114,155,31,23,17,25,11,5,3,463,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,16,0,0,0,10,0,3,7,0,0,0,0,0,0,0,0,40,0,0,13,16,22,21,201,158,7,14,12,8,8,6,3,482,0,0,0,0,3,6,18,6,0,4,0,0,0,0,0,40,0,0,0,0,0,3,6,13,0,0,3,4,0,0,0,34,0,0,0,3,9,15,35,26,15,13,0,6,9,4,6,134,38,114,508,258,147,110,290,169,9,11,5,10,8,3,67,1737,0,0,3,7,14,11,22,17,0,3,6,0,7,0,5,98,0,0,0,14,22,19,12,16,7,4,3,3,5,0,3,103,15,11,66,43,59,56,154,95,10,19,21,15,18,8,11,597,109,254,706,544,515,454,1246,955,127,141,110,107,96,44,145,5545
5007,0,0,0,8,31,36,209,244,30,41,52,68,13,4,14,748,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,4,5,3,5,4,3,0,0,0,0,0,0,0,23,0,0,0,4,10,31,234,117,6,25,25,27,26,4,11,529,0,0,0,4,0,0,17,5,3,0,0,6,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,18,0,0,0,4,3,20,49,42,18,12,8,11,0,3,3,171,8,34,193,147,83,61,128,92,6,12,19,13,5,8,23,825,0,0,3,5,4,9,11,14,0,0,0,0,0,0,0,52,0,0,0,4,0,0,8,18,6,0,0,10,6,0,0,49,7,13,25,36,54,60,382,242,49,57,88,99,53,34,17,1220,27,96,293,340,474,568,2027,1565,197,235,339,401,171,86,165,6974
5008,0,0,0,4,17,14,122,141,32,24,22,18,8,0,10,408,0,0,0,0,9,0,5,4,0,0,0,0,0,0,0,13,0,0,0,3,0,3,11,4,0,0,0,3,0,0,0,26,0,0,0,4,14,27,97,46,0,0,0,11,8,8,0,213,0,0,4,0,4,0,16,12,3,0,0,0,0,0,0,36,0,0,0,0,0,0,6,24,0,0,0,7,0,0,0,32,0,0,0,0,6,8,39,35,8,11,6,14,4,0,4,136,3,8,73,71,77,54,142,72,4,6,7,5,0,0,17,542,0,0,0,0,4,3,12,16,0,0,0,4,0,0,0,36,0,0,0,0,3,0,5,12,4,3,0,3,0,0,0,39,0,3,5,24,28,36,117,102,24,15,27,25,20,5,19,460,7,14,114,181,280,276,1008,823,138,113,117,168,91,33,78,3434
5009,7,5,52,407,2100,1803,9180,10323,1739,1246,1185,1503,537,167,493,30737,199,93,168,369,2244,661,568,508,60,61,62,54,29,5,97,5196,67,138,446,1468,2391,2320,4603,1788,348,383,374,417,310,51,242,15346,19,85,421,1605,3584,5103,16375,6766,898,717,855,963,515,270,414,38595,48,79,187,375,827,828,2362,1994,257,248,286,675,298,26,110,8612,0,0,3,17,240,358,676,1161,153,149,202,289,59,15,69,3393,4,4,40,199,736,833,2741,1760,428,345,361,379,205,71,237,8340,2203,6504,35724,28328,29754,19309,44698,23048,2161,1762,1759,1909,1092,396,4036,202687,29,82,449,792,980,1078,1988,1414,284,273,310,409,334,135,211,8781,5,0,25,1639,4649,2740,2816,2149,506,519,438,588,313,71,640,17092,846,1402,6766,7473,11293,14300,32501,18289,4021,3799,4231,5569,2357,535,2184,115558,6430,20183,59646,59535,90992,79253,197523,128275,20362,18404,20513,25614,11890,3391,15017,757036
5010,0,0,0,3,14,11,82,182,39,20,34,40,11,0,7,451,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,8,0,0,0,4,19,0,5,0,0,0,11,0,0,0,0,39,0,0,3,5,8,15,104,30,0,3,9,10,8,0,10,194,0,0,0,0,0,3,12,8,4,0,9,7,4,0,0,47,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,6,3,23,38,6,3,6,0,0,0,5,92,0,7,63,52,62,20,80,49,8,5,5,9,6,3,16,392,0,0,0,0,0,5,5,4,0,4,5,0,0,0,0,31,0,0,0,0,0,0,0,11,0,9,0,6,0,0,0,33,0,4,17,15,27,39,148,84,9,21,19,26,7,6,17,430,3,23,106,148,275,219,916,749,120,113,149,197,70,26,86,3195
6000,0,0,6,13,71,53,119,108,31,30,34,20,14,3,26,519,5,4,13,13,48,16,17,9,0,3,0,3,0,0,0,117,0,11,9,11,10,10,15,11,0,0,0,4,0,0,0,90,0,8,27,54,67,88,183,44,18,3,24,18,8,7,9,550,0,0,3,6,13,0,7,34,7,20,12,3,5,3,3,109,0,0,0,0,0,0,18,24,0,8,12,8,0,0,9,84,0,0,0,3,14,19,45,33,13,3,7,5,10,0,21,174,195,909,2448,1594,940,486,712,209,54,31,17,44,9,8,365,8027,6,9,54,105,87,71,150,68,17,3,15,10,10,3,11,622,0,0,0,8,0,3,11,18,8,0,0,5,4,0,7,69,37,151,324,280,275,175,277,186,47,42,46,146,88,13,72,2161,396,1660,3476,2917,2464,1539,2325,1408,420,370,366,442,213,61,774,18824
6001,0,0,0,4,16,8,17,21,8,0,13,9,0,0,10,107,5,3,0,3,7,0,0,0,0,0,0,0,0,0,0,18,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,12,14,24,5,0,0,6,6,0,0,5,77,0,0,0,0,0,4,11,10,0,19,15,11,4,3,3,87,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,18,0,0,0,0,3,4,10,5,4,0,0,0,0,3,3,41,35,134,314,200,87,45,56,27,0,3,5,3,5,3,38,952,0,0,5,7,8,9,20,11,0,0,0,0,4,0,3,73,0,0,0,0,0,0,4,9,0,0,0,3,0,0,3,18,11,22,42,31,34,32,52,32,7,17,16,15,8,0,16,325,70,237,462,324,270,229,344,273,79,107,124,115,47,25,106,2799
6002,0,0,0,4,26,25,33,38,10,4,8,6,0,3,10,168,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,13,0,0,4,4,6,10,31,9,0,0,0,4,0,0,0,81,0,0,0,0,0,0,8,30,10,8,3,0,0,0,0,72,0,0,0,0,0,0,4,19,4,9,19,29,5,0,4,99,0,0,0,0,0,3,15,5,11,3,4,0,0,0,0,41,37,164,380,226,114,43,72,26,4,5,4,11,3,0,39,1115,0,0,3,10,11,9,13,9,0,0,0,0,4,0,5,66,0,0,0,4,3,0,9,9,0,0,7,6,0,0,0,48,4,27,42,22,32,40,45,34,6,9,20,54,18,27,20,396,69,291,523,357,297,205,404,371,143,156,181,209,64,43,104,3423
6003,0,0,5,30,145,95,227,231,79,62,91,71,54,3,33,1126,23,34,35,34,104,45,30,20,4,0,0,5,0,0,9,338,7,8,15,27,23,28,74,57,18,28,25,19,12,0,7,347,3,20,43,100,124,138,311,106,28,30,52,55,27,18,5,1071,0,0,4,9,30,23,97,304,122,78,66,57,21,0,11,821,0,0,0,0,7,12,40,196,24,29,36,21,3,0,6,381,0,0,0,7,28,40,177,100,33,26,18,20,12,4,10,467,313,1046,2357,1552,909,564,1008,462,77,59,83,83,45,25,287,8870,0,10,59,112,102,141,240,163,26,25,36,49,21,13,16,1011,0,0,3,20,23,24,112,358,93,92,73,110,49,4,41,1012,107,221,335,401,420,461,1098,991,359,352,360,296,119,24,105,5648,698,2344,3814,3172,3062,2540,6641,9154,3129,2994,2790,2486,896,188,1024,44931
6004,0,0,0,8,64,71,98,82,29,16,43,28,8,0,19,469,7,0,11,6,25,13,9,6,0,0,0,0,0,0,5,89,4,5,8,0,5,6,24,25,6,10,9,8,6,0,0,115,0,3,16,25,34,39,94,23,0,5,12,10,5,6,4,286,0,0,0,3,10,0,25,51,44,27,38,28,10,7,3,256,0,0,0,0,0,7,11,42,3,17,8,6,0,0,0,101,0,0,0,0,4,15,36,27,3,9,11,3,0,0,3,120,105,439,939,598,358,144,283,105,12,24,23,20,15,4,100,3171,0,0,14,34,24,36,70,34,0,11,9,13,0,0,3,254,0,0,0,5,12,0,22,82,37,11,23,25,12,0,4,237,22,69,133,118,117,86,460,443,160,137,152,168,95,19,48,2237,195,945,1389,1075,1016,711,2046,2531,931,953,893,867,346,66,328,14308
6005,0,0,0,0,11,10,6,8,3,3,0,4,0,0,5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,3,7,0,0,0,0,6,0,0,0,22,0,0,0,0,5,0,0,0,5,0,4,4,0,0,0,15,0,0,0,0,0,0,0,0,0,10,6,8,0,0,0,16,0,0,0,0,4,0,9,3,0,0,0,0,0,0,0,13,24,76,216,122,43,29,30,8,0,3,0,0,0,0,14,571,0,3,0,8,0,4,5,8,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,6,15,12,19,14,8,13,13,9,12,0,30,9,0,3,145,47,197,277,194,135,96,108,113,31,39,29,52,12,0,42,1390
7000,0,0,0,7,59,66,105,152,31,28,41,57,15,3,31,595,0,0,0,0,6,6,0,3,0,0,0,0,0,0,0,22,0,0,3,6,5,0,0,4,0,0,0,0,0,0,0,22,0,0,0,7,14,18,67,28,4,6,5,6,15,0,3,169,0,0,0,0,3,6,5,30,8,14,13,4,0,0,0,81,0,0,0,0,0,0,6,11,0,0,0,8,0,0,0,34,0,0,0,12,29,13,48,33,8,8,11,15,12,0,11,200,16,64,267,181,121,90,182,91,13,15,29,59,25,10,65,1230,0,0,20,5,9,12,17,20,0,0,6,7,4,3,3,109,0,0,0,17,44,16,32,34,10,8,6,23,4,0,24,226,3,17,68,111,117,100,243,144,42,39,61,104,105,17,66,1247,37,165,509,604,673,589,1189,1005,273,225,303,466,245,64,333,6683
7001,0,0,0,3,56,56,140,119,41,32,30,55,25,13,19,589,0,0,0,0,6,0,5,3,0,0,0,0,0,0,0,17,0,0,0,0,4,5,3,0,0,0,0,0,0,0,0,14,0,0,0,4,9,13,66,47,4,0,10,3,0,0,5,165,0,0,0,5,0,10,18,42,19,9,7,10,0,3,3,123,0,0,0,0,0,10,19,27,0,0,5,3,0,0,0,66,0,0,0,0,5,5,24,10,0,0,6,6,0,0,0,67,4,50,167,122,69,71,100,79,16,14,12,5,11,9,21,745,0,0,9,21,21,36,38,86,33,45,71,122,104,98,14,687,0,0,0,9,7,13,12,18,4,12,6,14,0,4,0,90,0,16,41,55,62,95,450,204,80,56,43,43,24,23,22,1214,13,117,284,348,407,473,1564,1295,392,355,426,523,249,189,164,6793
7002,0,4,5,114,493,312,1494,1451,309,286,252,287,79,19,96,5208,3,0,4,8,25,6,18,4,10,12,0,0,0,0,0,90,0,5,23,45,36,29,33,21,5,22,15,17,12,0,5,268,3,3,9,20,24,44,200,101,47,21,39,70,16,8,9,610,0,0,9,34,62,42,138,236,131,119,131,111,31,3,19,1056,0,0,0,6,12,14,83,175,43,28,22,16,0,0,9,405,0,0,6,45,83,100,253,152,47,33,31,43,18,6,28,838,45,214,775,538,372,303,680,554,87,62,80,128,63,20,108,4028,0,0,19,43,30,47,71,79,8,15,24,16,21,3,6,393,0,0,0,54,134,85,147,227,84,76,68,81,49,7,31,1040,15,78,281,757,707,526,1168,980,309,219,235,374,124,23,157,5950,133,631,1865,2629,3145,2615,7537,7961,2243,2204,2073,2291,838,169,921,37259
8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,11,14,8,4,8,3,0,0,0,0,0,0,0,3,53,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,11,9,0,3,0,0,0,0,0,5,46,5,14,26,26,25,26,32,21,3,4,6,20,3,5,14,233
8001,0,3,31,170,660,598,1223,1341,306,284,324,337,141,48,93,5556,48,42,73,86,455,122,108,57,10,9,15,8,5,0,18,1057,8,24,60,144,167,128,277,160,47,43,36,25,17,19,29,1198,0,37,58,195,227,363,742,463,60,84,74,105,28,17,28,2485,0,17,59,121,535,577,929,654,99,116,92,94,36,14,28,3381,0,0,6,15,59,89,165,187,47,35,38,23,14,3,15,708,0,3,14,87,170,238,506,322,61,79,66,71,33,14,52,1721,473,1658,4066,2686,1956,1296,2360,1286,183,163,168,167,109,55,333,16950,19,31,175,351,372,461,757,547,96,140,147,187,161,70,46,3558,0,5,21,562,853,603,761,566,153,155,134,132,68,4,129,4146,328,791,2003,2280,2506,2712,4657,3264,828,978,1120,1226,561,139,449,23841,1582,5025,10255,10172,13206,13804,29654,23229,5782,6892,6670,5979,2720,786,2627,138385
9000,0,0,0,0,5,3,19,23,9,0,0,0,0,0,6,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14,12,0,6,0,0,0,0,0,0,0,4,44,0,0,0,0,5,0,4,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,4,0,0,0,0,0,0,16,0,11,31,25,19,8,12,7,3,0,0,0,0,3,8,122,0,0,0,3,0,3,5,6,0,0,0,6,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,5,0,9,6,10,3,21,14,0,3,3,4,3,0,104,190,8,28,91,195,232,100,168,128,38,18,17,14,21,8,308,1382
