SUA_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
4003,72,222,575,507,547,449,101,8,0,2480,136,96,136,125,134,145,87,17,0,878,9,17,34,14,23,28,8,0,0,127,8,4,21,11,17,15,6,0,0,88,223,351,767,660,712,634,201,26,0,3575,19,36,53,38,31,24,3,0,0,214,15,16,9,10,8,13,0,0,0,79,36,53,65,52,45,36,4,0,0,295,261,398,835,712,754,671,207,21,0,3865,231,110,296,321,278,389,763,636,196,3222,30,37,78,66,67,67,53,42,22,456,527,540,1203,1104,1101,1133,1029,702,219,7550,33,125,330,312,363,290,51,0,0,1503,197,193,336,266,319,351,76,11,0,1745,8,11,60,25,17,36,18,0,0,170,7,6,23,10,12,7,0,0,0,72,241,339,744,614,720,684,141,13,0,3494,8,18,27,18,24,18,0,0,0,107,24,17,18,13,31,13,0,0,0,113,28,32,40,36,56,32,0,0,0,228
4004,60,150,512,378,387,381,73,6,0,1946,111,64,122,66,78,97,56,4,0,592,3,14,26,22,34,43,16,0,0,159,9,9,12,3,17,5,3,0,0,58,183,227,675,473,507,534,144,13,0,2751,15,23,29,26,29,36,0,0,0,167,15,10,8,9,13,8,0,0,0,58,26,36,36,33,41,49,9,0,0,228,209,262,714,504,544,579,152,13,0,2977,173,107,356,284,193,259,479,333,85,2264,37,41,88,80,66,69,38,30,5,456,413,408,1154,866,801,911,669,381,92,5703,26,100,320,264,356,222,30,0,0,1322,136,88,242,229,185,228,50,3,0,1174,10,15,57,13,17,32,5,0,0,145,7,4,16,4,13,6,3,6,0,59,183,211,635,513,571,493,93,10,0,2697,5,7,16,13,8,10,4,0,0,66,16,6,12,12,21,9,0,0,0,82,22,19,29,27,28,17,3,0,0,152
4005,73,200,535,562,556,433,67,11,0,2430,174,76,139,128,131,180,104,8,0,943,7,10,50,37,52,59,24,0,0,245,13,13,30,20,17,12,9,0,0,103,271,296,751,740,748,684,195,22,4,3716,7,10,37,16,24,25,0,0,0,136,18,7,6,4,10,17,6,0,0,76,29,21,43,27,35,46,9,0,0,209,299,322,794,766,786,731,203,22,4,3922,144,67,123,125,183,280,647,434,151,2151,34,28,67,78,93,61,53,43,19,479,482,419,983,969,1059,1074,904,495,178,6558,36,148,287,278,364,247,47,8,0,1416,189,135,368,454,388,327,82,15,0,1959,14,13,62,28,35,41,18,6,0,207,10,11,4,6,14,11,5,6,0,66,246,306,726,763,807,622,152,28,0,3649,7,7,13,10,11,6,0,0,0,55,16,8,13,8,8,12,4,0,0,63,20,21,22,16,11,21,0,0,0,120
4006,62,190,443,370,480,382,58,0,0,1980,117,74,104,73,84,100,45,9,0,606,0,6,28,13,19,24,8,0,0,98,9,14,16,10,9,9,0,3,0,62,187,280,593,466,588,513,113,15,0,2748,14,42,43,40,41,31,3,0,0,211,11,15,10,12,12,8,0,0,0,64,28,54,59,49,50,41,3,0,0,278,214,339,648,511,632,547,114,15,0,3023,194,79,106,104,191,324,613,459,158,2226,24,25,57,47,41,58,36,31,16,336,426,438,808,669,871,930,761,503,178,5589,26,132,239,194,283,192,30,0,0,1091,182,149,248,250,310,276,50,5,0,1479,10,12,35,27,16,29,7,0,0,130,9,5,0,7,12,6,0,0,0,41,227,296,521,486,621,506,86,6,0,2740,9,10,14,16,19,11,0,0,0,88,22,17,13,12,19,13,4,0,0,91,31,27,27,29,35,30,4,0,0,181
4007,54,147,404,564,638,572,174,18,0,2577,199,121,189,188,256,380,284,48,0,1670,20,13,31,30,43,60,31,3,0,229,10,11,10,11,17,14,8,11,5,96,281,300,629,796,955,1026,496,81,3,4565,13,24,40,34,42,50,0,0,0,195,24,11,19,7,15,31,8,0,0,127,37,33,62,40,56,76,11,6,0,326,319,331,686,836,1006,1100,507,86,9,4891,220,51,130,157,262,728,2319,1946,594,6410,14,19,33,43,60,89,98,100,43,495,561,407,846,1038,1332,1921,2928,2125,637,11794,19,87,211,309,407,338,71,0,0,1441,258,186,370,487,551,713,234,30,0,2830,17,13,59,33,47,98,25,6,0,290,3,14,9,9,13,18,5,10,5,77,300,296,651,832,1014,1163,340,42,4,4639,4,10,13,8,19,24,3,0,0,79,32,11,17,24,20,41,15,0,0,150,32,20,22,32,42,66,14,0,0,230
4008,77,264,796,734,868,673,112,6,0,3524,147,116,171,85,146,155,63,10,0,892,13,11,29,33,35,57,12,5,0,196,10,8,23,23,21,17,4,0,0,106,251,407,1012,862,1068,905,188,13,0,4713,14,55,69,50,72,57,5,0,0,313,23,30,20,9,10,18,4,0,0,115,35,87,84,60,80,72,3,0,0,428,288,496,1101,927,1142,977,195,13,0,5140,324,83,174,161,229,464,810,538,171,2944,30,56,101,78,115,90,49,49,17,585,636,637,1374,1164,1492,1529,1052,601,195,8669,37,185,415,377,511,297,35,7,0,1862,211,162,375,372,403,360,69,5,0,1965,13,20,71,38,38,47,5,0,0,234,3,4,11,14,12,12,0,6,0,71,270,369,876,801,972,709,115,19,0,4127,14,22,32,23,32,21,0,0,0,142,29,10,38,24,32,22,3,0,0,166,42,33,70,49,66,45,3,0,0,305
5000,1403,3371,9456,10439,11544,10093,3063,485,47,49904,1444,800,1452,1453,1754,2552,1789,509,63,11811,151,183,609,748,865,983,401,69,6,4020,120,168,359,327,296,272,132,79,26,1791,3123,4529,11874,12963,14465,13893,5389,1139,144,67519,186,320,503,423,431,434,86,3,0,2385,219,101,116,111,121,159,76,14,3,910,400,418,615,539,551,593,161,15,3,3293,3521,4946,12485,13499,15019,14489,5550,1152,147,70805,3276,1234,2556,2641,2706,4517,10167,5758,1465,34315,873,1149,3287,3406,3566,2932,1823,923,292,18245,7675,7326,18334,19542,21290,21931,17536,7829,1899,123367,655,1988,4903,5166,6428,5188,1160,161,5,25653,1989,1270,3783,5595,5388,5259,1951,308,13,25550,122,200,869,623,617,805,256,36,0,3527,121,124,212,209,217,178,85,56,11,1212,2890,3578,9776,11594,12644,11432,3456,554,29,55946,132,146,260,236,260,199,29,0,0,1262,232,106,208,255,225,222,44,4,0,1290,362,247,471,482,487,420,73,4,3,2553
5001,222,412,1099,1117,1276,1033,241,24,4,5434,363,170,238,241,244,391,267,50,3,1964,14,18,61,55,93,107,45,11,7,402,10,26,26,25,32,22,9,3,0,148,612,620,1427,1437,1648,1559,556,79,16,7944,26,27,49,27,40,28,6,0,0,218,47,15,29,10,12,21,15,0,0,159,75,42,80,44,48,54,23,0,0,371,687,664,1506,1476,1697,1606,577,78,16,8317,396,137,339,270,258,509,1453,1067,422,4866,50,42,108,113,113,128,123,75,48,792,1133,842,1961,1856,2067,2247,2155,1229,481,13971,99,294,555,594,895,603,110,6,0,3149,477,229,585,856,847,824,287,28,5,4137,18,20,104,55,77,105,35,8,0,420,11,11,20,10,21,13,8,4,0,100,606,549,1262,1522,1840,1549,434,45,5,7810,12,17,15,16,18,12,0,0,0,97,46,17,27,18,20,34,3,0,0,167,58,35,42,30,39,50,11,0,0,265
5002,39,157,608,687,607,363,104,10,0,2581,104,40,92,92,85,75,58,11,0,559,9,10,34,37,32,29,14,0,0,159,5,11,24,23,11,13,6,0,0,93,160,212,766,836,736,481,174,13,0,3389,14,23,33,17,24,18,0,0,0,125,9,5,6,6,11,10,0,0,0,49,24,27,38,30,29,28,5,0,0,168,181,243,800,866,760,504,181,13,0,3557,126,52,102,91,107,155,202,82,22,956,63,73,176,142,177,121,57,20,10,838,375,367,1081,1106,1048,783,438,118,33,5349,48,134,595,572,505,328,70,0,0,2239,153,76,272,342,203,156,61,15,0,1267,7,11,74,42,16,33,8,0,0,197,13,9,25,15,15,10,3,0,0,84,217,226,972,966,739,521,135,16,0,3794,18,8,18,15,9,3,0,0,0,65,10,10,14,12,10,10,0,0,0,62,25,16,31,27,14,14,0,0,0,130
5003,390,1052,2865,3325,3226,2477,461,21,0,13828,717,345,493,422,393,487,371,61,5,3287,57,57,153,155,203,241,70,11,3,945,22,28,79,63,58,32,8,3,3,282,1188,1485,3592,3968,3884,3230,906,90,10,18347,75,98,147,116,109,95,16,0,0,646,111,46,49,17,27,32,16,3,0,308,180,139,195,140,140,129,29,3,0,951,1368,1626,3788,4108,4024,3358,939,90,10,19298,911,229,478,516,504,1020,2657,1714,502,8521,90,126,339,329,330,284,204,112,79,1890,2365,1976,4599,4952,4853,4657,3798,1919,588,29714,227,687,1526,1529,1982,1213,128,5,0,7297,1017,585,1426,2080,1818,1421,456,31,0,8830,57,70,269,162,146,197,44,7,0,951,21,30,42,52,37,23,13,0,0,222,1320,1372,3259,3819,3980,2851,636,46,3,17296,56,47,69,61,58,57,9,0,0,352,156,56,87,95,81,58,12,4,0,545,211,99,156,151,140,115,18,4,0,894
5004,201,379,1121,1571,1669,1162,275,21,3,6397,464,167,252,281,337,467,338,50,5,2344,38,28,89,121,138,137,48,11,0,613,23,8,28,41,36,18,5,4,0,161,721,588,1486,2015,2166,1783,666,91,13,9519,18,26,49,28,38,23,0,0,0,182,40,10,14,16,8,13,13,0,0,122,58,39,65,45,48,38,9,0,0,305,776,620,1553,2059,2215,1820,674,93,13,9824,361,76,124,151,223,526,1855,1249,354,4914,47,41,175,197,197,159,131,111,41,1096,1183,737,1851,2401,2639,2512,2666,1448,404,15832,107,230,620,753,1036,611,86,7,0,3459,529,248,680,1237,1193,984,337,31,0,5233,46,29,109,119,97,134,47,3,0,588,13,13,13,33,18,17,6,5,0,120,696,519,1424,2137,2341,1744,475,53,5,9396,13,10,16,16,22,14,3,0,0,86,46,8,30,36,34,38,5,0,0,196,55,16,42,56,55,48,10,0,0,287
5005,95,193,402,451,512,415,81,13,0,2167,86,27,73,51,65,102,69,9,0,493,9,9,37,29,23,50,17,0,0,175,9,8,20,15,7,9,3,0,0,77,196,234,524,554,623,577,172,30,5,2905,12,4,3,13,9,12,0,0,0,55,13,0,4,3,4,6,4,0,0,41,28,10,10,16,17,19,10,0,0,94,222,242,533,571,637,591,179,28,5,2998,141,14,37,38,69,154,406,320,90,1265,40,42,69,67,101,78,65,60,11,542,406,297,636,668,803,822,652,414,103,4811,45,101,207,214,307,208,43,3,0,1130,113,89,212,269,248,234,76,9,0,1249,5,11,44,23,32,40,9,4,0,174,7,6,8,4,7,12,0,0,0,47,177,204,470,513,596,491,127,19,0,2598,0,6,5,5,5,0,0,0,0,24,10,8,3,10,4,7,3,0,0,37,11,11,11,15,12,11,3,0,0,64
5006,243,488,1320,1414,1490,1245,279,22,5,6503,348,180,263,206,249,296,191,46,0,1786,16,26,76,75,117,108,47,5,0,470,18,15,49,23,30,17,0,4,0,158,627,709,1714,1717,1884,1668,518,75,7,8916,33,53,72,72,70,61,3,0,0,356,68,13,21,19,21,23,16,0,0,187,102,67,91,89,91,78,25,0,0,543,725,780,1805,1809,1976,1752,539,75,7,9457,419,147,226,235,299,535,1190,802,289,4138,128,87,242,265,270,230,133,107,52,1507,1269,1006,2270,2309,2540,2516,1860,992,349,15104,121,353,727,819,1070,688,115,0,0,3893,536,308,666,835,856,718,250,18,3,4196,21,31,136,80,73,92,22,4,0,459,0,5,24,16,32,20,10,3,3,121,684,703,1555,1745,2035,1513,394,31,3,8663,21,28,30,19,41,20,4,0,0,165,52,24,40,44,39,48,0,0,0,246,74,50,66,64,78,73,12,0,0,411
5007,219,624,1660,1580,1395,1136,255,16,0,6876,210,85,164,136,108,135,79,14,0,939,16,34,53,60,69,88,15,0,0,340,4,32,51,30,28,25,9,0,0,179,451,775,1925,1808,1608,1378,360,28,0,8334,22,35,40,39,46,33,5,0,0,221,37,9,11,6,3,13,6,0,0,88,56,44,51,51,57,41,7,0,0,304,507,818,1976,1855,1659,1422,363,28,0,8642,269,108,195,163,180,243,497,273,56,1975,66,123,260,243,222,198,124,50,8,1298,849,1048,2434,2255,2059,1866,980,354,60,11910,149,432,934,858,934,602,99,3,0,4012,266,167,531,546,396,356,116,10,0,2383,12,20,121,52,54,55,8,0,0,326,4,20,29,16,22,13,3,3,0,104,428,638,1604,1481,1406,1027,225,15,0,6828,20,23,22,23,23,11,0,0,0,118,30,13,24,24,12,13,0,0,0,112,45,31,39,49,32,25,0,0,0,231
5008,100,279,1023,1220,864,483,88,0,0,4062,147,46,100,104,63,50,11,3,0,519,14,3,71,77,47,43,8,0,0,265,0,12,32,22,13,7,4,0,0,88,260,343,1223,1416,995,584,108,0,0,4935,9,6,18,14,12,13,0,0,0,79,23,3,7,0,0,0,5,0,0,44,40,12,27,15,13,13,3,0,0,121,301,356,1249,1431,1008,601,111,0,0,5061,135,37,48,44,50,63,71,24,4,480,72,94,260,303,201,126,37,5,0,1104,506,485,1557,1780,1266,787,222,41,5,6644,52,203,633,615,515,238,33,0,0,2285,160,54,333,441,253,92,23,0,0,1354,11,17,108,61,24,26,5,0,0,243,10,0,18,5,4,4,0,0,0,48,223,281,1091,1117,794,359,58,0,0,3928,6,8,21,15,16,8,0,0,0,67,15,6,13,10,14,7,0,0,0,68,19,15,36,26,27,6,0,0,0,130
5009,6808,25792,92719,105570,91504,62803,12693,889,48,398822,19286,20424,20877,15221,13400,15295,10983,2161,149,117800,893,1354,4081,4021,3689,3965,1287,147,17,19462,406,1183,2866,2064,1479,943,296,100,26,9367,27399,48754,120543,126875,110065,83011,25257,3298,242,545448,1406,2806,4439,3451,3420,2975,532,30,3,19066,4674,2053,1492,724,734,1017,596,65,7,11356,6081,4863,5933,4174,4154,3991,1134,91,8,30422,33479,53612,126472,131050,114222,87004,26391,3393,249,575869,26779,9353,11308,10029,12059,22590,59460,41342,13590,206512,2240,3648,9987,9289,7822,5968,3877,2953,1876,47655,62498,66618,147770,150366,134098,115557,89720,47690,15710,830028,2867,18823,60881,53171,55212,34545,5373,216,5,231086,25228,26996,42825,54247,45033,35608,11711,1189,57,242893,971,1749,8024,5444,3238,3786,1068,111,5,24400,466,934,1889,1261,1091,726,233,85,37,6716,29526,48503,113616,114125,104578,74666,18386,1595,104,505102,898,1515,2562,2280,2225,1458,138,13,0,11083,4709,1986,2876,3067,2224,1818,387,27,3,17096,5604,3501,5441,5344,4453,3279,524,37,7,28184
5010,86,200,918,986,700,520,77,3,0,3479,100,30,88,75,55,60,13,0,0,431,3,9,63,65,46,45,7,0,0,244,4,13,35,32,13,18,0,0,0,117,197,252,1105,1157,815,641,103,3,0,4275,15,34,23,16,11,9,0,0,0,114,9,6,6,3,3,4,4,0,0,31,24,37,33,22,9,18,0,5,0,145,225,293,1132,1182,824,655,108,4,0,4422,135,45,70,64,74,99,95,43,10,633,63,82,269,238,186,176,40,11,6,1065,420,417,1471,1483,1087,933,242,57,10,6121,53,171,646,533,397,240,43,0,0,2085,107,53,269,297,129,87,20,0,0,965,10,17,82,57,30,28,9,0,0,239,5,14,33,22,0,7,0,0,0,83,175,258,1031,911,563,362,65,4,0,3369,9,6,8,12,11,13,0,0,0,66,10,5,20,18,3,9,0,0,0,67,21,14,32,26,15,18,0,0,0,129
6000,776,1939,4973,5147,5849,5300,1332,184,18,25507,876,584,1171,1185,1429,2187,1283,254,28,8986,83,90,227,281,385,498,172,19,8,1757,66,101,152,172,182,166,64,31,11,940,1796,2707,6527,6779,7840,8147,2845,487,53,37190,149,279,302,209,295,292,37,3,0,1559,137,84,93,77,88,142,46,3,0,672,285,365,400,283,380,430,78,8,0,2239,2085,3076,6925,7062,8222,8579,2928,499,57,39426,2098,520,814,959,1770,4363,8956,4851,1116,25445,299,249,616,640,704,880,934,478,194,4993,4480,3844,8351,8654,10696,13826,12818,5825,1364,69868,259,1074,2378,2560,3454,2698,476,43,0,12948,1344,1103,2773,3486,3877,4092,1113,143,3,17932,87,122,528,350,360,503,128,26,0,2105,63,58,107,105,146,101,43,22,7,649,1750,2352,5784,6503,7840,7388,1762,232,15,33637,81,117,166,130,170,148,24,0,0,842,183,93,164,144,141,220,36,0,0,985,267,217,327,274,310,364,58,0,0,1827
6001,103,373,937,888,893,785,134,3,0,4118,213,145,192,163,175,237,141,26,5,1299,12,13,53,44,52,70,17,3,0,257,10,10,23,12,23,23,3,0,0,108,336,548,1206,1109,1140,1113,294,34,4,5779,24,55,88,53,47,48,3,0,0,317,31,11,20,13,21,25,3,0,0,130,60,66,100,67,67,72,6,0,0,451,397,612,1306,1177,1213,1181,301,41,4,6227,342,108,188,198,320,535,1179,850,249,3975,49,45,75,84,106,80,77,64,33,613,780,771,1572,1456,1629,1802,1561,959,285,10814,50,267,495,497,597,430,58,0,0,2403,331,266,531,639,555,556,137,14,0,3006,11,20,105,58,51,73,17,0,0,329,5,9,15,10,14,10,6,3,0,68,396,560,1139,1203,1216,1060,222,18,3,5811,20,21,30,25,31,18,0,0,0,151,30,16,35,36,27,27,5,0,0,174,47,45,62,62,55,51,5,0,0,325
6002,145,406,1170,990,1092,846,163,10,0,4825,249,172,338,211,211,266,155,39,0,1644,17,23,53,53,58,76,20,4,4,312,11,15,45,21,27,21,14,9,0,150,425,616,1607,1274,1384,1205,354,63,6,6926,34,55,79,59,61,31,5,0,0,326,46,29,28,16,18,27,5,0,0,166,85,80,107,73,81,58,11,0,0,490,507,698,1713,1347,1463,1261,359,63,6,7420,360,127,206,191,339,562,1416,988,283,4480,36,31,100,84,88,102,109,86,46,672,899,858,2011,1626,1894,1920,1882,1137,336,12566,58,296,657,569,681,418,61,8,0,2745,370,292,734,660,687,663,163,15,0,3572,12,30,108,52,63,67,11,8,0,347,8,13,20,13,15,9,10,7,0,96,446,626,1517,1292,1451,1153,235,29,0,6755,11,25,50,34,33,23,5,0,0,181,43,23,37,40,42,23,0,0,0,212,60,46,89,74,77,49,3,0,0,387
6003,580,2423,9970,8821,8146,5683,1049,85,4,36753,1607,1978,4248,2296,1759,2058,1343,237,13,15539,110,139,354,319,351,375,137,14,0,1797,40,113,320,150,120,74,36,9,7,859,2330,4657,14882,11583,10371,8191,2564,350,22,54947,175,435,784,384,258,228,33,0,0,2291,513,344,392,129,100,92,56,0,0,1625,685,780,1171,506,356,316,86,5,0,3915,3016,5436,16055,12093,10729,8502,2650,351,21,58860,3027,1265,1939,1481,1673,3650,7901,5337,1819,28087,231,266,812,571,527,490,470,370,161,3891,6278,6970,18810,14140,12932,12637,11020,6057,2003,90840,224,1739,6386,5113,5654,3697,520,28,0,23364,2244,2700,6240,5755,4787,4201,1391,142,11,27486,129,203,933,600,429,482,141,14,0,2942,45,87,262,103,87,77,29,8,5,704,2648,4734,13824,11576,10961,8465,2089,189,17,54490,98,229,570,243,159,104,12,0,0,1408,504,312,497,267,194,160,34,0,0,1959,599,536,1069,513,348,263,40,0,0,3373
6004,301,1201,3841,3363,3330,2473,466,32,7,15007,723,716,1316,766,715,792,485,93,11,5613,53,56,150,91,132,159,44,8,0,705,11,55,113,47,36,40,11,0,5,321,1090,2028,5425,4269,4219,3463,1012,137,14,21651,70,200,294,167,128,88,12,0,0,964,179,128,118,47,51,45,10,0,0,577,257,323,417,216,179,132,22,0,0,1543,1344,2350,5838,4485,4396,3594,1030,135,14,23195,1189,472,671,579,711,1304,3126,2351,765,11167,120,196,372,223,223,207,192,168,92,1792,2652,3019,6880,5287,5332,5103,4352,2659,874,36148,149,836,2218,1773,2229,1470,195,0,0,8867,1104,1036,2193,2242,2078,1735,558,31,3,10976,85,80,313,194,163,209,64,3,0,1111,29,40,74,41,38,23,14,3,0,257,1364,1987,4794,4241,4506,3434,828,47,9,21206,51,83,149,68,80,53,13,0,0,494,162,106,143,86,77,96,18,0,0,683,210,193,285,155,163,149,27,4,0,1182
6005,75,152,425,456,506,457,71,3,0,2144,113,70,125,94,99,158,90,21,0,767,6,11,27,18,33,51,9,0,0,152,0,12,9,9,12,6,7,4,0,62,192,247,586,574,647,676,182,26,4,3124,15,23,30,19,26,23,4,0,0,134,12,10,6,5,4,3,3,0,0,55,24,36,38,28,28,27,10,0,0,185,220,276,627,600,673,696,182,29,4,3308,187,52,74,80,128,329,785,538,172,2345,26,19,45,49,47,47,54,43,25,350,438,347,739,727,850,1074,1020,604,205,6007,27,123,219,242,316,212,37,0,0,1177,180,127,290,310,382,386,82,13,0,1760,7,12,46,31,32,57,14,0,0,198,10,11,13,10,9,8,0,0,0,58,217,264,568,590,743,660,134,11,0,3188,4,6,17,10,13,11,0,0,0,54,28,10,15,15,15,22,3,0,0,96,28,18,24,23,29,28,0,0,0,155
7000,276,770,2301,2171,2040,1528,413,49,0,9555,219,222,440,418,380,371,165,29,3,2238,23,42,136,142,159,136,37,3,0,685,35,61,119,92,80,55,33,6,0,476,554,1098,2992,2821,2659,2092,644,92,5,12954,139,194,345,227,168,88,18,0,0,1189,70,53,109,81,44,34,13,5,0,409,215,250,453,306,218,121,28,8,0,1600,772,1347,3443,3131,2873,2215,677,95,5,14556,1962,1370,2338,1849,1575,1394,1414,507,78,12497,305,397,899,789,796,698,374,122,9,4392,3038,3113,6682,5765,5248,4308,2464,724,99,31432,214,637,1851,1643,1721,1207,231,15,0,7520,338,275,760,861,681,487,165,19,0,3591,27,51,229,156,141,108,32,0,0,749,32,48,89,75,59,42,17,0,0,363,606,1013,2933,2734,2605,1840,447,40,4,12222,107,153,265,193,136,55,9,0,4,914,65,67,114,95,63,33,6,0,0,446,173,221,376,282,195,90,14,0,4,1357
