SUA_CODE_2021,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
4006,31,4,0,8,36,22,0,58,0,0,0,0,0,0,0,0,0,0,5,5,199,16,4,9,231,7,0,8,238,33,5,279,49,10,0,0,50,0,0,0,50,3,0,54,62,5,4,4,73,0,0,0,76,3,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,109,18,4,5,132,0,0,0,130,9,0,142,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,114,18,4,5,130,0,0,0,132,8,0,143,16,3,0,0,24,4,0,4,22,15,0,43,0,0,0,0,0,0,0,0,0,0,0,0,128,16,4,0,147,3,6,3,159,28,0,188,62,0,3,0,72,4,0,4,71,3,0,74,66,11,3,0,77,0,0,0,77,7,0,89
4007,67,6,0,6,71,23,0,98,0,0,0,0,0,0,0,0,0,0,0,0,328,99,14,6,447,13,4,15,456,49,0,502,65,19,0,0,86,0,0,0,87,5,0,88,95,30,9,0,142,0,0,0,143,10,0,154,0,0,0,0,3,0,0,0,3,3,0,8,3,0,0,0,3,0,0,0,3,0,0,3,162,54,13,0,235,4,0,4,234,16,0,253,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,7,0,0,9,3,0,0,0,7,0,0,0,10,0,0,9,169,52,13,0,237,8,0,4,242,15,0,258,18,12,0,0,36,0,0,0,36,13,0,52,0,0,0,0,0,0,0,0,0,0,0,0,190,68,15,3,271,8,0,4,275,36,0,313,83,16,5,0,100,0,0,0,106,8,0,115,114,38,4,0,162,3,0,3,164,20,0,186
4008,60,0,0,0,57,14,3,84,0,0,0,0,0,0,0,0,0,0,0,0,361,40,16,8,421,14,0,12,436,30,7,473,102,9,5,0,114,0,0,0,114,3,0,125,94,5,5,4,103,0,0,0,102,0,0,105,0,0,0,0,0,0,0,0,6,4,0,6,0,0,0,0,0,0,0,0,0,5,0,8,198,15,6,4,223,3,0,3,225,12,6,242,0,0,0,0,0,0,0,0,0,3,0,3,7,0,0,0,9,0,0,0,9,0,0,9,7,0,0,0,9,0,0,0,9,3,0,5,200,15,7,4,229,3,0,3,228,18,6,251,29,6,0,3,43,0,0,0,42,9,0,51,0,0,0,0,0,0,0,0,0,0,0,3,230,23,10,4,267,3,0,5,273,23,3,307,125,7,3,3,137,0,0,0,142,12,0,155,99,19,0,0,120,0,4,3,126,10,0,133
5000,869,48,5,49,921,365,5,1284,7,6,0,0,18,0,0,0,17,0,28,49,4693,641,218,118,5669,108,24,127,5796,609,40,6446,1037,126,30,10,1201,10,6,13,1220,78,3,1300,1091,192,48,19,1356,12,5,19,1370,78,3,1456,56,6,12,0,82,0,0,0,82,3,0,79,18,0,0,23,45,0,0,0,45,4,0,48,2201,327,99,56,2678,22,13,35,2714,167,6,2884,20,5,0,3,24,16,0,16,37,7,0,43,21,9,0,4,30,0,3,12,41,13,0,50,43,13,0,9,53,16,3,22,79,17,0,96,2240,339,96,55,2738,41,15,56,2792,181,6,2983,366,63,18,25,473,16,4,21,488,255,7,747,5,0,0,8,9,0,0,0,10,5,22,35,2611,392,118,89,3215,56,18,79,3295,440,34,3765,1149,125,36,14,1332,13,0,13,1346,91,0,1439,1111,215,66,18,1403,24,4,23,1429,71,0,1498
5001,126,3,0,3,126,20,7,151,0,0,0,0,0,0,0,0,0,0,5,0,612,105,21,6,741,3,3,11,749,58,8,818,187,25,0,0,223,0,0,0,217,10,0,234,238,26,7,0,282,0,7,4,285,6,0,294,7,0,0,0,7,0,0,0,7,3,0,9,3,0,0,0,7,0,0,0,7,0,0,7,432,58,11,6,508,0,5,5,520,22,4,542,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,5,0,0,0,5,0,0,5,3,0,0,0,11,0,0,0,11,0,0,11,441,60,11,7,520,0,5,5,521,22,4,546,73,18,0,4,90,0,0,0,96,13,3,111,0,0,0,0,0,0,0,0,0,0,0,0,515,78,11,8,608,3,5,6,619,40,3,664,240,35,3,3,277,0,0,3,284,6,0,292,248,37,6,0,289,0,3,7,297,16,0,314
5002,24,0,0,7,28,17,0,44,0,0,0,0,0,0,0,0,0,0,0,0,263,31,17,12,325,7,0,13,334,31,0,368,82,11,3,0,103,0,0,0,103,3,0,103,53,6,0,4,65,0,0,0,65,3,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,139,21,3,9,172,0,0,0,172,11,0,175,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,4,0,0,4,6,0,0,0,4,0,0,0,5,0,0,5,142,18,3,9,172,0,0,0,174,11,0,181,16,5,0,0,22,0,0,0,19,9,0,29,0,0,0,0,0,0,0,0,0,0,0,0,156,22,6,9,192,0,0,4,196,17,0,218,77,3,4,0,82,0,0,0,86,4,0,95,52,10,0,0,60,0,0,0,60,0,0,61
5003,307,7,0,10,318,41,0,359,0,0,0,7,8,0,0,0,8,0,5,13,1553,174,61,31,1826,37,3,45,1867,108,8,1979,413,40,13,6,470,3,0,4,468,13,0,485,508,49,13,4,572,4,3,7,580,13,0,591,14,3,4,0,23,0,0,0,22,0,0,23,4,0,0,4,10,0,0,0,10,0,0,11,933,92,29,10,1068,5,0,11,1079,29,0,1113,9,3,0,0,10,3,0,3,15,0,0,14,16,0,0,0,16,0,0,4,17,5,0,18,21,3,0,0,27,3,0,4,29,0,0,33,955,93,29,10,1092,8,5,17,1111,33,0,1147,166,15,3,7,190,9,0,9,193,29,0,223,0,0,0,0,0,0,0,0,0,0,0,8,1123,109,33,18,1283,19,5,22,1303,64,4,1371,525,44,19,3,600,10,0,10,607,21,0,626,642,66,27,0,738,12,0,12,750,15,0,764
5004,128,8,0,8,134,19,0,150,0,0,0,0,0,0,0,0,0,0,3,4,855,132,60,19,1068,5,5,10,1078,45,7,1125,202,35,6,0,237,4,0,4,238,8,0,248,275,50,17,3,345,3,0,0,351,20,0,369,6,4,5,0,14,0,0,0,14,0,0,14,0,0,0,4,3,0,0,0,3,0,0,3,482,82,25,4,598,7,0,11,605,30,3,635,4,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,7,0,0,7,488,82,31,4,602,10,3,6,610,30,3,643,56,13,0,0,67,4,0,4,71,13,0,78,0,0,0,0,0,0,0,0,0,0,0,4,537,94,31,10,672,7,3,12,680,36,3,722,252,39,14,0,303,3,0,3,302,19,0,320,293,57,24,4,382,3,5,4,381,16,0,397
5005,36,3,6,10,43,7,0,52,0,0,0,0,0,0,0,0,0,0,0,0,228,18,9,5,263,3,7,7,266,14,0,280,67,6,0,0,76,0,0,0,77,3,0,80,68,11,0,0,81,0,0,0,82,0,0,83,0,0,5,0,8,0,0,0,8,0,0,8,0,0,0,0,3,0,0,0,3,0,0,3,137,17,5,4,164,4,0,4,169,6,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,141,17,5,4,162,4,0,4,164,3,0,175,25,0,0,0,31,0,0,0,31,4,0,36,0,0,0,0,0,0,0,0,0,0,0,0,165,18,5,7,192,4,0,7,195,10,0,205,60,3,3,3,70,0,0,0,72,6,0,74,69,8,5,0,84,0,0,0,85,0,0,88
5006,113,4,0,6,118,33,0,155,0,0,0,0,0,0,0,0,0,0,4,3,693,91,17,13,820,15,8,23,844,71,4,917,199,15,8,0,224,0,0,0,227,10,0,235,201,36,14,0,249,0,0,0,255,11,0,264,9,0,0,0,5,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,399,60,20,5,482,0,0,3,486,23,0,506,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,6,3,0,0,0,4,0,0,0,8,4,0,5,404,61,20,5,488,3,0,10,493,19,0,519,42,4,0,0,49,0,0,0,49,28,0,77,0,0,0,0,0,0,0,0,0,0,0,0,445,69,22,5,538,3,0,10,547,46,3,592,275,18,8,0,293,0,0,0,296,10,0,301,199,34,18,5,248,0,0,0,248,17,0,269
5007,131,5,0,8,141,3,0,147,3,0,0,0,5,0,0,0,5,0,6,7,642,52,20,16,731,13,0,15,752,23,4,779,205,14,0,0,228,9,0,9,229,12,0,239,117,15,4,0,133,0,0,0,133,3,0,140,9,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,4,0,7,331,33,9,7,367,9,0,9,375,17,0,396,3,0,0,0,3,0,0,0,3,0,0,3,9,0,0,0,6,0,0,0,6,0,0,6,13,0,0,0,13,0,0,0,15,0,0,15,340,33,9,7,382,9,0,3,391,17,0,407,62,4,6,0,68,3,0,3,75,16,0,90,0,0,0,0,0,0,0,0,0,0,9,9,399,36,11,3,451,8,6,16,464,31,7,503,228,20,7,3,252,0,0,6,254,4,0,260,129,19,9,0,153,0,0,0,153,3,0,157
5008,82,0,0,0,81,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,504,30,33,0,575,6,0,6,578,12,0,593,127,8,9,0,139,4,0,4,139,6,0,147,108,11,7,0,125,3,0,3,125,0,0,125,0,0,3,0,5,0,0,0,5,0,0,5,0,0,0,5,3,0,0,0,3,0,0,3,236,17,17,4,271,5,0,5,272,5,0,278,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,3,0,0,3,239,17,17,4,273,3,0,3,276,5,0,286,33,0,4,3,40,0,0,0,40,9,0,47,0,0,0,0,0,0,0,0,0,0,0,0,272,15,20,4,311,3,0,3,319,10,0,326,160,4,7,0,173,0,0,0,174,8,0,179,88,8,3,0,99,0,0,0,105,0,0,103
5009,9819,252,78,327,10142,1444,28,11615,63,10,0,80,158,0,0,0,158,7,179,343,44414,5471,1203,745,51839,884,216,1101,52941,2967,319,56228,10228,1188,227,48,11685,173,39,214,11901,542,22,12466,12285,1558,305,92,14240,150,32,181,14423,430,16,14868,341,64,68,4,476,3,0,3,481,30,3,511,99,15,7,113,223,9,0,9,235,13,33,278,22938,2825,602,259,26626,337,76,412,27036,1016,76,28131,211,35,10,4,268,45,5,46,312,24,3,341,483,66,14,14,580,39,10,40,621,39,5,667,691,105,26,25,842,78,9,89,935,69,4,1009,23635,2927,626,282,27470,415,80,500,27969,1086,81,29142,4611,748,170,125,5648,172,45,215,5868,994,15,6874,28,5,0,48,87,7,0,7,86,9,108,202,28277,3677,800,459,33206,591,131,718,33921,2087,206,36217,13662,1540,295,72,15569,243,62,303,15875,747,25,16638,14817,1917,331,111,17170,207,65,268,17442,652,24,18121
5010,76,4,3,7,84,16,0,98,0,0,0,0,0,0,0,0,0,0,0,3,347,30,18,13,408,8,3,12,417,18,0,440,101,0,3,0,103,0,0,0,105,3,0,107,65,10,0,0,81,0,0,0,81,0,0,80,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,170,12,6,7,186,0,0,0,193,3,0,191,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,5,0,0,0,3,0,0,3,6,0,0,0,8,0,0,0,9,0,0,9,175,11,6,7,192,3,0,3,197,3,0,201,24,8,3,0,32,0,3,3,39,7,0,43,0,0,0,0,0,0,0,0,0,0,0,0,199,15,9,10,227,4,3,6,239,8,5,244,89,0,5,0,94,0,0,0,94,4,0,97,35,6,0,0,46,0,0,0,46,0,0,51
6000,544,17,6,24,572,182,3,751,9,0,0,0,9,0,0,0,9,0,19,26,2658,521,95,83,3359,59,24,87,3444,389,19,3858,596,84,17,8,705,4,0,12,713,46,0,760,832,189,30,10,1066,14,0,20,1086,75,0,1163,50,10,9,0,69,0,0,0,69,3,0,73,13,0,0,28,37,0,0,0,33,5,0,38,1481,286,56,49,1873,24,9,34,1910,130,0,2039,14,7,0,6,19,6,0,6,30,0,0,30,14,0,0,0,24,0,0,0,20,0,0,31,28,8,0,6,43,6,0,13,56,0,0,55,1514,294,59,47,1915,34,11,48,1957,136,0,2097,237,61,19,12,324,7,7,9,340,155,3,494,4,0,0,0,5,0,0,0,5,0,10,15,1753,353,80,59,2247,40,17,58,2304,293,12,2614,634,124,28,15,797,3,7,9,809,64,0,873,901,195,43,13,1150,14,3,16,1165,100,3,1263
6001,96,0,0,0,98,30,0,131,0,0,0,0,0,0,0,0,0,0,0,0,458,72,26,3,566,13,3,16,576,58,0,639,99,7,0,0,114,0,3,5,121,6,0,128,134,20,0,4,154,0,0,0,154,5,0,164,5,3,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,237,34,5,3,279,0,3,5,283,16,0,301,3,0,3,0,11,0,0,0,11,0,0,8,0,0,0,0,0,0,0,0,6,0,0,6,5,0,3,0,11,0,0,0,6,0,0,9,240,36,7,3,287,0,3,3,293,16,0,309,50,3,3,0,56,4,0,6,64,17,0,81,0,0,0,0,0,0,0,0,0,0,0,0,289,35,11,3,346,4,0,6,355,34,3,391,127,18,11,3,155,3,0,3,160,9,0,169,151,19,4,5,178,6,0,6,189,6,0,196
6002,90,5,0,10,98,41,0,137,0,0,0,0,0,0,0,0,0,0,0,0,481,79,15,3,582,11,6,20,605,61,3,668,138,11,5,4,158,8,0,8,165,11,0,170,146,33,11,0,188,3,0,6,191,12,0,200,6,0,5,0,13,0,0,0,13,0,0,11,0,0,0,0,3,0,0,0,3,0,0,0,296,44,11,4,357,6,0,8,370,25,0,389,3,0,0,0,4,4,0,6,11,3,0,9,8,0,0,0,8,3,0,3,9,0,0,7,12,0,0,0,13,3,0,7,16,3,0,22,304,43,11,4,367,13,4,16,382,24,0,410,42,12,0,0,57,3,4,3,62,30,0,91,0,0,0,0,0,0,0,0,0,0,0,0,351,58,14,4,425,17,0,17,445,55,0,500,151,22,9,0,183,5,4,3,188,15,0,196,167,34,5,0,214,0,0,3,217,9,0,228
6003,597,27,8,30,623,168,0,796,5,0,0,0,7,0,0,0,6,0,11,22,4023,772,96,59,4952,77,19,101,5052,365,14,5425,1025,176,26,3,1226,14,4,17,1253,64,0,1313,1125,228,18,12,1374,11,0,11,1387,46,0,1437,27,16,17,0,59,0,0,0,59,8,0,68,10,0,5,7,26,0,0,0,29,0,0,27,2184,415,64,29,2693,30,4,30,2724,117,0,2844,10,4,0,0,14,3,0,3,20,0,0,26,30,4,0,0,26,0,3,3,29,0,0,36,43,7,0,0,48,3,6,4,54,10,0,58,2225,425,64,29,2736,37,6,43,2778,121,0,2906,299,66,11,3,378,16,0,13,391,135,0,524,0,0,0,3,3,0,0,0,3,0,7,9,2523,489,71,32,3117,51,6,56,3173,262,12,3441,1328,209,30,6,1567,7,7,17,1582,85,0,1664,1367,250,25,8,1653,13,6,21,1673,75,0,1748
6004,304,8,3,17,318,85,0,404,3,0,0,0,3,0,0,0,3,0,0,7,1585,333,33,20,1968,40,8,49,2016,153,8,2185,372,54,5,0,436,8,0,8,444,22,0,463,525,72,8,3,601,6,5,12,608,24,0,637,13,8,6,0,26,0,0,0,26,0,0,33,5,0,0,0,8,0,0,0,8,0,0,8,918,134,21,6,1077,16,5,22,1090,44,0,1137,4,3,0,0,9,0,0,0,9,5,0,20,5,0,0,0,9,0,0,0,7,0,0,7,12,3,0,0,15,0,0,0,19,8,0,22,928,138,21,6,1093,16,5,18,1113,54,0,1161,126,33,4,4,170,4,8,7,175,59,0,231,0,0,0,0,0,0,0,0,0,0,5,7,1060,173,20,8,1266,17,8,25,1288,107,0,1401,530,77,10,5,624,6,3,10,634,23,0,667,592,95,3,3,699,9,0,9,702,35,0,735
6005,45,0,0,3,46,19,0,65,0,6,0,0,6,0,0,0,6,0,0,6,241,36,5,0,288,3,0,5,290,26,0,323,59,4,0,0,67,0,0,0,67,0,0,65,81,13,0,0,93,0,0,0,93,0,0,94,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,143,13,5,0,161,0,0,0,161,4,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,13,7,0,163,0,0,0,163,4,0,171,18,4,0,0,27,0,0,0,26,11,0,36,0,0,0,0,0,0,0,0,0,0,0,0,165,16,9,0,187,0,0,0,194,17,0,204,71,16,0,0,91,3,0,3,95,3,0,99,90,11,3,3,119,0,0,4,114,9,0,126
7000,253,51,13,69,325,634,9,964,4,0,0,4,7,0,0,0,7,3,51,59,955,229,51,44,1277,132,27,162,1442,792,68,2302,263,32,11,6,309,0,0,5,310,30,0,343,109,52,3,6,173,11,0,17,187,29,0,221,10,4,3,0,21,0,0,0,21,0,0,23,3,0,0,7,16,0,0,0,13,11,0,23,391,88,21,22,518,15,7,17,532,67,0,603,0,9,0,0,11,31,0,31,38,10,0,47,6,0,0,0,6,0,10,10,15,6,0,13,6,12,0,0,19,31,10,41,57,12,0,66,394,97,21,22,531,46,13,55,587,81,0,670,99,36,9,4,150,16,9,31,176,391,3,570,4,0,0,4,4,0,0,0,4,0,19,21,496,129,31,24,683,64,18,81,766,476,22,1265,310,14,13,0,341,4,0,4,343,31,0,374,94,42,4,5,139,0,0,7,146,33,0,179
7001,82,3,0,6,89,34,0,124,0,0,0,0,0,0,0,0,0,0,0,0,491,75,12,8,589,11,4,15,602,50,3,654,165,17,3,0,183,0,0,0,187,3,0,188,62,14,0,0,82,0,0,0,81,8,0,84,8,0,0,0,6,0,0,0,6,0,0,9,0,0,0,6,3,0,0,0,3,0,0,0,237,31,4,0,278,0,0,3,278,13,0,292,3,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,3,5,4,0,6,245,31,4,0,277,3,0,5,280,16,0,296,35,0,0,0,36,0,0,0,36,32,0,62,0,0,0,0,0,0,0,0,0,0,0,0,270,31,4,3,314,3,0,5,318,46,0,362,210,10,0,0,226,3,0,7,233,5,0,245,66,13,0,0,78,0,0,0,78,7,0,88
7002,332,8,0,12,342,81,0,426,8,0,0,0,9,3,0,3,11,0,6,14,2401,311,83,38,2840,54,3,56,2901,188,6,3094,925,83,13,12,1040,16,9,18,1059,38,0,1093,397,51,18,0,472,4,0,3,475,15,0,491,31,3,7,0,36,0,0,0,36,0,0,37,7,0,0,8,14,0,0,0,19,5,0,15,1358,144,37,20,1563,18,5,23,1587,56,0,1639,15,4,4,0,19,6,0,6,20,0,0,20,9,5,0,0,14,4,10,7,24,0,0,25,25,7,4,0,31,9,10,19,49,0,0,46,1380,153,44,20,1592,28,11,41,1637,56,0,1691,134,34,0,11,176,11,0,10,187,62,0,256,0,0,0,0,0,5,0,5,8,0,5,9,1516,182,44,25,1776,40,15,58,1829,118,0,1954,1097,94,35,8,1228,24,4,23,1256,55,0,1312,433,79,19,4,535,0,0,4,532,32,3,567
8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,4,0,35,0,0,0,35,0,0,35,13,0,0,0,13,0,0,0,13,0,0,13,13,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,26,0,0,0,26,0,0,26,11,0,0,0,13,0,0,0,13,0,0,18,9,0,0,0,10,0,0,0,13,0,0,13
8001,1237,33,10,41,1281,189,0,1470,16,3,0,14,34,0,0,0,34,3,14,46,11286,1384,270,102,13040,145,48,193,13227,566,33,13825,3958,375,56,11,4408,39,13,52,4454,173,0,4630,1983,270,33,9,2297,24,3,30,2332,70,4,2407,135,25,34,7,194,0,0,0,198,5,0,203,12,0,0,26,37,0,0,0,38,4,3,47,6092,673,124,51,6933,66,15,80,7014,258,14,7283,40,9,0,0,50,8,0,7,60,6,0,61,44,8,0,0,55,0,4,5,63,7,0,70,87,18,0,0,106,14,0,13,118,12,0,133,6172,689,127,51,7041,79,17,97,7133,271,10,7417,593,100,12,13,713,16,7,19,739,142,0,875,13,0,0,0,19,0,0,0,19,0,7,24,6774,791,136,69,7771,93,22,120,7891,407,25,8322,5064,497,100,9,5676,48,18,64,5743,293,0,6037,2385,301,56,13,2749,28,3,29,2787,107,0,2898
