UCL_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
UCL421001,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,5,9,6,0,26,0,18,4,13,3,142,7,227
UCL421002,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,5,9,6,11,0,10,0,5,0,35,4,86
UCL421003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,18,3,15,0,9,0,38,6,103
UCL421004,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0,17,0,9,0,8,0,56,11,133
UCL421005,0,3,0,3,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,4,15,7,0,11,5,8,0,9,0,47,9,113
UCL421006,0,0,0,11,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,14,5,12,0,5,0,30,11,100
UCL421007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,12,0,10,3,11,0,60,9,128
UCL421008,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,5,0,4,20,3,0,22,0,24,3,14,0,72,13,167
UCL421009,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,0,20,0,6,0,11,3,44,0,110
UCL421010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,7,0,6,0,6,0,13,3,60
UCL421011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,11,0,6,0,4,3,47,0,88
UCL421012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,0,13,0,3,0,8,0,37,7,84
UCL421013,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,16,4,14,0,13,0,35,7,120
UCL421014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,8,0,10,0,4,0,27,7,79
UCL421015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,11,0,11,0,10,0,19,4,62
UCL421016,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,11,5,3,5,10,0,23,0,73
UCL421017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,8,4,6,0,4,3,7,3,55
UCL421018,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,6,32,11,0,24,3,10,0,13,0,42,8,153
UCL421019,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,18,6,0,21,0,8,5,0,0,30,9,95
UCL421020,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,9,0,13,0,7,0,35,4,78
UCL421021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,6,0,7,5,4,0,30,0,54
UCL421022,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,29,8,0,24,0,13,4,13,0,37,6,138
UCL421023,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,4,19,6,0,10,6,7,0,6,0,23,11,91
UCL421024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,3,11,4,0,26,0,3,0,6,0,55,10,118
UCL421025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,12,0,5,0,15,5,61,3,114
UCL421026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,4,9,5,0,17,0,10,0,8,6,67,9,135
UCL421027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,12,0,4,0,6,0,35,4,79
UCL421028,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,9,0,6,0,6,0,28,0,66
UCL421029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,9,0,7,4,6,0,21,3,71
UCL421030,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,13,0,7,0,0,0,32,4,84
UCL421031,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,5,0,0,0,7,17,3,0,17,0,3,0,10,5,49,9,123
UCL421032,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,9,0,3,0,3,0,22,5,63
UCL421033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,8,0,0,0,8,3,31
UCL421034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,4,0,0,0,0,0,0,4,4,7,14,3,5,13,0,6,3,7,6,75,15,154
UCL421035,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,14,0,5,0,13,0,52,5,105
UCL421036,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,0,19,0,6,0,3,3,22,0,79
UCL421037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,18,0,8,6,13,0,46,13,128
UCL421038,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,20,7,0,17,0,10,6,14,0,35,3,117
UCL421039,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,0,8,0,7,0,17,7,70
UCL421040,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,12,0,4,0,4,3,31,6,85
UCL421041,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,4,4,18,0,3,0,3,0,24,6,74
UCL421042,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,3,3,4,7,7,0,10,0,7,0,15,4,73,9,131
UCL421043,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,13,3,8,0,3,0,53,4,92
UCL422001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,7,3,21
UCL422002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,7,0,0,0,0,6,0,5,0,6,4,22
UCL422003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,3,6,10,0,5,0,3,0,9,0,27,4,64
UCL422004,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,9,0,0,0,12,0,31
UCL422005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11,3,35
UCL422006,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,11,0,9,0,0,6,21,5,60
UCL422007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,19,3,33
UCL422008,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,10,0,4,0,4,0,15,6,55
UCL422009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,6,0,18,4,42
UCL422010,0,3,0,5,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,7,0,3,0,0,0,32,5,65
UCL422011,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,21,3,34
UCL422012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,11,0,7,4,4,0,15,3,54
UCL422013,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,3,0,4,0,0,0,11,5,40
UCL422014,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,3,0,8,0,13,4,33
UCL422015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,6,0,13,0,43,0,72
UCL422016,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,3,0,0,0,4,0,15,3,33
UCL422017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,17,7,24
UCL422018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,12,0,23
UCL422019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,8,0,3,5,0,7,3,8,0,67,7,100
UCL422020,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,0,3,0,13,6,41
UCL422021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,0,4,0,0,0,8,0,34
UCL422022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,10
UCL422023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,19,3,31
UCL422024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,14,0,11
UCL422025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,8,0,27,3,40
UCL422026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,11,0,4,0,6,0,17,3,51
UCL422027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
UCL422028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,0,3,0,7,0,13,4,43
UCL422029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,7,0,10,0,20
UCL422030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,4,0,0,4,23,0,38
UCL422031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,6,0,7,0,21,7,45
UCL422032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,4,0,5,0,12,0,35
UCL422033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,8,0,3,0,11,4,38
UCL422034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,0,8,0,6,0,17,5,62
UCL422035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,7,0,0,0,8,0,19,0,41
UCL422036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,3,0,28,4,59
UCL422037,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,34
UCL422038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,0,0,0,4,6,15,5,36
UCL422039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,18,5,29
UCL422040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,5,0,10,0,15,0,41
UCL422041,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,3,6,3,4,0,8,0,4,0,4,0,42,4,74
UCL422042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,8,0,0,0,24,0,54
UCL422043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,11,0,35
UCL422044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,36,4,50
UCL422045,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,14,0,4,13,0,0,4,16,3,74,7,132
UCL422046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,5,0,8,0,32,3,64
UCL422047,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,0,8,3,3,0,0,0,12,5,40
UCL422048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,25,3,44
UCL422049,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,0,7,0,4,0,6,0,20,3,49
UCL422050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,10,4,28
UCL422051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,8,7,0,0,7,0,16,5,42
UCL422052,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,5,3,9,0,11,0,5,3,7,4,59,7,101
UCL422053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,16,0,27
UCL422054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,6,0,3,0,10,0,32
UCL422055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,7,0,3,0,18,3,49
UCL422056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,6,0,4,0,3,0,14,0,33
UCL422057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,5,0,5,0,7,0,10,4,51
UCL422058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,19,6,35
UCL422059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,0,4,0,6,0,23,6,59
UCL422060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,4,0,3,0,3,0,18,0,41
UCL422061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,8,0,0,0,0,0,0,0,15
UCL422062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,4,0,4,0,8,4,28
UCL422063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,9,0,17
UCL431001,15,112,3,1309,21,3,0,15,13,28,8,21,9,57,850,1029,30,13,21,28,10,22,4,10,4,119,114,371,3399,1291,213,3239,313,1629,232,1479,297,6159,1103,19355
UCL479997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL499994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL501001,220,1410,25,24341,142,40,66,113,116,174,57,110,72,520,12951,14372,126,32,94,86,34,61,10,60,42,931,987,2452,44852,9518,1396,29806,3528,19817,1782,14594,2296,63668,14733,205986
UCL511001,10,24,4,613,7,7,0,6,3,6,5,0,0,23,539,589,4,0,0,3,0,0,0,4,0,30,33,85,1469,306,55,1224,137,772,79,570,106,2862,617,8198
UCL512001,4,16,0,188,3,0,0,3,0,4,0,0,0,10,178,201,0,0,0,0,0,0,0,0,0,37,22,65,550,226,30,518,61,272,41,311,50,1399,234,3691
UCL512002,0,23,0,179,0,5,0,0,0,3,0,6,0,14,240,260,3,0,0,0,0,4,0,4,0,21,27,60,448,159,29,463,46,203,32,263,36,1524,297,3497
UCL512003,0,22,0,284,0,0,0,0,0,6,0,0,0,17,282,300,3,3,0,3,0,0,0,4,0,24,22,55,660,147,28,512,59,331,45,252,43,1050,326,3451
UCL512004,8,0,0,488,0,0,0,0,4,4,0,0,0,4,191,206,3,0,0,4,0,0,3,4,0,6,18,39,991,66,26,399,67,319,32,97,33,305,214,2551
UCL513001,0,0,0,156,0,0,0,6,0,3,0,0,0,6,159,164,4,0,0,0,0,0,0,0,0,7,13,31,443,51,8,171,26,85,14,44,13,127,181,1163
UCL513002,0,9,5,96,0,0,6,4,0,0,0,0,0,8,87,104,4,0,0,0,0,0,0,0,0,11,3,16,242,46,9,167,17,88,14,70,10,355,104,1119
UCL513003,4,3,0,441,8,0,0,0,0,0,0,0,0,3,132,144,0,0,0,0,0,0,0,0,0,0,7,12,619,29,20,192,52,122,16,34,15,42,139,1269
UCL513004,3,0,0,350,0,0,3,0,0,4,0,0,0,0,125,137,0,0,0,3,0,0,0,0,0,0,11,23,543,24,21,157,40,129,11,26,18,69,142,1173
UCL513005,0,7,0,55,0,0,0,0,0,0,0,0,0,0,92,101,0,0,0,0,0,0,0,0,0,0,9,15,162,40,15,128,20,89,10,55,13,355,107,999
UCL514001,0,0,0,31,0,0,0,0,0,0,0,0,0,6,53,55,3,0,0,0,0,0,0,0,0,3,7,15,78,24,5,81,15,80,12,73,21,383,66,838
UCL514002,0,6,0,71,0,0,0,0,0,0,0,0,0,3,62,69,0,0,0,0,0,0,0,0,0,7,0,9,116,73,15,113,11,37,14,58,5,308,74,823
UCL514003,0,0,0,39,0,0,0,0,0,0,0,0,0,4,60,59,0,0,0,0,0,0,0,0,0,0,5,4,117,55,8,130,11,43,13,46,12,167,64,661
UCL514004,0,4,0,39,0,0,0,0,0,0,0,0,0,0,55,54,0,0,0,3,0,5,0,0,0,6,9,19,118,30,0,80,9,79,0,57,11,252,73,718
UCL515001,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,6,3,12,22,0,19,4,10,0,16,0,124,10,216
UCL515002,0,0,0,8,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,21,9,9,24,5,16,7,11,3,63,15,183
UCL515003,0,0,0,6,0,0,0,0,0,0,0,0,0,0,19,24,0,0,0,0,0,0,0,0,0,0,0,8,24,25,3,49,5,22,3,34,4,161,30,356
UCL515004,0,0,0,10,0,0,0,0,0,0,0,0,0,0,30,29,0,0,0,0,0,0,0,0,0,0,0,3,37,4,4,23,6,23,4,11,0,48,30,190
UCL515005,0,0,0,11,0,0,0,0,0,0,0,0,0,0,28,29,0,0,0,0,0,0,0,0,0,0,0,0,41,9,4,30,5,22,5,21,0,108,27,273
UCL515006,0,0,0,37,0,0,0,0,0,0,0,0,0,0,36,35,0,0,4,0,0,0,0,0,0,8,3,15,93,16,8,53,9,52,3,19,5,92,39,394
UCL515007,0,0,0,10,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,33,17,0,38,5,5,0,17,0,53,17,185
UCL515008,0,0,0,44,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,43,5,7,17,3,7,0,4,6,7,12,103
UCL515009,0,3,0,9,0,0,0,0,0,0,0,0,0,0,28,34,0,0,0,0,0,0,0,0,0,0,6,9,28,26,0,32,4,19,3,29,0,169,37,348
UCL515010,0,0,0,30,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,3,4,85,4,0,23,6,21,5,5,0,41,33,225
UCL515011,0,0,0,22,0,0,0,0,0,0,0,0,0,0,21,26,0,0,0,0,0,0,0,0,0,0,4,3,48,8,5,39,3,35,0,19,5,167,27,361
UCL515012,0,0,0,21,0,0,0,0,0,0,0,0,0,0,22,25,0,0,0,0,0,0,0,0,0,0,0,4,67,11,3,30,4,18,3,14,0,50,24,222
UCL515013,0,0,0,25,0,0,0,0,0,0,0,0,0,0,39,45,0,0,0,0,0,0,0,0,0,4,0,9,87,20,4,50,16,15,0,10,7,69,47,331
UCL515014,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,6,0,0,0,0,0,20,5,69
UCL515015,0,0,0,19,0,0,0,0,0,0,0,0,0,5,10,16,0,0,0,0,0,0,0,0,0,3,0,6,54,7,0,42,3,27,4,19,3,136,19,308
UCL515016,0,3,0,15,0,0,0,0,0,0,0,0,0,0,31,33,0,0,0,0,0,0,0,0,0,0,0,7,31,19,4,32,4,13,0,27,4,105,35,271
UCL515017,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,7,30,22,8,19,0,0,4,14,0,85,11,195
UCL515018,0,0,0,41,0,0,0,0,0,0,0,0,0,0,14,20,0,0,0,0,0,0,0,0,0,0,3,6,40,8,4,19,4,32,3,5,7,21,22,160
UCL515019,0,3,0,20,0,0,0,3,0,0,0,0,0,3,19,25,0,0,0,0,0,0,0,0,0,6,7,6,85,20,3,61,9,26,8,25,5,135,28,407
UCL515020,0,0,0,46,0,0,0,0,0,0,0,0,0,0,42,50,0,0,3,0,0,0,0,0,0,0,0,9,149,15,7,39,5,41,3,9,3,38,49,350
UCL515021,0,0,0,9,0,0,0,0,0,0,0,0,0,5,20,20,0,0,0,0,0,0,0,0,0,0,0,0,29,11,0,26,5,16,7,17,7,105,19,244
UCL515022,0,0,0,14,0,0,0,0,0,0,0,0,0,0,28,34,0,0,0,0,0,0,0,0,0,3,5,9,84,23,5,92,11,38,7,20,7,163,41,489
UCL515023,0,4,0,13,0,0,0,0,0,0,0,0,0,0,18,17,0,0,0,0,0,0,0,0,0,0,4,8,51,16,3,37,4,29,3,13,0,77,24,258
UCL515024,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,17,0,0,0,0,0,0,0,0,0,0,0,0,30,3,4,33,5,17,3,6,0,44,16,157
UCL515025,0,0,0,12,0,0,0,0,0,0,0,0,0,0,18,17,0,0,0,0,0,0,0,0,0,0,4,5,29,8,7,13,6,15,5,15,5,86,20,204
UCL515026,0,0,0,13,0,0,0,0,0,0,0,0,0,0,17,22,0,0,0,0,0,0,0,0,0,0,0,0,59,11,5,38,10,28,5,12,0,63,20,245
UCL515027,0,4,0,20,0,0,0,0,0,0,0,0,0,0,29,33,0,0,0,0,0,0,0,0,0,5,3,15,63,18,3,63,3,36,0,20,0,118,37,378
UCL515028,0,0,0,97,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,156,0,8,56,16,31,0,0,7,11,26,307
UCL515029,0,0,0,37,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,42,5,3,5,7,10,3,0,0,3,11,92
UCL515030,0,0,0,18,0,0,0,0,0,0,0,0,0,6,23,27,0,0,0,0,0,0,0,0,0,5,4,8,45,16,4,37,3,37,3,33,9,209,33,444
UCL515031,0,0,0,24,0,0,0,0,0,0,0,0,0,0,43,45,0,0,0,0,0,0,0,0,0,4,4,15,45,17,6,37,0,29,4,29,11,180,48,417
