UCL_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
UCL315038,890,872,1766,6,12,17,6,5,13,0,0,0,72,63,135,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,84,74,153,0,0,3,0,0,0,89,87,177,46,29,70,1024,987,2014
UCL315039,382,406,795,34,34,69,0,0,3,0,0,0,28,33,59,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,29,32,62,0,3,3,0,0,0,59,73,133,41,51,94,485,527,1016
UCL315040,394,305,696,18,22,43,80,89,165,32,56,85,110,126,239,25,25,51,15,26,45,4,4,4,5,4,5,7,6,7,0,0,0,277,334,612,11,11,23,8,3,7,315,376,694,222,141,361,932,817,1753
UCL315041,492,470,965,33,39,71,5,3,8,0,0,0,35,50,81,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,53,95,0,0,3,0,0,0,74,92,171,84,77,164,656,644,1297
UCL315042,1077,1060,2143,53,68,118,11,15,24,7,3,8,74,77,147,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,94,98,186,3,0,8,3,4,8,155,172,322,113,104,218,1342,1335,2683
UCL315043,408,420,827,19,32,47,3,6,7,7,0,9,32,40,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,97,0,0,0,0,0,0,63,87,147,36,29,71,501,537,1042
UCL315044,1606,1699,3299,95,88,184,16,14,29,0,0,3,159,146,310,0,0,3,0,3,3,0,0,0,6,6,4,0,0,0,0,0,0,182,177,361,0,0,0,4,0,5,282,264,546,227,217,449,2117,2179,4295
UCL315045,1143,1063,2208,52,52,104,15,24,45,0,0,0,159,169,326,3,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,187,198,376,6,4,13,5,9,17,250,261,514,63,46,106,1458,1373,2834
UCL315046,808,776,1581,114,73,182,12,10,23,0,8,8,95,94,189,0,0,0,6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,114,112,228,19,19,34,4,0,10,256,202,449,167,133,296,1229,1107,2334
UCL315047,779,778,1552,20,24,47,4,6,10,3,5,4,109,133,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,142,255,0,0,4,7,3,7,140,169,312,59,41,102,978,990,1967
UCL315048,626,628,1255,29,30,57,0,6,9,6,3,13,85,87,165,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,92,103,196,3,0,3,3,3,5,127,133,259,56,61,121,809,821,1631
UCL315049,896,904,1800,33,39,63,11,15,25,10,7,15,87,93,176,0,0,3,5,3,7,0,0,0,3,7,12,0,0,0,0,0,0,110,127,239,0,0,5,5,3,13,146,171,317,157,158,318,1208,1230,2431
UCL315050,1406,1553,2962,112,120,239,9,11,18,0,11,11,142,206,352,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,157,228,382,8,8,12,9,13,24,293,366,662,150,156,307,1852,2080,3931
UCL315051,1767,1828,3592,34,41,80,18,21,38,17,21,35,276,295,577,3,5,9,4,4,9,0,0,0,0,0,0,4,0,6,0,0,0,323,352,675,17,9,26,11,14,21,386,416,800,95,87,182,2248,2336,4577
UCL315052,1398,1424,2821,19,21,38,10,12,19,3,9,4,202,205,408,0,0,4,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,222,219,442,8,4,11,0,8,7,253,247,506,96,82,178,1740,1754,3498
UCL315053,933,984,1912,89,102,188,4,9,12,5,4,7,97,130,227,0,0,0,0,5,7,4,0,5,8,7,9,0,0,0,0,0,0,111,156,267,4,3,9,4,4,6,207,265,470,159,159,316,1300,1405,2704
UCL315054,1485,1488,2974,96,110,206,6,7,12,13,8,16,127,161,285,0,6,8,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,159,180,337,4,3,8,11,7,23,271,298,568,153,139,291,1900,1928,3835
UCL315055,1191,1167,2364,83,87,167,23,32,55,8,14,24,128,150,280,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,161,201,358,3,7,6,3,0,0,249,288,543,155,128,291,1602,1589,3188
UCL315056,631,693,1330,52,55,108,0,0,0,5,0,8,57,69,124,0,0,0,0,0,4,0,0,0,0,4,4,3,0,6,0,0,0,68,80,143,0,0,0,7,3,14,128,143,264,48,46,98,811,884,1693
UCL315057,1072,1336,2407,57,78,134,21,23,46,0,3,11,94,116,211,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,148,266,10,3,13,0,5,4,189,235,420,60,72,130,1317,1643,2960
UCL315058,1345,1404,2743,63,78,143,4,0,6,8,10,14,175,176,351,0,0,0,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0,190,193,374,4,3,10,3,6,9,258,280,541,184,88,273,1782,1772,3558
UCL315059,528,639,1165,21,18,36,16,18,32,9,8,14,87,120,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,136,245,4,4,6,5,0,4,129,156,292,32,26,57,686,827,1511
UCL315060,1002,1009,2007,30,21,49,0,5,8,0,0,4,101,115,219,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,127,233,0,0,4,0,0,0,140,149,286,30,17,49,1170,1174,2347
UCL315061,549,419,969,38,45,84,3,5,14,0,3,5,65,51,124,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,76,63,142,10,8,18,0,0,0,126,122,241,491,153,647,1161,696,1855
UCL315062,428,463,895,66,55,119,3,11,15,0,3,4,47,48,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,123,0,3,4,8,0,4,126,117,243,100,100,198,653,682,1338
UCL315063,511,540,1051,35,38,75,0,0,3,0,0,0,38,40,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,42,85,9,3,14,0,0,4,86,87,177,72,61,134,673,686,1360
UCL315064,517,543,1059,27,37,67,3,0,3,0,0,0,55,66,124,0,0,0,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,63,70,131,0,0,0,7,6,8,98,110,206,130,121,252,744,774,1521
UCL315065,336,374,710,49,43,86,0,4,3,4,10,11,49,50,99,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,59,63,117,0,0,0,4,4,6,109,104,210,45,46,90,488,524,1016
UCL315066,1189,1258,2445,20,30,50,19,15,29,11,9,18,157,191,350,0,5,5,0,0,0,0,0,0,4,4,5,0,0,0,0,0,0,188,218,403,6,4,9,0,3,6,212,252,464,121,124,245,1522,1632,3154
UCL315067,854,855,1712,44,52,96,26,23,52,11,12,23,126,117,242,0,0,0,0,0,4,0,0,0,3,4,8,0,0,0,0,0,0,171,157,326,8,0,10,0,3,3,223,210,433,67,66,137,1146,1132,2276
UCL315068,609,649,1258,48,65,111,10,4,14,10,0,13,61,66,121,0,0,0,0,0,0,0,0,0,0,3,3,4,4,7,0,0,0,85,76,160,4,0,6,0,0,0,134,141,279,96,93,186,844,881,1728
UCL315069,893,869,1755,40,47,91,10,11,23,0,3,8,73,83,162,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,96,102,194,0,0,0,4,0,4,143,149,285,233,195,420,1264,1208,2466
UCL315070,591,522,1110,68,72,144,0,9,12,0,4,4,86,90,177,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,97,100,195,3,6,5,3,4,12,172,183,355,203,136,344,970,837,1805
UCL315071,376,381,756,30,32,60,3,6,18,3,4,0,60,56,119,0,0,4,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,72,74,144,4,0,3,0,0,0,110,109,217,46,15,59,529,505,1032
UCL315072,374,375,755,32,29,61,9,5,18,8,6,10,28,27,55,0,4,4,4,3,3,0,0,0,0,0,4,0,0,0,0,0,0,44,44,82,5,6,15,0,0,0,88,71,160,77,66,148,547,510,1056
UCL315073,655,735,1387,60,81,137,8,3,9,4,4,5,61,84,145,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,77,94,171,5,0,5,3,3,8,147,176,325,116,113,226,912,1027,1939
UCL315074,1209,1275,2487,108,126,238,9,12,24,0,0,4,127,129,254,0,0,0,3,4,3,7,6,9,0,0,0,0,0,0,0,0,0,150,154,295,0,6,3,11,6,20,266,288,555,180,204,378,1662,1769,3421
UCL315075,437,394,831,45,49,94,12,14,22,13,11,22,29,36,63,0,0,0,3,6,13,0,0,0,0,0,0,0,0,5,0,0,0,52,65,122,0,0,0,0,0,3,98,116,219,72,67,140,609,582,1188
UCL315076,1666,1685,3353,127,144,269,12,17,27,4,0,4,160,173,334,0,0,0,4,0,6,0,0,0,7,5,4,0,0,0,0,0,0,181,199,376,7,6,8,7,6,15,319,349,666,132,127,257,2116,2159,4273
UCL315077,894,936,1831,23,32,55,0,0,0,0,0,0,25,23,50,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,27,27,57,0,0,0,0,0,3,50,62,113,50,72,125,992,1073,2068
UCL315078,1066,1166,2231,125,106,229,5,4,10,0,0,0,95,103,197,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,103,111,213,0,3,7,5,0,8,229,228,460,103,103,202,1399,1498,2892
UCL315079,671,714,1384,38,45,86,5,6,8,5,6,8,47,75,126,0,0,0,3,4,7,0,0,0,5,5,11,0,0,0,0,0,0,67,92,154,0,0,0,0,0,0,106,143,248,53,40,89,825,899,1721
UCL315080,1400,1363,2761,205,197,401,70,76,145,76,74,149,135,155,294,18,26,43,22,22,42,8,9,18,4,3,12,0,0,4,0,0,0,337,364,704,32,33,61,16,10,27,594,609,1197,328,298,629,2324,2263,4587
UCL315081,1264,1337,2599,124,132,255,0,3,10,3,3,3,132,146,278,5,0,10,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,144,155,299,3,6,13,5,0,8,279,298,576,117,112,228,1655,1745,3402
UCL315082,460,408,872,25,24,51,0,0,0,0,0,0,43,49,87,3,0,0,5,6,7,5,4,4,0,0,0,0,0,0,0,4,4,58,62,120,3,0,4,0,0,0,84,85,178,74,58,125,621,556,1173
UCL315083,437,446,886,0,3,3,0,0,0,0,0,0,47,46,91,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,53,49,96,0,0,0,0,0,0,52,54,106,25,19,42,515,522,1038
UCL315084,757,762,1518,24,30,57,18,22,41,13,11,24,137,146,285,7,0,4,7,3,11,0,0,3,0,0,0,0,0,5,0,0,0,184,189,374,0,5,4,3,0,3,213,229,440,54,27,77,1021,1013,2036
UCL315085,1032,1182,2215,69,92,163,8,9,16,7,5,12,126,153,287,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,145,179,325,11,3,16,4,3,9,229,284,514,144,163,304,1406,1627,3031
UCL315086,1333,1256,2590,124,115,237,34,32,66,16,15,30,156,154,309,5,3,8,5,4,7,3,9,9,4,5,9,0,0,0,0,0,0,219,212,432,4,15,23,6,8,7,354,345,700,213,176,386,1905,1779,3680
UCL315087,1211,1184,2390,15,18,35,4,7,13,5,5,10,80,103,188,0,0,4,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,98,122,215,9,6,23,6,0,8,131,145,279,12,17,28,1356,1338,2697
UCL315088,1223,1292,2519,103,128,227,10,5,17,4,3,8,91,86,183,5,0,4,0,0,0,4,4,7,0,0,0,0,0,0,0,0,0,114,104,219,0,6,7,9,4,7,225,237,465,236,230,471,1692,1756,3449
UCL315089,883,926,1811,85,107,190,11,11,21,0,5,9,62,76,139,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,78,88,170,3,0,3,0,0,0,166,204,371,137,148,281,1188,1277,2469
UCL315090,1787,1989,3774,119,139,256,26,21,57,0,3,4,157,159,321,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,193,192,383,4,9,12,3,0,4,319,345,663,196,214,402,2295,2545,4843
UCL315091,1047,1089,2130,41,56,96,3,3,4,6,4,10,126,136,260,0,0,4,4,9,11,0,3,3,0,0,0,3,5,4,0,0,0,140,161,298,0,3,3,6,4,16,188,225,415,118,100,227,1357,1414,2766
UCL315092,854,827,1683,55,49,98,15,22,33,13,16,34,101,86,185,0,0,0,0,0,0,0,3,5,0,0,5,0,0,4,0,0,0,130,134,266,0,3,5,3,5,9,195,185,380,118,92,210,1167,1102,2270
UCL315093,355,383,736,28,36,64,3,0,3,0,0,0,40,62,97,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,43,65,112,0,0,0,0,0,0,76,91,173,20,17,36,448,500,945
UCL315094,860,923,1781,31,33,62,28,30,56,17,12,30,108,136,243,0,3,3,3,0,4,3,0,4,3,10,7,0,0,0,0,0,0,163,190,354,6,3,10,3,5,7,203,232,433,51,55,107,1118,1206,2321
UCL315095,806,746,1556,107,83,189,4,6,7,6,12,19,43,48,91,0,3,5,0,0,0,0,0,0,7,4,12,0,0,0,0,0,0,63,74,136,16,21,40,0,0,4,196,177,370,167,140,310,1166,1060,2228
UCL315096,1347,1383,2730,51,58,110,12,3,15,8,5,11,135,159,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,171,325,0,0,0,3,6,8,210,232,443,196,150,344,1753,1766,3516
UCL315097,695,705,1399,25,35,51,12,7,17,8,5,12,153,157,315,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,169,174,349,3,0,3,8,5,6,199,214,411,53,45,96,942,963,1905
UCL315098,1382,1260,2638,196,189,381,16,11,29,7,9,12,177,186,361,0,0,0,16,16,34,0,0,0,9,11,16,0,0,3,0,0,0,218,233,451,8,10,17,10,5,20,438,433,868,294,212,505,2106,1914,4018
UCL315099,1571,1675,3245,42,41,88,7,7,13,0,4,7,139,178,323,0,0,0,0,0,0,5,6,9,0,0,0,0,0,0,0,0,0,162,195,355,0,5,4,9,5,11,207,243,453,71,46,111,1842,1966,3810
UCL315100,521,513,1034,4,11,15,0,0,0,6,3,10,56,73,126,0,0,0,0,0,0,0,0,0,0,0,10,0,4,4,0,0,0,69,76,144,5,3,5,0,0,0,77,89,166,51,33,92,654,639,1295
UCL315101,778,747,1524,5,8,11,8,6,15,0,0,0,91,83,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,100,95,193,0,0,0,6,4,9,107,105,215,17,14,35,908,867,1771
UCL315102,643,689,1331,65,58,120,0,3,3,0,5,3,77,79,156,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,89,86,169,0,0,0,4,3,7,154,152,297,69,67,138,865,902,1770
UCL315103,450,463,915,41,44,85,0,6,6,14,10,20,54,39,93,0,0,3,0,0,0,3,6,10,0,3,6,0,0,0,0,0,0,76,67,135,10,4,15,0,0,3,125,111,234,91,77,167,667,649,1319
UCL315104,913,934,1855,30,40,70,10,8,20,0,6,4,97,114,213,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,128,237,4,4,4,0,3,12,144,178,324,1482,38,1527,2546,1149,3699
UCL315105,459,473,937,33,47,83,8,8,16,4,6,15,81,87,164,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,96,200,9,5,14,0,0,0,141,155,300,62,54,121,667,684,1349
UCL315106,698,806,1503,28,28,49,0,0,5,3,4,8,93,119,215,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,129,233,0,0,3,3,5,9,126,163,295,22,31,56,853,999,1850
UCL315107,994,1022,2018,31,29,61,7,12,20,6,5,14,145,149,293,0,4,7,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,162,177,337,4,3,5,0,0,4,204,208,410,71,49,120,1267,1278,2543
UCL315108,560,619,1179,18,15,36,0,0,0,0,0,0,6,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,16,0,0,0,0,0,0,25,21,51,6,15,24,595,655,1251
UCL315109,398,446,842,17,28,46,0,0,4,0,0,6,41,34,77,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,42,42,89,6,0,9,0,0,0,65,76,140,29,33,60,489,556,1047
UCL321001,234,226,456,3,3,13,0,0,0,4,0,4,42,29,77,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,49,33,82,0,0,0,0,0,0,53,42,100,21,18,42,308,288,595
UCL321002,302,333,630,25,25,56,3,3,9,4,0,0,30,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,44,79,0,0,0,0,0,0,66,71,135,45,25,65,405,432,833
UCL321003,211,196,408,10,13,25,6,3,4,0,0,0,33,27,56,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,42,31,69,0,0,0,0,0,0,53,48,101,35,28,65,297,277,573
UCL321004,203,206,414,6,11,19,0,0,0,0,0,0,25,21,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23,45,0,0,0,6,3,9,36,36,74,32,27,62,277,272,549
UCL321005,258,259,516,29,34,65,3,5,10,0,0,0,23,30,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,41,67,0,0,0,0,0,0,59,73,127,42,45,88,356,371,730
UCL321006,295,317,610,10,4,14,0,0,0,0,0,0,13,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,23,0,0,0,0,0,0,18,17,33,23,26,52,333,363,695
UCL321007,565,552,1121,24,23,49,4,4,7,0,0,0,89,90,183,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,94,97,194,7,0,7,0,4,5,130,127,254,111,79,189,807,761,1571
UCL321008,369,367,737,13,19,32,6,10,18,9,4,9,39,27,62,0,0,0,0,5,7,0,0,0,0,0,5,4,3,3,0,0,0,55,44,101,3,5,3,0,0,0,66,71,140,65,54,121,503,486,991
UCL321009,449,463,906,47,38,91,0,4,4,4,3,3,34,43,77,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,43,56,92,0,0,0,4,0,3,90,93,184,70,68,142,609,623,1235
UCL321010,349,375,722,27,25,48,0,0,0,0,0,0,32,34,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,64,0,3,3,3,0,3,58,58,124,25,25,53,441,454,896
UCL321011,339,314,658,0,3,3,0,0,0,5,0,6,25,26,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,29,57,0,0,0,0,0,0,33,35,62,27,13,38,397,359,754
UCL321012,233,236,469,16,12,28,0,4,5,0,0,0,19,27,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,53,0,0,0,0,0,0,37,42,83,51,50,98,322,327,650
UCL321013,319,300,623,12,11,20,4,9,13,0,3,4,28,29,51,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,40,72,0,0,0,0,5,5,47,49,98,30,28,54,399,380,775
UCL321014,231,184,414,10,7,20,0,0,0,0,0,0,27,24,50,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,30,20,54,0,0,0,0,0,0,39,25,71,23,13,31,288,225,521
UCL321015,403,403,807,34,32,67,0,5,0,0,3,3,23,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,23,50,76,0,0,0,0,5,10,64,83,146,50,42,97,517,533,1050
UCL321016,214,246,465,5,10,16,0,0,0,0,0,0,29,31,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,31,61,0,4,4,0,0,0,38,40,79,24,29,59,281,318,598
UCL321017,425,421,843,6,5,12,0,0,0,0,4,4,36,40,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,39,83,5,0,8,0,0,0,50,51,98,21,22,40,490,494,980
UCL321018,298,272,572,10,7,18,3,3,9,4,0,0,21,34,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,40,68,0,0,0,0,0,0,41,44,86,27,21,50,361,348,708
UCL321019,427,406,832,12,16,24,7,4,11,0,3,3,52,49,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,57,112,0,0,3,0,0,0,67,71,139,24,14,39,519,490,1012
UCL321020,353,338,692,12,15,27,6,5,5,3,0,0,47,44,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,54,106,0,0,0,0,0,4,64,69,134,18,13,33,435,421,853
UCL321021,282,290,571,6,4,3,0,3,6,0,0,0,28,31,63,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,35,37,70,0,0,0,0,0,0,39,40,77,54,46,105,372,380,754
UCL321022,253,282,536,5,3,11,0,0,0,3,0,8,26,34,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,34,69,0,0,0,0,0,0,36,41,77,24,28,57,322,352,672
UCL321023,315,296,614,4,9,9,0,4,5,4,3,3,24,21,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,23,59,0,0,0,0,0,0,40,35,69,40,25,62,397,353,747
UCL321024,245,223,469,10,3,7,3,0,0,0,0,0,21,21,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,26,47,0,0,0,0,0,0,28,33,61,14,7,23,278,266,548
UCL321025,190,204,398,12,11,21,4,8,5,4,3,7,43,55,98,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,52,68,121,0,0,4,3,0,10,69,83,155,13,12,22,276,302,579
UCL321026,188,200,384,7,8,19,0,0,5,0,0,0,28,31,60,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,31,65,0,0,0,0,0,0,44,45,86,18,16,33,247,261,504
UCL321027,326,316,639,21,18,37,6,10,9,0,0,0,24,18,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,49,0,0,0,0,0,7,49,40,86,36,24,59,409,382,787
UCL321028,337,321,654,38,31,64,4,0,4,0,0,3,28,31,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,34,71,0,0,0,5,0,5,72,60,139,94,78,169,502,463,963
UCL321029,305,336,640,18,22,36,0,0,8,5,5,3,43,39,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,52,100,4,4,9,0,0,0,70,77,141,32,37,65,403,448,852
UCL321030,219,207,423,13,11,28,0,0,0,0,0,0,14,19,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,36,4,4,7,0,0,0,33,37,68,8,8,17,260,253,516
UCL321031,395,407,798,13,25,40,5,10,14,9,3,13,27,28,51,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,39,45,87,0,0,0,0,0,0,56,67,127,36,47,87,481,530,1007
UCL321032,805,786,1593,16,19,28,19,18,44,7,15,24,71,82,151,0,0,0,3,6,8,0,0,0,0,0,0,0,0,0,0,0,0,102,124,226,0,5,3,8,0,7,125,142,266,67,58,117,991,990,1977
UCL321033,398,410,805,25,23,44,10,10,16,3,4,10,33,30,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,47,92,0,0,3,5,0,5,71,70,139,43,42,83,512,520,1032
UCL321034,398,446,842,37,35,73,0,5,5,0,0,0,50,65,118,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,59,73,130,3,0,10,0,0,0,96,113,207,25,35,59,519,594,1114
UCL321035,769,759,1529,16,20,39,5,4,14,7,11,15,111,117,225,4,4,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,135,135,264,7,3,10,0,0,0,156,157,314,60,41,104,979,959,1942
UCL321036,426,437,859,12,9,21,0,0,0,0,0,0,57,67,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,70,123,3,0,5,5,0,10,69,82,151,28,32,61,526,549,1068
UCL321037,319,306,624,20,16,37,0,0,0,0,0,0,20,21,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,37,0,0,0,0,0,5,40,41,82,51,36,81,405,381,791
UCL321038,360,336,699,17,20,35,9,7,13,0,0,5,49,62,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,73,124,6,0,6,0,0,0,73,90,164,25,21,44,454,448,904
UCL321039,402,443,843,6,3,8,6,9,13,0,5,8,36,37,74,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,46,50,96,0,0,3,0,0,0,50,55,105,21,20,36,472,514,989
UCL321040,267,264,530,7,8,12,4,0,4,0,0,3,26,28,51,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,35,66,0,0,4,0,0,3,42,41,87,16,16,30,326,323,651
UCL321041,300,322,624,33,31,67,0,0,3,0,0,0,39,41,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,42,89,7,0,3,3,0,3,85,73,158,78,51,124,461,444,906
UCL321042,255,249,499,14,13,26,3,3,0,0,0,0,37,35,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,35,75,4,0,6,3,0,9,55,51,106,24,14,40,341,317,654
UCL321043,321,300,619,0,0,4,5,0,3,0,0,0,38,29,60,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,43,31,69,0,3,3,0,0,5,40,40,76,8,8,17,373,343,716
