UCL_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
UCL314009,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,7,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,3,0,9,0,6,0,10,0,34,0,6,0,24,0,22,0,3,3,13,0,72,10,3,0,27,7,23,0,4,0,6,0,78,15,4,0,27,0,25,0,3,0,6,0,80,57,7,0,83,13,44,3,8,5,8,0,237,68,3,0,52,15,14,0,6,5,7,0,167,50,0,0,40,7,9,5,0,0,4,0,122,40,0,0,22,6,7,0,0,0,0,0,79,60,0,0,32,10,9,0,0
UCL314010,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,6,0,0,0,0,0,0,0,4,0,10,0,14,0,0,0,3,0,10,0,11,0,10,0,29,0,8,0,5,0,16,0,11,0,10,0,48,5,10,0,8,0,21,0,9,3,18,0,73,0,0,0,14,0,13,0,8,0,0,0,39,14,6,0,8,3,3,0,0,0,4,0,43,34,0,0,26,6,16,3,0,4,8,0,101,20,0,0,13,4,10,0,0,0,0,0,54,16,0,0,11,0,0,0,0,0,0,0,31,4,3,0,3,3,0,3,0,0,0,0,17,13,0,0,9,3,0,0,0
UCL314011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,11,0,0,0,4,0,15,0,0,0,0,0,15,0,7,0,9,3,9,0,4,0,6,0,30,10,5,0,14,0,10,3,3,0,3,0,45,9,0,0,20,0,9,0,0,0,0,0,41,35,4,0,38,4,14,0,0,0,6,0,103,30,0,0,31,0,4,3,3,0,0,0,73,19,0,0,18,5,6,0,0,0,0,0,51,13,0,0,14,0,0,0,0,0,0,0,30,26,3,0,20,3,8,0,0
UCL314012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,0,0,0,0,14,0,0,0,4,0,9,0,5,0,7,0,18,5,3,0,11,0,7,0,0,0,0,0,29,0,3,0,17,0,16,0,0,0,0,0,43,8,0,0,14,0,13,0,0,0,0,0,47,26,4,0,49,3,17,0,0,0,4,0,106,39,3,0,37,5,5,3,4,3,3,0,103,34,3,0,27,4,7,0,0,0,0,0,76,25,0,0,9,5,0,0,0,0,0,0,42,31,0,0,18,12,3,0,0
UCL314013,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,4,0,9,0,15,0,0,0,0,0,13,0,0,6,9,0,33,0,8,0,0,0,14,0,4,3,11,0,46,0,4,0,15,0,22,0,8,4,11,0,58,3,3,0,20,0,16,0,6,0,5,0,53,10,6,0,17,3,9,0,4,0,0,0,47,19,4,0,29,5,13,0,7,0,11,0,86,16,5,0,18,0,4,0,3,0,0,0,46,13,0,0,13,4,4,0,0,0,0,0,38,9,0,0,5,0,0,0,0,0,0,0,21,22,0,0,6,5,3,0,0
UCL314014,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,3,0,4,0,3,0,14,0,0,0,5,5,9,0,0,0,6,0,30,0,3,0,7,0,12,3,5,0,0,0,42,3,5,0,18,0,14,0,0,0,9,0,43,4,3,3,13,0,7,0,6,6,4,0,45,19,9,3,43,5,20,5,3,4,4,0,119,38,0,0,42,11,10,3,4,0,3,0,110,32,0,0,38,6,12,3,0,0,0,0,103,23,0,3,20,3,3,0,4,0,0,0,58,81,3,0,33,8,10,0,0
UCL314015,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,0,4,0,16,0,0,0,5,0,6,0,8,4,7,0,31,0,0,0,10,8,13,0,4,0,11,0,41,3,0,0,14,6,15,0,6,0,3,0,52,3,0,0,14,6,21,0,5,0,6,0,56,35,8,0,45,14,31,4,3,0,11,0,150,36,8,0,35,9,7,4,0,6,3,0,99,43,0,0,19,3,7,6,3,0,0,0,79,28,0,0,14,4,3,0,0,0,0,0,49,30,0,0,15,4,6,3,0
UCL314016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,11,0,0,3,3,0,22,0,4,0,8,0,17,0,6,4,13,0,45,4,6,0,17,0,8,0,3,0,10,0,54,3,5,0,22,3,17,0,0,0,4,0,50,8,0,0,15,5,16,0,0,3,4,0,57,26,6,3,33,8,15,0,3,4,7,0,102,24,0,0,33,5,7,0,0,0,0,0,79,34,0,3,20,0,10,0,0,0,3,0,71,16,0,0,11,0,0,0,0,0,0,0,33,27,3,0,14,0,5,0,0
UCL314017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,8,0,0,0,0,0,20,4,0,0,3,0,3,0,0,0,0,0,17,5,0,0,11,0,8,0,0,6,0,0,32,15,0,0,33,0,53,0,5,4,0,0,114,30,0,0,51,7,21,3,0,5,0,0,118,34,4,0,36,14,46,0,4,5,0,0,142,41,4,0,39,5,3,0,0,0,0,0,96,185,6,3,125,27,64,13,0
UCL314018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,9,0,3,0,0,0,19,0,7,0,7,4,5,0,3,0,6,0,32,3,3,0,9,4,19,0,0,0,3,0,42,5,5,0,9,11,14,0,5,0,0,0,47,30,12,4,59,10,32,4,10,3,5,0,175,60,3,4,84,19,13,4,4,0,0,0,191,64,9,0,77,19,20,0,3,3,0,0,192,71,4,0,37,9,3,0,0,0,0,0,129,135,7,4,64,11,29,0,0
UCL314019,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,7,0,4,0,0,0,8,0,7,3,6,0,27,0,5,0,9,0,10,4,4,0,8,4,43,4,0,0,13,4,11,0,4,5,3,0,34,3,0,3,13,4,3,0,3,0,3,0,34,14,13,0,35,14,12,0,3,0,5,0,92,15,7,0,34,6,5,3,5,0,0,0,71,26,3,0,30,3,9,0,5,0,0,0,73,18,0,0,13,6,5,0,0,0,0,0,47,31,4,0,26,5,7,0,0
UCL314020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,12,0,0,0,0,0,13,0,0,0,5,0,19,3,3,0,4,0,10,0,0,0,0,0,21,4,0,0,19,0,7,0,0,0,4,0,37,4,3,0,15,0,10,0,0,3,0,0,47,34,4,0,36,7,14,0,5,0,4,0,109,29,0,0,31,3,6,0,4,0,0,0,76,36,0,0,27,9,14,0,0,0,0,0,96,23,0,0,13,3,0,0,0,0,0,0,50,54,0,4,22,0,6,0,0
UCL314021,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,4,0,0,0,4,0,4,0,6,0,0,0,0,0,0,0,6,0,12,0,0,0,11,0,8,0,4,3,24,0,48,6,3,0,12,4,15,3,3,0,18,0,61,3,3,0,11,4,17,3,10,0,5,0,62,5,8,0,29,8,16,4,4,0,9,0,75,25,6,9,51,17,23,6,7,5,10,0,156,38,9,3,45,9,14,14,3,0,6,0,131,30,8,3,26,6,9,0,0,3,4,0,95,29,0,0,13,3,0,0,0,3,0,0,53,46,0,0,25,11,7,0,5
UCL314022,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,10,4,0,0,0,0,3,0,3,0,8,0,22,0,4,0,0,0,0,0,6,0,7,0,26,0,3,0,9,0,10,0,4,3,8,0,45,0,3,0,16,3,15,0,8,0,6,0,55,9,4,0,11,5,16,0,4,0,4,0,62,18,4,5,37,12,19,4,3,4,8,0,112,27,6,0,51,9,11,6,0,0,0,0,116,24,4,0,41,8,11,5,0,6,7,0,102,19,7,0,14,6,0,0,3,0,0,0,50,51,10,0,37,6,15,7,3
UCL314023,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,3,0,4,0,8,0,5,0,0,0,5,0,5,0,7,0,27,5,4,0,12,0,22,0,3,0,6,0,43,7,3,0,19,4,14,0,4,0,0,0,46,8,0,0,28,0,32,6,3,0,3,0,78,28,0,0,54,10,43,3,4,0,5,0,165,52,7,3,66,8,15,0,6,3,0,0,157,36,0,0,62,10,26,3,0,8,0,0,142,36,0,3,40,6,11,3,0,0,0,0,96,116,9,4,62,14,23,6,0
UCL315001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,3,0,0,0,0,0,0,0,8,3,0,0,8,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,5,0,0
UCL315002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,6,0,0,0,5,0,12,0,0,0,4,0,0,0,4,0,0,0,16,6,0,0,8,0,3,0,5,0,0,0,24,10,0,0,18,4,8,0,3,0,0,0,44,18,0,0,16,5,3,4,0,0,7,0,58,26,0,0,12,3,10,0,0,0,4,0,52,25,0,0,8,0,0,0,0,0,0,0,38,45,0,0,22,6,6,3,0
UCL315003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,4,0,4,0,0,0,0,0,16,8,0,0,4,0,0,0,0,0,0,0,7,4,0,0,4,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,7,4,0,0,3,0,0,0,0
UCL315004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,11,0,14,0,0,0,0,0,0,0,5,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL315005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,3,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,3,0,0,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0
UCL315006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,3,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,4,0,4,9,0,0,3,3,3,0,0,0,0,0,19,3,0,0,5,0,0,0,0,0,0,0,7,4,0,0,3,0,0,0,0,0,0,0,11,4,0,0,4,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0
UCL315007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,5,0,3,0,4,0,11,0,0,0,0,0,0,0,3,0,3,0,14,4,6,0,0,0,5,0,5,0,4,0,23,0,0,0,6,0,7,0,0,0,7,0,25,4,3,0,4,3,3,0,0,0,4,0,27,15,0,0,11,0,8,0,0,0,0,0,35,7,5,0,10,3,7,0,0,0,4,0,34,7,0,0,13,0,0,0,0,0,0,0,26,0,0,0,5,0,0,0,0,0,0,0,11,13,0,0,3,0,4,0,0
UCL315008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,6,0,11,0,0,0,0,0,23,0,0,0,8,0,5,0,0,0,0,0,11,5,3,3,9,4,34,0,4,4,0,0,67,20,0,0,18,3,4,0,0,0,0,0,54,24,0,0,16,4,19,0,0,0,0,0,64,14,0,5,17,5,6,0,0,0,0,0,46,66,0,3,35,4,17,3,3
UCL315009,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,8,0,9,0,12,0,4,0,3,0,7,0,0,0,7,0,22,0,0,0,8,0,9,0,4,0,3,0,20,4,0,0,5,0,4,0,0,0,0,0,8,10,5,0,9,0,9,0,0,0,5,0,47,5,3,0,11,0,4,0,0,0,0,0,27,6,0,0,7,0,6,0,0,0,0,0,15,0,0,0,5,0,0,0,0,0,0,0,10,9,0,0,7,0,0,0,0
UCL315010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,7,0,3,0,4,0,13,0,0,0,3,0,3,0,0,0,0,0,11,0,0,0,4,0,13,0,5,0,3,0,21,0,0,0,3,0,4,0,0,0,4,0,16,4,4,0,12,0,6,0,0,0,0,0,35,9,0,0,7,0,0,0,0,0,4,0,22,0,0,0,0,0,5,0,0,0,0,0,15,7,0,0,3,0,5,0,0,0,0,0,16,10,0,0,4,0,5,0,0
UCL315011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
