SAL_CODE_2021,M_Ag_For_Fshg_15_19,M_Ag_For_Fshg_20_24,M_Ag_For_Fshg_25_34,M_Ag_For_Fshg_35_44,M_Ag_For_Fshg_45_54,M_Ag_For_Fshg_55_64,M_Ag_For_Fshg_65_74,M_Ag_For_Fshg_75_84,M_Ag_For_Fshg_85ov,M_Ag_For_Fshg_Tot,M_Mining_15_19,M_Mining_20_24,M_Mining_25_34,M_Mining_35_44,M_Mining_45_54,M_Mining_55_64,M_Mining_65_74,M_Mining_75_84,M_Mining_85ov,M_Mining_Tot,M_Manufact_15_19,M_Manufact_20_24,M_Manufact_25_34,M_Manufact_35_44,M_Manufact_45_54,M_Manufact_55_64,M_Manufact_65_74,M_Manufact_75_84,M_Manufact_85ov,M_Manufact_Tot,M_El_Gas_Wt_Waste_15_19,M_El_Gas_Wt_Waste_20_24,M_El_Gas_Wt_Waste_25_34,M_El_Gas_Wt_Waste_35_44,M_El_Gas_Wt_Waste_45_54,M_El_Gas_Wt_Waste_55_64,M_El_Gas_Wt_Waste_65_74,M_El_Gas_Wt_Waste_75_84,M_El_Gas_Wt_Waste_85ov,M_El_Gas_Wt_Waste_Tot,M_Constru_15_19,M_Constru_20_24,M_Constru_25_34,M_Constru_35_44,M_Constru_45_54,M_Constru_55_64,M_Constru_65_74,M_Constru_75_84,M_Constru_85ov,M_Constru_Tot,M_WhlesaleTde_15_19,M_WhlesaleTde_20_24,M_WhlesaleTde_25_34,M_WhlesaleTde_35_44,M_WhlesaleTde_45_54,M_WhlesaleTde_55_64,M_WhlesaleTde_65_74,M_WhlesaleTde_75_84,M_WhlesaleTde_85ov,M_WhlesaleTde_Tot,M_RetTde_15_19,M_RetTde_20_24,M_RetTde_25_34,M_RetTde_35_44,M_RetTde_45_54,M_RetTde_55_64,M_RetTde_65_74,M_RetTde_75_84,M_RetTde_85ov,M_RetTde_Tot,M_Accom_food_15_19,M_Accom_food_20_24,M_Accom_food_25_34,M_Accom_food_35_44,M_Accom_food_45_54,M_Accom_food_55_64,M_Accom_food_65_74,M_Accom_food_75_84,M_Accom_food_85ov,M_Accom_food_Tot,M_Trans_post_wrehsg_15_19,M_Trans_post_wrehsg_20_24,M_Trans_post_wrehsg_25_34,M_Trans_post_wrehsg_35_44,M_Trans_post_wrehsg_45_54,M_Trans_post_wrehsg_55_64,M_Trans_post_wrehsg_65_74,M_Trans_post_wrehsg_75_84,M_Trans_post_wrehsg_85ov,M_Trans_post_wrehsg_Tot,M_Info_media_teleco_15_19,M_Info_media_teleco_20_24,M_Info_media_teleco_25_34,M_Info_media_teleco_35_44,M_Info_media_teleco_45_54,M_Info_media_teleco_55_64,M_Info_media_teleco_65_74,M_Info_media_teleco_75_84,M_Info_media_teleco_85ov,M_Info_media_teleco_Tot,M_Fin_Insur_15_19,M_Fin_Insur_20_24,M_Fin_Insur_25_34,M_Fin_Insur_35_44,M_Fin_Insur_45_54,M_Fin_Insur_55_64,M_Fin_Insur_65_74,M_Fin_Insur_75_84,M_Fin_Insur_85ov,M_Fin_Insur_Tot,M_RtnHir_REst_15_19,M_RtnHir_REst_20_24,M_RtnHir_REst_25_34,M_RtnHir_REst_35_44,M_RtnHir_REst_45_54,M_RtnHir_REst_55_64,M_RtnHir_REst_65_74,M_RtnHir_REst_75_84,M_RtnHir_REst_85ov,M_RtnHir_REst_Tot,M_Pro_scien_tec_15_19,M_Pro_scien_tec_20_24,M_Pro_scien_tec_25_34,M_Pro_scien_tec_35_44,M_Pro_scien_tec_45_54,M_Pro_scien_tec_55_64,M_Pro_scien_tec_65_74,M_Pro_scien_tec_75_84,M_Pro_scien_tec_85ov,M_Pro_scien_tec_Tot,M_Admin_supp_15_19,M_Admin_supp_20_24,M_Admin_supp_25_34,M_Admin_supp_35_44,M_Admin_supp_45_54,M_Admin_supp_55_64,M_Admin_supp_65_74,M_Admin_supp_75_84,M_Admin_supp_85ov,M_Admin_supp_Tot,M_Public_admin_sfty_15_19,M_Public_admin_sfty_20_24,M_Public_admin_sfty_25_34,M_Public_admin_sfty_35_44,M_Public_admin_sfty_45_54,M_Public_admin_sfty_55_64,M_Public_admin_sfty_65_74,M_Public_admin_sfty_75_84,M_Public_admin_sfty_85ov,M_Public_admin_sfty_Tot,M_Educ_trng_15_19,M_Educ_trng_20_24,M_Educ_trng_25_34,M_Educ_trng_35_44,M_Educ_trng_45_54,M_Educ_trng_55_64,M_Educ_trng_65_74,M_Educ_trng_75_84,M_Educ_trng_85ov,M_Educ_trng_Tot,M_HlthCare_SocAs_15_19,M_HlthCare_SocAs_20_24,M_HlthCare_SocAs_25_34,M_HlthCare_SocAs_35_44,M_HlthCare_SocAs_45_54,M_HlthCare_SocAs_55_64,M_HlthCare_SocAs_65_74,M_HlthCare_SocAs_75_84,M_HlthCare_SocAs_85ov,M_HlthCare_SocAs_Tot,M_Art_recn_15_19,M_Art_recn_20_24,M_Art_recn_25_34,M_Art_recn_35_44,M_Art_recn_45_54,M_Art_recn_55_64,M_Art_recn_65_74,M_Art_recn_75_84,M_Art_recn_85ov,M_Art_recn_Tot,M_Oth_scs_15_19,M_Oth_scs_20_24,M_Oth_scs_25_34,M_Oth_scs_35_44,M_Oth_scs_45_54,M_Oth_scs_55_64,M_Oth_scs_65_74,M_Oth_scs_75_84,M_Oth_scs_85ov,M_Oth_scs_Tot,M_ID_NS_15_19,M_ID_NS_20_24,M_ID_NS_25_34,M_ID_NS_35_44,M_ID_NS_45_54,M_ID_NS_55_64,M_ID_NS_65_74,M_ID_NS_75_84,M_ID_NS_85ov,M_ID_NS_Tot
SAL10795,8,12,23,16,43,32,29,11,3,167,0,0,0,6,6,0,0,0,0,21,4,0,13,8,11,5,0,0,0,38,0,0,0,9,4,3,0,0,0,16,9,7,8,7,12,6,0,0,0,50,3,0,4,5,4,8,0,0,0,17,5,3,3,5,4,3,0,0,0,24,3,3,4,0,4,6,0,0,0,21,0,0,3,5,4,13,0,5,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,10,0,0,4,0,4,3,0,0,0,22,0,0,0,5,7,4,4,0,0,14,0,0,0,3,4,10,4,0,0,23,0,0,0,0,0,0,0,0,0,0,4,4,6,5,5,6,3,0,0,29,5,4,4,5,3,6,4,0,0,32
SAL10796,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,26,31,18,24,7,0,0,116,0,0,9,0,3,0,0,0,0,21,9,12,92,46,44,28,4,0,0,236,0,8,13,15,12,9,0,0,0,66,13,31,69,38,25,16,5,0,0,195,11,31,87,32,20,12,0,0,0,192,0,9,53,37,40,39,9,0,0,187,0,3,17,20,9,6,3,0,0,59,0,12,57,65,18,8,0,0,0,168,0,0,10,16,8,7,0,0,0,42,5,17,106,69,27,18,0,0,0,243,0,11,27,16,16,9,5,0,0,72,0,8,33,40,21,14,8,0,0,125,0,11,40,32,26,16,3,0,0,131,0,9,57,45,27,19,3,0,0,156,0,6,20,12,5,10,0,0,0,58,3,0,21,16,16,6,3,0,0,66,0,20,45,32,19,13,3,0,0,135
SAL10797,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,3,10,9,12,3,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,8,0,4,0,0,0,4,0,0,16,0,5,3,0,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,4,4,0,0,0,10,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,10
SAL10798,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,4,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,9,4,5,11,0,0,0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,0,0,3,5,0,0,0,8,0,0,0,0,5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,3,3,0,0,12
SAL10799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10800,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10801,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,0,10,11,3,8,5,0,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,3,0,0,10,3,0,0,0,0,0,0,0,0,5,0,0,0,3,0,9,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,7,0,0,3,0,0,0,0,0,0,4,0,0,11,3,8,12,0,0,0,34,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,0,0,0,9,0,0,3,0,0,4,0,0,0,12
SAL10804,0,0,0,5,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL10805,0,3,0,10,7,4,10,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3
SAL10806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10807,0,0,0,4,4,8,0,0,0,18,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10808,0,3,3,0,0,4,0,0,0,14,0,0,10,13,7,4,0,0,0,42,3,16,32,40,44,14,5,0,0,145,0,0,6,7,3,3,0,0,0,21,10,38,87,54,49,30,8,0,0,268,5,8,14,10,7,4,0,0,0,45,22,25,39,22,8,8,7,0,0,124,21,15,26,17,3,5,0,0,0,93,0,0,9,20,21,23,3,0,0,85,0,0,0,7,4,5,0,0,0,16,0,6,10,11,3,5,0,0,0,26,0,0,4,3,0,0,0,0,0,11,0,9,19,30,9,11,0,0,0,83,0,6,20,18,9,9,0,0,0,50,0,4,20,25,28,17,4,0,0,94,0,5,18,21,9,8,3,0,0,75,3,13,32,38,38,19,9,0,0,152,0,0,7,5,0,0,0,0,0,18,5,6,15,19,18,21,4,0,0,82,5,11,10,12,18,3,0,0,0,66
SAL10809,0,0,0,0,0,0,0,0,0,3,0,0,4,3,3,0,0,0,0,12,0,0,3,5,0,9,8,0,0,23,0,0,0,0,0,5,0,0,0,10,4,11,15,11,8,6,0,0,0,56,0,0,0,0,0,0,0,0,0,3,3,7,9,3,0,4,0,0,0,20,5,7,4,5,0,0,0,0,0,18,0,0,0,5,7,5,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,4,6,6,6,3,3,0,32,0,0,6,4,5,4,0,0,0,15,0,0,0,7,11,6,0,0,0,28,0,0,3,6,12,4,0,0,0,24,0,3,12,8,8,0,5,0,0,38,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,6,0,0,0,12,0,0,3,3,0,3,0,0,0,12
SAL10810,0,0,4,0,0,0,0,0,0,4,0,0,10,3,4,3,0,0,0,16,0,10,15,14,21,12,0,0,0,65,0,0,0,0,0,3,0,0,0,8,9,22,39,37,24,15,0,0,0,135,0,0,0,9,15,8,0,0,0,31,4,10,21,3,12,4,5,0,0,63,15,9,3,4,4,5,0,0,0,41,0,4,5,14,11,10,6,4,0,43,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,3,0,0,0,15,0,0,0,4,0,0,0,0,0,9,0,5,17,13,7,6,0,0,0,52,0,0,4,9,3,0,0,0,0,21,0,8,14,14,16,5,0,0,0,64,0,0,7,16,7,6,0,0,0,40,0,4,12,15,12,13,0,0,0,63,5,0,3,0,0,0,0,0,0,11,0,3,3,0,9,4,0,0,0,28,0,3,8,8,9,4,0,0,0,36
SAL10811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,3,0,5,0,0,17,0,0,0,0,3,0,0,0,0,5,0,7,3,9,9,3,5,0,0,26,0,0,0,0,8,0,0,0,0,6,0,3,0,0,0,0,0,0,0,8,3,0,0,0,3,6,0,0,0,5,0,0,0,0,3,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,3,0,3,6,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,4,0,0,0,9,0,0,0,7,0,3,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,3,0,0,0,0,5
SAL10812,0,0,5,8,4,6,8,0,0,35,0,0,10,9,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,3,8,9,6,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,5,0,0,0,4
SAL10813,0,0,3,11,4,8,10,0,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL10814,0,0,0,0,3,0,0,0,0,5,0,0,4,0,0,8,0,0,0,12,3,17,50,48,52,26,10,5,0,209,0,0,10,14,11,3,0,0,0,39,38,74,251,165,102,59,8,0,0,697,0,4,14,34,35,21,4,0,0,119,27,30,35,48,55,18,8,0,0,219,31,16,39,19,12,12,6,0,0,141,0,5,45,53,77,49,22,0,0,251,0,4,7,23,21,9,0,0,0,57,0,13,42,56,42,10,0,0,0,174,3,3,14,17,8,5,7,0,0,52,0,22,57,71,52,29,5,0,0,239,5,9,15,18,21,23,3,0,0,97,0,16,99,63,63,37,9,0,0,301,3,14,33,29,28,13,11,0,0,123,4,16,35,28,27,40,5,3,0,164,0,10,27,23,12,7,0,0,0,79,3,10,46,28,24,16,4,0,0,137,6,13,43,39,25,28,6,0,0,160
SAL10815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,17,37,56,64,16,5,0,220,0,0,4,12,20,18,4,0,0,54,60,100,138,159,126,96,33,0,0,717,0,0,11,30,39,24,6,7,0,117,40,39,25,38,38,48,18,0,0,253,46,24,13,11,15,13,3,0,0,124,7,10,18,40,80,65,16,3,0,243,7,4,14,21,20,3,0,0,0,70,0,15,33,69,63,37,11,0,0,223,0,0,12,15,31,15,12,0,0,92,0,18,48,76,81,53,31,9,0,316,0,4,9,22,22,16,3,0,0,82,0,10,32,61,69,42,8,0,0,224,7,9,18,36,31,28,12,0,0,137,5,8,12,37,24,38,9,3,0,135,3,6,20,15,9,8,0,0,0,63,9,8,12,18,21,19,7,0,0,98,6,10,22,33,38,24,5,0,0,144
SAL10816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL10817,0,0,0,4,5,7,0,0,0,12,0,0,0,0,4,0,0,0,0,10,5,13,62,118,85,92,28,3,0,406,0,3,10,16,24,16,4,0,0,68,10,54,157,187,144,80,18,4,0,658,0,18,47,111,85,59,12,3,0,330,44,86,101,116,83,61,22,5,0,514,43,42,55,53,39,53,15,0,0,294,4,18,52,108,91,84,21,0,0,386,0,18,31,109,53,25,7,3,0,248,4,36,109,211,81,52,18,5,0,519,0,11,28,39,17,27,14,5,0,134,3,75,174,298,156,119,42,7,0,870,4,11,28,49,39,28,6,3,0,172,0,16,47,82,63,63,21,0,0,292,20,54,78,100,58,42,27,0,0,370,4,41,128,132,87,105,29,7,0,531,0,8,20,17,7,11,4,0,0,70,3,11,37,47,41,53,14,0,0,210,8,24,71,121,64,49,22,0,0,366
SAL10818,0,0,3,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,4,12,30,36,36,27,6,0,0,145,0,0,4,9,7,0,0,0,0,25,3,24,85,54,56,33,10,0,0,271,4,0,14,18,28,21,0,0,0,88,17,45,82,48,31,23,5,4,0,251,33,41,50,26,17,15,4,0,0,193,3,12,42,62,47,64,5,0,0,237,0,6,7,13,15,11,0,0,0,49,3,14,62,50,32,14,6,0,0,171,3,6,9,14,13,3,4,0,0,50,0,27,78,86,26,30,15,0,0,266,0,10,30,28,24,28,4,0,0,120,0,7,36,34,34,23,14,0,0,146,4,11,24,35,14,22,4,0,0,123,3,21,56,40,30,26,9,0,0,186,0,3,11,9,9,12,0,0,0,29,0,9,18,18,18,16,4,0,0,87,0,14,38,39,29,27,4,0,0,152
SAL10819,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,3,7,32,25,14,0,0,0,88,0,0,0,12,5,0,0,0,0,13,7,12,21,27,23,6,3,0,0,99,0,0,3,13,6,3,0,0,0,32,6,8,16,20,16,5,4,0,0,77,5,6,0,3,6,0,0,0,0,17,4,6,15,29,21,16,0,0,0,99,0,0,4,3,5,0,0,0,0,10,0,9,16,28,7,4,0,0,0,62,0,0,0,3,0,0,0,0,0,7,0,4,17,11,8,4,0,0,0,48,0,3,4,9,9,3,5,0,0,35,0,0,9,13,9,0,0,0,0,36,0,4,7,9,8,4,0,0,0,26,0,3,9,10,7,10,0,0,0,33,0,0,0,4,0,0,0,0,0,7,0,0,4,14,5,4,0,0,0,28,4,9,8,23,15,8,0,0,0,64
SAL10820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10821,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
