SAL_CODE_2021,F_ID_NS_15_19,F_ID_NS_20_24,F_ID_NS_25_34,F_ID_NS_35_44,F_ID_NS_45_54,F_ID_NS_55_64,F_ID_NS_65_74,F_ID_NS_75_84,F_ID_NS_85ov,F_ID_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ag_For_Fshg_15_19,P_Ag_For_Fshg_20_24,P_Ag_For_Fshg_25_34,P_Ag_For_Fshg_35_44,P_Ag_For_Fshg_45_54,P_Ag_For_Fshg_55_64,P_Ag_For_Fshg_65_74,P_Ag_For_Fshg_75_84,P_Ag_For_Fshg_85ov,P_Ag_For_Fshg_Tot,P_Mining_15_19,P_Mining_20_24,P_Mining_25_34,P_Mining_35_44,P_Mining_45_54,P_Mining_55_64,P_Mining_65_74,P_Mining_75_84,P_Mining_85ov,P_Mining_Tot,P_Manufact_15_19,P_Manufact_20_24,P_Manufact_25_34,P_Manufact_35_44,P_Manufact_45_54,P_Manufact_55_64,P_Manufact_65_74,P_Manufact_75_84,P_Manufact_85ov,P_Manufact_Tot,P_El_Gas_Wt_Waste_15_19,P_El_Gas_Wt_Waste_20_24,P_El_Gas_Wt_Waste_25_34,P_El_Gas_Wt_Waste_35_44,P_El_Gas_Wt_Waste_45_54,P_El_Gas_Wt_Waste_55_64,P_El_Gas_Wt_Waste_65_74,P_El_Gas_Wt_Waste_75_84,P_El_Gas_Wt_Waste_85ov,P_El_Gas_Wt_Waste_Tot,P_Constru_15_19,P_Constru_20_24,P_Constru_25_34,P_Constru_35_44,P_Constru_45_54,P_Constru_55_64,P_Constru_65_74,P_Constru_75_84,P_Constru_85ov,P_Constru_Tot,P_WhlesaleTde_15_19,P_WhlesaleTde_20_24,P_WhlesaleTde_25_34,P_WhlesaleTde_35_44,P_WhlesaleTde_45_54,P_WhlesaleTde_55_64,P_WhlesaleTde_65_74,P_WhlesaleTde_75_84,P_WhlesaleTde_85ov,P_WhlesaleTde_Tot,P_RetTde_15_19,P_RetTde_20_24,P_RetTde_25_34,P_RetTde_35_44,P_RetTde_45_54,P_RetTde_55_64,P_RetTde_65_74,P_RetTde_75_84,P_RetTde_85ov,P_RetTde_Tot,P_Accom_food_15_19,P_Accom_food_20_24,P_Accom_food_25_34,P_Accom_food_35_44,P_Accom_food_45_54,P_Accom_food_55_64,P_Accom_food_65_74,P_Accom_food_75_84,P_Accom_food_85ov,P_Accom_food_Tot,P_Trans_post_wrehsg_15_19,P_Trans_post_wrehsg_20_24,P_Trans_post_wrehsg_25_34,P_Trans_post_wrehsg_35_44,P_Trans_post_wrehsg_45_54,P_Trans_post_wrehsg_55_64,P_Trans_post_wrehsg_65_74,P_Trans_post_wrehsg_75_84,P_Trans_post_wrehsg_85ov,P_Trans_post_wrehsg_Tot,P_Info_media_teleco_15_19,P_Info_media_teleco_20_24,P_Info_media_teleco_25_34,P_Info_media_teleco_35_44,P_Info_media_teleco_45_54,P_Info_media_teleco_55_64,P_Info_media_teleco_65_74,P_Info_media_teleco_75_84,P_Info_media_teleco_85ov,P_Info_media_teleco_Tot,P_Fin_Insur_15_19,P_Fin_Insur_20_24,P_Fin_Insur_25_34,P_Fin_Insur_35_44,P_Fin_Insur_45_54,P_Fin_Insur_55_64,P_Fin_Insur_65_74,P_Fin_Insur_75_84,P_Fin_Insur_85ov,P_Fin_Insur_Tot,P_RtnHir_REst_15_19,P_RtnHir_REst_20_24,P_RtnHir_REst_25_34,P_RtnHir_REst_35_44,P_RtnHir_REst_45_54,P_RtnHir_REst_55_64,P_RtnHir_REst_65_74,P_RtnHir_REst_75_84,P_RtnHir_REst_85ov,P_RtnHir_REst_Tot,P_Pro_scien_tec_15_19,P_Pro_scien_tec_20_24,P_Pro_scien_tec_25_34,P_Pro_scien_tec_35_44,P_Pro_scien_tec_45_54,P_Pro_scien_tec_55_64,P_Pro_scien_tec_65_74,P_Pro_scien_tec_75_84,P_Pro_scien_tec_85ov,P_Pro_scien_tec_Tot,P_Admin_supp_15_19,P_Admin_supp_20_24,P_Admin_supp_25_34,P_Admin_supp_35_44,P_Admin_supp_45_54,P_Admin_supp_55_64,P_Admin_supp_65_74,P_Admin_supp_75_84,P_Admin_supp_85ov,P_Admin_supp_Tot,P_Public_admin_sfty_15_19,P_Public_admin_sfty_20_24,P_Public_admin_sfty_25_34,P_Public_admin_sfty_35_44,P_Public_admin_sfty_45_54,P_Public_admin_sfty_55_64,P_Public_admin_sfty_65_74,P_Public_admin_sfty_75_84,P_Public_admin_sfty_85ov,P_Public_admin_sfty_Tot,P_Educ_trng_15_19,P_Educ_trng_20_24,P_Educ_trng_25_34,P_Educ_trng_35_44,P_Educ_trng_45_54,P_Educ_trng_55_64,P_Educ_trng_65_74,P_Educ_trng_75_84,P_Educ_trng_85ov,P_Educ_trng_Tot,P_HlthCare_SocAs_15_19,P_HlthCare_SocAs_20_24,P_HlthCare_SocAs_25_34,P_HlthCare_SocAs_35_44,P_HlthCare_SocAs_45_54,P_HlthCare_SocAs_55_64,P_HlthCare_SocAs_65_74,P_HlthCare_SocAs_75_84,P_HlthCare_SocAs_85ov,P_HlthCare_SocAs_Tot,P_Art_recn_15_19,P_Art_recn_20_24,P_Art_recn_25_34,P_Art_recn_35_44,P_Art_recn_45_54,P_Art_recn_55_64,P_Art_recn_65_74,P_Art_recn_75_84,P_Art_recn_85ov,P_Art_recn_Tot
SAL30040,0,0,6,0,0,0,5,0,0,9,22,17,63,81,95,73,14,5,0,375,0,0,5,3,5,4,4,0,0,16,0,0,3,9,4,3,0,0,0,27,0,4,9,13,15,11,0,0,0,43,0,0,4,5,8,5,0,0,0,15,0,7,13,23,23,14,0,0,0,79,0,0,0,3,3,0,0,0,0,8,13,4,4,6,14,10,4,0,0,55,21,0,4,0,0,0,0,0,0,34,0,0,7,8,15,7,4,4,0,48,0,0,0,5,0,4,0,0,0,11,0,0,0,3,0,4,0,0,0,4,0,0,4,5,6,3,0,0,0,9,0,0,13,18,9,14,4,0,0,53,0,0,0,3,4,0,0,0,0,11,0,0,13,22,19,20,0,0,0,74,0,4,15,13,17,19,3,0,0,71,0,4,16,25,37,31,7,0,0,122,0,0,0,4,0,3,0,0,0,8
SAL30041,0,0,3,0,0,0,0,0,0,11,12,16,40,39,50,46,19,0,0,220,0,8,11,15,13,14,6,4,0,61,0,0,4,3,0,0,0,0,0,9,3,0,9,7,7,5,0,0,0,21,0,0,5,0,0,0,0,0,0,3,6,5,6,8,4,6,6,0,0,41,0,0,0,6,0,0,0,0,0,5,10,5,4,9,0,12,3,0,0,37,7,5,4,0,4,4,0,0,0,23,0,4,3,8,5,8,0,3,0,30,0,3,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,4,0,0,16,0,0,0,0,0,0,3,0,0,6,0,0,0,8,3,4,0,0,0,22,0,0,4,10,14,14,3,0,0,51,0,3,15,9,19,18,3,0,0,65,0,0,0,0,3,0,0,0,0,3
SAL30042,0,0,0,0,0,0,0,0,0,3,3,6,18,27,29,22,9,0,0,117,6,4,15,6,18,27,4,0,0,84,0,0,0,0,0,0,0,0,0,4,5,0,3,5,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,4,0,0,0,18,0,0,0,0,4,0,0,0,0,6,4,3,4,9,0,3,0,0,0,23,5,0,3,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,4,0,0,4,0,0,0,0,9,0,0,0,0,0,3,0,0,0,6,0,0,0,6,4,3,0,0,0,10,0,4,5,3,12,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0
SAL30043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30044,0,0,0,4,0,0,0,0,0,8,10,10,20,33,24,24,10,5,0,148,0,0,5,5,8,19,7,9,0,58,0,0,0,0,0,0,0,0,0,3,0,0,3,4,10,6,3,0,0,25,0,0,3,0,0,0,0,0,0,5,0,3,9,12,9,5,9,0,0,41,0,0,0,4,0,0,4,0,0,9,8,0,3,3,6,0,0,0,0,20,4,0,0,5,0,5,4,0,0,8,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,4,0,5,0,0,0,0,0,12,0,0,0,3,3,0,0,0,0,10,3,0,4,0,3,4,0,0,0,17,0,0,0,7,3,0,0,0,0,16,0,6,3,4,7,11,0,0,0,32,0,0,0,0,0,0,0,0,0,0
SAL30045,0,0,3,0,0,4,0,0,0,7,5,18,27,28,32,32,4,0,0,150,5,17,28,32,31,30,12,6,0,159,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,3,0,0,0,13,0,0,0,0,3,0,0,0,0,6,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,8,3,0,0,0,19,0,3,8,0,3,6,0,0,0,24,0,7,6,6,4,8,3,0,0,37,0,0,0,0,0,0,0,0,0,0
SAL30046,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30047,0,0,4,3,8,0,0,0,0,22,19,23,59,62,84,71,18,0,0,339,3,5,3,5,15,13,9,0,0,49,0,0,13,19,12,15,0,0,0,66,4,3,4,0,3,7,0,0,0,23,0,0,0,0,0,6,0,0,0,11,5,8,9,18,18,20,6,0,0,83,3,0,3,7,3,9,0,0,0,24,9,3,10,3,12,16,0,0,0,51,3,5,0,0,0,0,5,0,0,15,0,0,10,8,4,7,5,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,9,6,6,4,5,0,0,35,0,4,3,4,0,0,0,0,0,13,0,0,6,8,13,7,4,0,0,34,0,4,11,13,22,16,4,0,0,58,3,4,19,16,24,24,7,0,0,94,0,4,0,0,0,0,0,0,0,7
SAL30048,0,0,0,0,0,0,0,0,0,0,4,3,3,5,10,7,0,0,0,39,0,3,4,0,8,3,4,0,0,20,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,7,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,6,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
SAL30049,0,0,3,3,0,0,0,0,0,7,11,6,26,19,40,44,4,3,0,160,0,0,4,3,11,9,9,0,0,48,0,0,0,4,0,0,0,0,0,3,0,0,3,0,7,5,0,0,0,23,0,0,0,0,0,0,0,0,0,4,3,3,6,4,5,13,0,0,0,37,0,0,0,0,0,0,0,0,0,7,3,0,0,0,4,5,0,0,0,20,11,0,0,0,0,5,0,0,0,22,0,0,5,0,4,5,3,0,0,11,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,3,0,6,3,8,9,0,0,0,19,0,0,0,3,6,4,0,0,0,12,0,0,3,3,14,6,0,0,0,30,5,0,8,0,9,16,0,0,0,43,0,0,0,0,3,4,0,0,0,7
SAL30050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL30051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30053,0,0,0,0,0,0,0,0,0,0,27,44,26,5,3,0,0,0,0,102,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,126,74,18,9,7,0,0,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30054,0,0,0,5,0,0,0,0,0,5,0,0,0,5,8,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,10,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
SAL30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,7,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
SAL30056,0,0,0,0,0,0,0,0,0,0,4,5,5,11,12,15,7,0,0,55,3,0,4,3,7,6,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,8,0,5,3,0,4,4,0,0,18,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,0,0,0,10,0,0,0,6,3,4,0,0,0,9,0,0,0,0,6,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0
SAL30057,0,0,0,0,3,0,0,0,0,7,0,4,8,18,18,11,4,0,0,65,0,0,0,0,0,4,0,0,0,5,0,0,0,0,7,5,0,0,0,7,0,5,0,0,4,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,4,4,0,11,8,0,0,0,30,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,4,0,0,0,12,0,0,3,0,0,0,0,0,0,7,0,0,0,4,0,4,0,0,0,5,0,0,0,0,6,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0
SAL30058,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,18,0,0,0,0,9,0,0,0,0,11,0,0,4,0,3,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30059,5,10,22,10,19,6,0,0,0,73,175,234,508,489,511,353,79,4,0,2361,0,3,0,3,8,4,5,0,0,26,3,43,137,141,113,76,16,0,0,524,12,26,55,67,48,51,13,0,0,269,0,0,13,10,15,8,4,0,0,54,27,49,94,78,90,70,9,0,0,414,6,20,35,53,47,31,10,0,0,199,104,58,104,96,81,69,20,0,0,535,120,49,44,32,27,31,5,0,0,311,4,15,47,48,52,59,24,3,0,240,0,0,7,5,3,3,0,0,0,13,3,5,13,9,19,10,0,0,0,56,0,9,5,12,14,12,7,0,0,66,4,27,51,55,30,34,13,0,0,204,5,12,46,34,46,21,6,0,0,178,0,10,36,32,60,36,5,0,0,188,5,19,78,82,100,69,14,0,0,370,16,71,167,143,151,122,23,0,0,706,8,0,13,4,6,9,3,0,0,39
SAL30060,0,0,0,0,0,0,0,0,0,0,0,0,7,4,10,4,0,0,0,28,0,0,0,0,11,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0
SAL30061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,6,4,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30062,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,3,0,0,20,0,0,0,0,5,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SAL30063,9,5,7,12,11,4,5,0,0,48,201,172,293,438,537,375,92,5,0,2111,0,0,0,0,3,3,5,0,0,17,0,6,22,22,23,27,5,0,0,100,17,5,25,37,38,46,12,0,0,172,0,0,11,21,11,16,3,0,0,65,13,36,52,45,58,57,11,6,0,270,0,4,15,15,14,21,3,0,0,75,119,60,45,42,56,44,16,0,0,385,150,50,31,28,19,14,9,0,0,305,3,5,17,22,50,40,13,0,0,153,0,9,6,4,11,9,0,0,0,29,0,11,11,12,13,25,3,0,0,77,0,0,4,10,13,12,7,0,0,48,0,24,37,49,58,52,11,3,0,234,4,6,14,17,11,15,7,0,0,81,9,47,106,125,163,103,17,0,0,562,8,27,49,96,188,126,31,0,0,535,13,65,142,209,245,132,35,0,0,836,17,10,6,12,16,7,0,0,0,65
SAL30064,5,14,36,19,7,4,0,0,0,83,143,588,1182,769,553,300,66,9,0,3608,0,5,3,4,3,0,0,0,0,26,3,0,19,13,14,9,0,0,0,64,5,25,79,60,54,26,10,0,0,257,0,7,20,13,15,5,0,0,0,55,9,56,119,86,65,32,14,0,0,383,0,15,45,37,31,3,3,0,0,143,54,162,172,63,45,33,11,0,0,537,118,180,170,55,27,13,6,0,0,556,0,26,72,63,40,23,9,0,0,242,0,13,35,35,19,10,0,0,0,111,0,24,67,80,38,22,4,0,0,239,4,7,34,21,25,8,10,0,0,109,5,104,350,200,127,56,11,3,0,863,4,28,103,52,28,27,4,0,0,259,3,37,162,123,124,72,7,0,0,529,19,95,245,240,176,100,18,0,0,893,11,162,512,297,208,133,24,0,0,1355,10,31,44,28,22,16,5,3,0,162
SAL30065,0,0,0,4,8,4,0,0,0,19,25,27,39,77,119,75,12,0,0,382,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,6,0,0,0,15,0,0,0,5,10,9,3,0,0,35,0,0,0,0,6,0,0,0,0,11,5,11,11,12,31,11,6,0,0,84,0,3,0,7,5,0,0,0,0,16,15,8,5,3,12,9,3,0,0,56,16,0,0,0,0,3,0,0,0,26,0,6,0,3,7,8,5,0,0,27,0,0,4,3,3,0,4,0,0,15,0,0,0,11,3,4,0,0,0,20,0,0,0,9,3,6,0,0,0,16,0,9,8,22,31,23,7,0,0,105,3,0,8,4,4,3,0,0,0,21,0,0,3,12,17,17,0,0,0,47,5,8,4,25,32,19,3,0,0,97,7,9,14,11,28,24,5,4,0,106,0,0,0,4,7,3,0,0,0,12
SAL30066,0,0,0,0,0,0,0,0,0,0,5,3,7,8,12,0,0,0,0,42,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,12,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,6,0,3,0,0,0,0,6,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5
