SAL_CODE_2021,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
SAL50302,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50304,0,34,0,13,0,0,0,0,0,51,4,10,0,7,0,0,0,0,0,27,13,17,0,4,45,10,0,3,0,89,7,18,0,22,10,0,0,0,3,59,0,3,0,0,0,3,0,0,0,16,3,0,6,13,0,5,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,25,99,18,63,71,20,5,11,0,318,0,10,6,0,0,0,0,0,0,23,3,19,8,0,3,3,0,0,0,39,9,46,54,0,6,3,11,9,3,136,0,3,16,0,5,0,0,6,0,29,0,3,0,0,0,0,0,4,0,11,0,48,0,17,4,0,3,0,3,85,4,22,0,7,0,0,0,0,0,34,23,26,0,10,59,25,3,3,0,145,5,24,4,22,16,4,3,7,3,91,0,9,0,0,6,4,6,3,0,28
SAL50305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50307,0,3,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,4,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50309,4,27,4,3,0,0,0,0,0,46,4,22,0,13,4,4,0,0,0,40,6,6,0,3,20,7,0,4,0,45,5,15,0,11,3,0,0,3,4,41,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,21,82,14,48,33,14,4,7,9,226,0,8,4,0,0,0,0,0,0,11,5,5,4,0,0,0,0,0,0,14,10,4,35,4,8,3,12,7,7,81,4,5,7,0,0,0,5,0,0,23,0,8,3,0,0,0,3,0,0,16,4,46,3,6,0,0,0,0,0,58,8,26,5,13,0,5,0,4,0,64,10,14,0,8,23,4,7,6,0,73,5,11,0,19,0,0,0,3,4,54,0,0,0,0,0,0,0,0,0,7
SAL50310,8,41,9,35,8,0,7,11,0,111,4,64,0,62,11,4,6,4,0,153,12,13,7,23,89,23,7,8,0,183,8,22,5,79,3,13,7,19,0,154,6,4,0,3,4,0,0,3,0,13,12,0,17,18,11,6,6,7,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,13,4,0,0,3,0,8,0,4,0,23,49,156,59,229,130,54,47,59,4,791,0,7,4,0,0,0,0,0,0,23,0,4,9,0,4,3,0,3,0,23,21,20,352,3,11,4,87,45,11,553,5,0,36,0,0,5,26,20,4,94,3,6,10,0,0,3,6,5,0,46,9,50,16,35,8,0,6,13,0,133,12,69,3,67,11,4,12,4,0,179,20,18,9,27,97,25,13,13,0,221,13,24,3,87,12,15,6,20,0,180,6,4,0,3,4,0,0,4,0,14
SAL50311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL50312,0,15,0,6,0,0,0,0,0,18,0,8,0,3,0,0,0,0,0,13,6,3,0,0,15,0,4,0,0,33,0,3,0,10,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,33,10,21,20,9,3,5,0,110,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,21,0,0,0,4,4,0,35,0,0,8,0,0,0,3,7,0,20,5,0,6,0,0,0,7,4,0,19,0,11,0,6,0,0,0,0,0,19,0,17,0,3,4,0,0,0,0,25,8,7,0,3,16,4,5,0,0,46,0,10,0,9,4,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
SAL50313,0,6,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,9,0,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,6,0,0,3,0,0,0,0,5,0,3,0,4,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,8,0,4,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
SAL50314,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50315,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50316,27,497,16,107,49,15,0,10,0,730,23,235,0,59,20,4,0,4,0,351,132,257,15,60,229,62,0,23,13,785,62,263,7,104,80,21,4,20,3,578,36,68,11,21,36,17,0,4,0,190,15,3,30,24,29,17,0,9,0,133,0,0,0,0,0,0,0,0,0,4,0,12,0,10,4,7,0,5,0,32,3,11,0,9,12,0,0,4,6,38,356,1599,125,422,492,165,14,85,24,3291,42,223,24,33,22,9,3,13,0,378,36,109,26,8,7,5,3,10,0,208,145,389,199,12,43,23,40,28,9,891,49,71,80,4,20,10,8,4,0,250,21,38,25,4,10,5,5,13,0,121,50,674,21,124,53,19,4,15,9,974,40,315,3,64,25,8,3,6,0,462,333,542,49,92,296,129,24,44,15,1522,101,391,13,142,104,35,10,36,3,840,44,119,29,34,50,32,6,11,0,320
SAL50317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,3,8,0,3,7,0,37,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4,0,0,7,0,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50318,4,78,4,33,13,4,0,0,0,130,10,64,0,37,4,5,0,0,0,124,45,42,4,18,70,14,0,0,0,199,4,27,3,25,14,3,0,4,0,86,3,8,0,7,6,3,0,0,0,25,6,0,13,10,17,7,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,12,0,4,0,0,0,0,0,0,0,7,84,244,36,134,136,40,7,13,6,702,5,30,4,7,8,0,3,0,0,58,11,14,7,0,0,0,0,3,0,43,53,50,122,13,16,8,18,8,3,284,22,4,48,0,0,3,9,8,0,98,0,0,3,0,0,0,0,0,0,13,12,94,8,33,13,5,0,0,0,165,15,85,5,37,4,10,0,0,0,153,89,78,19,26,87,20,3,10,0,327,16,41,3,34,14,9,3,11,3,130,4,11,0,8,6,10,0,0,0,41
SAL50319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50320,0,24,0,25,8,6,0,5,0,64,0,29,0,13,3,0,0,3,0,50,11,14,5,6,27,15,0,16,3,86,10,15,7,43,12,3,0,0,0,89,4,0,0,0,0,0,0,0,0,8,4,0,8,9,0,5,0,4,5,36,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,4,13,34,87,27,106,49,35,11,31,6,387,4,12,0,0,0,0,0,0,0,17,3,4,4,0,0,0,0,0,0,12,7,7,91,3,10,0,22,11,0,162,0,0,18,0,0,0,11,6,0,45,8,0,5,0,0,0,4,5,0,23,3,22,3,29,8,6,0,5,0,86,0,37,0,17,3,0,0,3,0,62,15,22,9,13,30,16,14,14,3,125,9,23,7,52,12,4,0,9,0,109,4,0,3,0,0,0,0,3,0,17
SAL50321,6,90,11,29,16,3,0,0,0,160,17,94,0,34,17,3,0,0,0,157,44,42,4,18,81,13,0,4,7,206,11,38,3,37,28,5,0,6,0,129,9,10,0,7,5,0,0,0,0,31,4,4,22,12,8,14,0,0,5,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,3,0,0,3,0,0,3,4,13,112,310,44,146,155,48,8,20,15,869,11,30,9,3,0,3,0,0,0,57,5,12,0,0,0,0,3,0,0,26,85,76,196,3,17,6,31,33,8,457,11,6,60,0,4,0,9,8,0,112,0,3,0,0,3,0,0,5,0,22,15,130,11,30,21,6,0,7,0,222,22,118,5,32,17,3,0,3,0,201,119,95,15,26,90,28,7,14,11,396,28,55,6,41,34,16,6,9,6,188,9,14,5,8,3,4,0,0,0,45
SAL50322,0,6,0,5,0,0,0,0,0,17,0,4,0,9,0,0,0,0,0,14,0,3,0,0,5,0,0,0,0,13,5,0,0,5,3,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,22,3,19,9,5,4,6,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,31,0,0,0,5,4,0,48,0,0,7,0,0,0,4,0,0,10,0,0,6,0,0,0,0,0,0,10,0,10,0,5,0,0,0,0,0,14,0,4,0,9,0,0,0,0,0,12,4,3,0,0,9,0,0,0,0,20,5,0,0,5,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
SAL50323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SAL50324,7,123,15,37,14,12,6,5,5,214,5,82,0,20,10,0,0,3,0,123,31,45,5,14,79,18,5,8,4,202,17,78,5,67,25,8,3,4,4,214,5,23,9,4,6,11,0,0,0,64,11,0,26,18,8,3,3,4,0,75,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,12,0,5,3,6,3,4,0,0,5,27,83,408,68,195,169,64,21,44,14,1073,15,61,15,12,13,3,3,0,0,114,7,20,3,0,6,4,0,8,0,51,20,68,163,14,11,8,27,21,0,335,10,8,57,6,3,4,4,16,3,112,7,22,21,3,4,0,6,8,0,75,10,154,17,50,18,10,4,5,4,277,8,121,0,28,8,4,5,4,0,177,51,71,9,22,92,33,20,13,5,322,22,99,3,91,27,10,7,15,9,284,10,38,17,10,13,11,4,7,0,103
SAL50325,5,30,3,9,6,0,0,0,0,54,5,22,0,3,9,0,0,0,0,33,22,24,0,3,25,10,0,0,0,90,11,31,0,8,14,5,0,4,0,68,5,13,3,0,8,0,0,3,0,25,0,0,9,5,6,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,57,144,14,32,72,15,5,7,3,344,9,15,0,4,0,0,0,0,0,35,4,7,3,0,0,0,0,0,0,22,17,28,16,0,8,4,0,0,3,75,18,12,9,4,0,0,0,0,0,45,0,4,0,0,0,0,0,0,0,6,13,69,3,11,7,0,0,0,0,101,7,29,0,3,9,0,0,0,0,52,71,68,0,6,26,19,0,0,0,198,20,54,0,7,14,8,0,4,0,109,9,16,3,0,12,0,0,3,0,45
SAL50326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50327,0,0,0,0,0,3,0,0,0,14,0,5,0,3,0,0,0,0,0,13,0,0,0,0,4,4,0,0,0,11,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,10,10,0,20,15,8,5,7,0,68,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,0,14,6,0,0,12,0,0,38,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,3,0,0,0,17,0,8,0,3,0,0,5,0,0,21,4,0,0,0,7,4,0,0,0,15,0,0,0,9,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
