SAL_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
SAL41002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
SAL41003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,9,3,4,0,0,26,0,4,5,9,5,4,0,0,31,143,126,147,158,131,95,25,14,830,4,3,0,4,3,3,0,0,19,142,131,151,166,149,105,23,10,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,4,0,0,0,5,134,134,159,170,142,106,39,23,911,0,3,3,4,4,4,4,0,25,142,138,157,180,154,106,47,23,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,10,10,4,0,0,30,0,4,5,10,8,4,0,0,34,280,258,304,330,277,201,59,30,1738,3,11,4,3,3,3,3,0,40,281,270,314,341,297,205,74,28,1810
SAL41004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,7,10,0,0,0,28,0,0,0,0,0,0,0,0,0,8,3,3,7,10,5,0,0,31
SAL41005,3,15,8,6,0,0,0,0,35,0,6,0,0,0,0,0,0,6,3,11,6,24,16,32,15,5,108,5,29,19,26,20,32,15,5,146,281,323,284,294,273,189,78,12,1737,11,23,19,17,9,10,5,0,90,301,368,321,341,300,228,95,14,1973,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,7,0,5,5,7,0,0,22,0,6,3,7,6,7,0,0,23,296,383,354,390,307,247,72,15,2071,14,17,12,14,9,12,0,0,86,316,409,373,408,324,264,73,17,2187,3,15,9,6,0,0,0,0,35,0,7,5,0,3,0,0,0,10,4,12,10,27,21,38,15,5,131,8,35,23,32,28,38,15,5,177,580,713,643,684,574,435,149,29,3807,27,39,33,27,22,22,7,5,177,616,784,695,744,622,495,173,33,4159
SAL41006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,13
SAL41007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,8,6,16,16,17,21,6,0,94,0,0,3,0,0,0,0,0,4,8,6,20,24,18,21,6,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,13,13,18,20,3,0,92,0,0,5,0,0,0,0,0,3,16,10,16,16,20,20,3,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,20,18,29,35,38,38,16,0,188,0,0,3,3,0,0,0,0,10,20,18,32,38,39,38,16,0,200
SAL41008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,12,0,0,0,0,5,4,0,0,12,20,19,32,32,32,33,18,5,198,0,0,3,0,3,5,0,0,15,22,23,35,28,45,40,19,5,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,0,3,3,0,0,5,17,21,21,27,38,25,16,3,178,0,0,0,0,6,0,0,0,6,17,29,21,27,40,27,14,3,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,15,0,0,0,0,9,6,0,0,15,40,44,59,56,69,60,28,11,373,0,4,3,0,9,0,0,0,21,41,46,59,56,89,71,36,11,412
SAL41009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,6,6,3,0,0,24,0,0,0,0,0,0,0,0,0,10,0,5,6,3,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,4,3,6,0,0,23,0,0,0,0,0,0,0,0,0,10,0,4,8,3,6,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,9,12,10,7,0,0,54,0,0,0,0,0,0,0,0,0,16,3,9,12,7,7,0,0,53
SAL41010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,8,0,0,0,0,3,8,0,0,8,37,16,34,37,45,46,26,6,247,0,4,3,7,0,0,4,0,15,40,18,40,47,49,50,28,6,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,31,26,34,41,48,40,12,4,234,0,3,4,6,0,0,5,0,11,31,28,36,42,50,40,17,4,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,0,13,0,0,0,4,4,8,0,0,13,73,44,66,78,91,87,40,5,482,0,3,5,10,5,0,8,0,28,75,45,78,90,100,90,44,5,525
SAL41011,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,7,6,14,10,34,26,17,109,0,7,7,14,11,34,26,17,113,319,401,392,340,333,280,166,45,2281,31,37,31,16,32,12,23,15,193,350,443,431,367,376,332,218,81,2586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,16,0,0,0,0,5,0,0,3,15,259,356,387,323,331,309,227,104,2300,16,17,26,11,10,17,31,21,159,276,381,414,342,346,328,259,123,2475,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,7,6,15,11,33,26,24,122,0,4,8,15,12,33,26,24,126,582,765,786,662,663,593,392,150,4578,50,52,58,28,44,33,55,29,352,626,823,846,713,718,664,467,198,5061
SAL41012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,3,0,0,19,0,0,0,0,0,0,0,0,3,0,0,3,3,8,7,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,5,0,0,22,0,0,0,0,0,0,0,0,0,0,0,9,4,4,5,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,11,8,13,0,0,42,0,0,0,0,0,0,0,0,6,3,0,6,11,8,12,0,0,44
SAL41013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,6,0,0,0,0,5,6,0,0,6,3,13,10,3,18,0,5,0,51,0,8,0,0,0,0,0,0,8,6,20,7,6,22,8,5,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,5,3,15,9,3,0,66,0,0,0,0,4,0,0,0,11,14,17,5,4,19,11,3,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,6,0,0,0,0,5,6,0,0,6,13,24,14,11,36,12,11,0,119,4,12,0,0,4,0,0,0,16,14,39,18,10,39,19,11,0,144
SAL41014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,7,0,0,0,21,0,0,0,0,0,0,0,0,0,0,6,3,8,7,0,0,0,20
SAL41015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,8,8,3,0,0,33,0,0,0,0,0,0,0,0,0,4,5,3,8,8,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,7,3,0,0,29,0,0,0,0,0,0,0,0,0,3,3,3,8,7,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,3,18,21,6,0,0,65,0,0,0,0,0,0,0,0,0,9,9,3,18,21,6,0,0,63
SAL41016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,11,0,0,0,0,0,3,0,0,0,5,0,4,0,0,7,0,0,11
SAL41017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,4,9,3,9,12,14,14,8,0,77,0,0,0,0,0,0,0,0,0,9,3,10,11,14,21,8,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,11,22,17,4,0,72,0,0,0,0,0,0,0,0,0,4,7,5,11,21,17,4,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,17,6,13,23,39,31,10,0,147,0,0,0,0,0,0,0,0,0,17,6,14,26,39,33,10,0,151
SAL41018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,6,3,3,8,14,3,0,38,0,0,0,0,0,0,3,0,3,0,6,3,3,10,20,4,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,10,10,3,0,35,0,0,0,0,0,0,0,0,0,7,0,0,3,10,10,4,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,10,7,8,19,29,8,0,74,0,0,0,0,0,0,7,0,4,4,10,7,8,18,28,10,0,87
SAL41019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,11,0,0,0,0,0,5,0,0,6,0,0,0,3,7,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,6,0,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,5,3,0,0,19,0,0,0,0,0,0,0,0,4,0,0,7,5,5,8,0,0,26
SAL41020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,7,16,8,0,0,50,0,0,0,3,3,0,0,0,10,6,5,9,16,19,14,0,4,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,8,13,15,0,0,52,0,0,0,3,0,0,0,0,5,9,5,6,8,9,15,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,9,18,28,19,3,0,99,0,0,0,11,4,0,0,0,17,6,11,9,23,28,24,3,4,120
SAL41021,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,10,7,35,0,0,3,0,4,14,10,7,37,93,56,74,96,87,72,47,3,536,0,8,0,0,0,0,0,0,8,94,65,78,104,94,89,58,7,585,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,6,113,52,94,117,97,88,59,19,647,0,5,0,0,0,0,0,0,8,116,59,98,120,98,96,59,19,656,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,8,15,10,7,37,0,4,3,5,8,15,10,7,46,203,109,167,217,182,165,106,20,1175,5,3,0,3,0,3,0,0,16,209,121,175,221,196,185,112,31,1238
SAL41022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,4,0,13,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,6,0,3,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,10,3,4,0,31,0,0,0,0,0,0,0,0,0,0,4,3,5,10,3,4,0,31
SAL41023,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,14,37,0,0,4,0,0,6,13,14,42,101,121,125,104,88,64,68,44,713,0,3,5,0,5,6,8,0,26,103,120,129,109,98,75,87,56,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,101,133,112,88,99,84,121,60,792,0,6,0,0,3,0,5,10,27,99,140,117,88,100,87,126,69,818,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,14,38,0,0,4,0,4,8,13,14,40,197,249,238,188,186,148,191,105,1501,0,9,0,0,8,5,11,5,50,203,257,248,194,194,166,210,123,1599
SAL41024,4,11,0,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,19,4,11,0,5,0,4,0,0,36,23,56,45,48,51,35,10,0,257,4,11,4,7,0,3,0,0,16,29,75,46,59,54,38,12,0,309,6,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,4,0,0,0,0,0,0,8,41,51,55,45,54,21,17,0,274,3,0,0,0,0,0,0,0,8,48,57,51,45,57,21,17,0,290,11,14,0,4,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,0,0,19,11,13,0,8,6,4,0,0,49,62,108,96,89,105,52,24,0,533,8,11,0,7,3,3,0,0,24,76,133,100,99,111,61,25,0,608
SAL41025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,11,13,3,4,0,35,0,0,0,0,0,0,3,0,5,5,3,0,5,13,3,5,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,9,13,9,0,0,0,42,0,0,0,0,0,0,0,0,0,13,8,9,13,9,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,8,20,22,8,4,0,74,0,0,0,0,0,0,3,0,3,11,6,8,16,22,3,5,0,82
SAL41026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7,7,0,30,0,0,0,8,8,7,7,0,30,80,55,75,71,69,60,30,6,455,7,0,7,6,5,3,0,0,28,87,56,86,86,84,77,39,13,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,57,90,80,81,77,35,4,496,4,0,0,4,8,3,4,4,24,64,57,96,83,91,80,43,12,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,7,7,0,34,0,0,0,8,7,7,7,0,34,148,107,168,155,155,136,70,14,955,8,3,7,10,11,5,0,7,51,149,110,177,173,170,155,86,19,1044
SAL41027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,16
SAL41028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,3,6,0,3,0,22,0,0,0,0,0,0,0,0,0,3,9,6,3,6,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,5,9,3,3,0,35,0,0,0,0,0,0,0,0,0,3,9,8,5,9,3,3,0,40
SAL41029,0,9,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,11,14,10,3,44,0,6,7,8,10,14,10,3,55,323,379,310,318,274,194,163,47,2010,8,16,9,4,8,3,3,0,51,325,401,328,327,292,217,179,53,2118,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,10,0,3,0,0,4,4,4,0,15,267,374,321,335,346,279,183,72,2170,12,8,6,7,4,9,4,5,54,281,380,333,336,348,293,190,79,2233,0,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,4,3,5,13,18,9,5,59,3,13,5,8,12,18,9,5,69,587,753,635,653,615,477,342,117,4179,19,25,16,7,8,11,10,11,100,602,786,656,667,640,504,367,127,4351
SAL41030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,4,0,0,6,0,5,5,0,4,8,0,0,27,0,0,0,0,0,0,0,0,0,0,5,5,7,4,13,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,5,3,0,0,20,0,0,0,0,0,0,0,0,0,3,0,6,4,5,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,4,0,0,6,10,9,3,8,7,9,0,0,45,0,0,0,0,0,0,0,0,0,10,9,3,6,7,12,0,0,48
