SAL_CODE_2021,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_resp,Samoan_BP_B_OS,Samoan_FO_B_OS,Samoan_MO_B_OS,Samoan_BP_B_Aus,Samoan_BP_NS,Samoan_Tot_resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_resp,Sri_Lankan_BP_B_OS,Sri_Lankan_FO_B_OS,Sri_Lankan_MO_B_OS,Sri_Lankan_BP_B_Aus,Sri_Lankan_BP_NS,Sri_Lankan_Tot_resp,Vietnamese_BP_B_OS,Vietnamese_FO_B_OS,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_resp,Ancestry_NS_BP_B_OS,Ancestry_NS_FO_B_OS,Ancestry_NS_MO_B_OS,Ancestry_NS_BP_B_Aus,Ancestry_NS_BP_NS,Ancestry_NS_Tot_resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_BP_NS,Tot_P_Tot_resp
SAL50224,0,3,5,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,3,5,13,5,22
SAL50225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50226,26,97,87,337,4,551,0,8,0,30,0,37,311,10,8,3,0,328,14,3,0,12,0,32,32,3,0,5,0,38,298,92,64,338,5,806,28,0,5,0,0,32,15,0,0,0,0,12,32,5,11,23,0,78,17,5,0,8,0,31,3,0,0,0,0,3,109,6,4,3,0,121,102,23,10,120,4,255,69,21,7,44,0,147,28,0,0,0,0,30,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,4,0,9,13,0,0,0,0,17,13,0,3,0,0,22,21,0,0,0,0,26,16,0,0,0,0,14,0,0,0,0,0,0,84,11,9,95,0,204,3,0,0,0,0,3,22,0,3,0,0,27,17,0,0,5,0,23,14,0,0,0,0,14,34,0,6,0,0,41,14,0,0,7,0,27,454,37,37,25,3,556,14,0,0,5,197,212,1517,193,138,721,213,2779
SAL50227,7,34,33,177,0,249,0,0,0,13,0,13,4,0,0,0,0,4,5,0,0,10,0,7,8,0,0,0,0,12,106,39,37,115,0,298,18,0,0,0,0,18,3,0,0,0,0,3,8,3,0,9,0,19,3,0,0,0,0,3,0,0,3,0,0,5,15,0,0,0,0,15,28,3,8,26,0,68,9,4,0,22,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,10,3,5,6,0,15,6,0,0,11,0,13,5,0,0,0,0,5,0,0,0,0,0,0,23,4,7,32,0,61,0,0,0,4,0,4,11,0,0,0,0,11,9,0,0,4,0,11,0,0,0,0,0,0,5,0,0,0,0,5,5,3,0,9,0,16,53,0,0,10,0,65,0,0,0,0,18,22,261,57,52,289,18,677
SAL50228,18,90,69,464,6,648,0,9,0,26,0,40,10,0,0,3,0,10,6,0,0,0,0,4,25,5,3,6,0,42,270,102,48,453,13,892,12,0,0,0,0,12,5,0,0,0,0,9,21,0,3,23,0,51,0,0,0,5,0,3,0,0,0,0,0,0,12,0,0,0,0,10,60,8,7,109,3,182,12,4,0,26,0,45,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,12,0,0,0,0,16,8,0,4,0,0,14,7,3,0,3,0,10,3,0,0,0,0,6,0,0,0,0,0,0,49,23,10,109,0,194,0,0,0,0,0,0,11,6,0,0,0,14,0,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,3,3,0,3,0,12,99,15,14,12,0,141,5,0,0,13,128,146,523,164,100,893,157,1838
SAL50229,253,638,614,2037,25,3562,3,27,11,264,0,312,168,18,9,9,0,205,24,12,4,17,0,61,140,34,18,42,5,241,3583,552,574,1522,29,6258,267,4,17,6,0,292,77,0,4,12,0,93,186,39,40,130,0,395,14,7,5,9,0,32,12,0,0,3,0,21,235,9,7,8,0,259,713,100,59,326,11,1213,133,63,28,143,5,361,7,0,4,4,0,12,3,11,0,9,0,27,18,6,0,5,0,28,27,3,3,7,0,38,395,40,21,18,7,483,156,56,23,11,0,247,67,7,5,25,0,100,19,3,0,8,0,33,53,0,7,0,0,65,755,113,105,318,4,1294,10,0,0,4,0,13,322,15,11,0,0,351,47,9,6,18,0,77,11,7,0,8,0,20,37,5,4,0,0,45,119,4,19,13,0,154,1442,100,122,87,27,1788,79,12,4,45,562,707,7285,1063,958,3512,656,13473
SAL50230,327,1104,926,4564,32,6960,9,51,39,498,6,605,169,7,18,23,3,220,21,8,3,42,0,75,304,106,77,193,0,675,2756,933,867,3464,46,8062,292,9,21,8,5,324,54,16,4,17,0,96,124,43,37,214,8,429,9,9,3,22,0,36,13,4,7,8,0,20,674,15,4,17,0,707,442,101,88,596,4,1235,142,78,50,381,0,654,13,0,4,0,0,18,5,5,0,5,0,15,3,0,0,6,0,6,6,8,0,4,0,17,297,56,40,12,3,410,187,93,39,28,4,337,35,12,3,38,0,93,5,4,3,11,0,26,24,9,4,0,3,40,537,160,150,611,12,1465,10,0,0,0,0,18,272,34,20,13,3,343,50,3,8,3,0,68,23,5,0,5,0,34,26,0,0,0,4,27,80,19,24,41,0,163,2110,156,146,191,3,2610,94,17,13,75,701,903,7294,1771,1475,7543,802,18878
SAL50231,49,173,146,1403,21,1798,4,59,16,1109,28,1217,58,10,8,27,0,106,19,5,4,6,0,31,35,21,12,26,0,101,400,138,111,1051,26,1723,107,0,5,3,0,114,30,4,4,9,0,45,59,17,9,77,0,167,8,0,0,7,0,15,3,0,0,6,0,15,43,3,0,0,0,49,90,44,24,344,0,511,79,21,6,88,0,190,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,7,4,0,0,10,0,11,30,4,3,0,0,41,22,10,3,4,4,37,10,6,3,13,0,27,4,0,0,3,0,11,0,0,0,0,0,0,112,39,32,302,0,480,0,0,0,0,0,3,25,4,3,0,0,29,18,0,9,6,0,34,0,0,0,0,0,3,14,0,0,0,0,7,13,4,7,12,0,34,233,52,41,158,9,489,18,9,0,34,684,752,1147,356,264,3203,756,5730
SAL50232,0,0,8,19,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,23,0,32,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,8,32,3,56
SAL50233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50234,0,13,16,57,0,83,0,3,0,14,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,10,3,44,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,7,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,18,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,9,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,5,3,0,0,0,14,13,39,21,18,101,17,198
SAL50235,37,112,92,436,4,676,0,3,6,85,4,87,9,0,0,0,0,16,3,0,0,0,0,6,22,5,7,11,0,35,419,108,98,344,8,978,54,0,0,0,0,54,5,0,4,5,0,9,30,6,0,23,0,65,5,0,0,5,0,3,0,0,0,0,0,0,14,0,5,0,0,13,52,7,10,81,0,153,15,7,0,25,0,49,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,25,0,0,0,0,26,18,0,3,0,0,23,12,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,88,20,19,74,0,203,6,0,0,0,0,6,12,3,0,0,0,21,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,27,4,0,5,0,33,111,24,12,13,0,155,10,0,0,8,86,110,785,174,149,758,103,1975
SAL50236,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,15,0,28,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,21,0,38
SAL50237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11
SAL50238,0,0,4,22,0,22,0,0,0,396,8,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,18,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,11,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,31,34,9,3,4,450,38,500
SAL50239,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4,0,0,16,8,26
SAL50240,78,194,200,972,32,1464,5,11,8,203,16,241,52,0,0,5,0,60,0,0,0,7,0,8,56,21,16,29,0,124,657,211,182,752,29,1829,95,0,3,3,0,108,16,4,5,0,0,21,39,10,9,45,0,107,10,4,0,0,0,15,5,3,0,4,0,10,54,3,4,0,0,60,129,44,19,173,4,368,30,19,3,61,0,115,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,8,0,0,0,0,4,68,8,6,3,0,86,36,14,11,6,8,70,19,3,0,0,0,24,6,0,0,0,0,11,3,0,0,0,0,8,142,46,42,153,3,393,4,3,0,0,0,11,21,4,0,0,0,28,22,0,0,9,0,30,0,0,0,0,0,3,14,0,0,0,0,19,23,7,6,11,0,45,538,46,49,40,5,681,24,5,0,15,251,289,1731,380,318,1694,321,4442
SAL50241,0,0,0,18,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,25,3,35
SAL50242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SAL50243,0,0,4,11,0,12,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,51,0,57
SAL50244,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,12,0,0,0,0,0,0,8,0,10,11,0,26
SAL50245,504,984,835,3726,28,6080,10,26,18,214,13,275,6156,59,114,52,32,6421,56,12,14,53,0,132,243,66,43,134,0,491,3462,920,680,3035,44,8148,390,4,27,6,0,428,77,9,0,18,0,105,273,47,41,224,6,586,28,10,10,26,0,77,25,4,8,9,0,44,3324,34,35,57,5,3455,711,149,92,576,7,1536,469,179,100,479,0,1220,324,5,5,3,0,335,74,18,11,10,0,112,12,0,0,7,0,23,25,8,3,9,0,46,226,18,15,16,5,274,142,58,25,4,0,230,130,23,17,47,0,219,58,0,8,6,0,67,50,3,0,0,0,56,772,185,126,708,10,1801,49,3,6,7,0,65,494,35,40,7,0,581,108,8,4,8,3,129,253,3,0,0,0,260,203,5,9,0,0,225,134,13,16,31,0,191,6816,303,295,275,25,7713,259,12,13,50,1959,2292,22286,1861,1503,6738,2116,34504
SAL50246,117,129,90,427,9,770,4,4,7,65,0,80,1065,9,13,6,4,1096,16,0,0,9,0,26,33,9,3,13,0,53,441,106,73,402,21,1041,274,3,21,4,0,304,14,0,0,4,0,19,32,4,5,39,0,86,6,4,0,3,0,15,4,0,0,0,0,4,739,8,0,8,0,751,82,19,8,95,0,205,126,15,13,75,0,231,103,0,0,0,0,110,4,0,0,0,0,13,0,0,0,0,0,0,6,0,0,0,0,5,28,0,0,0,0,32,18,4,3,0,0,25,19,0,0,0,0,25,0,0,0,0,0,3,16,0,0,0,0,19,55,15,12,83,0,163,12,0,0,0,0,13,25,0,5,0,0,32,21,0,4,3,0,24,35,0,0,0,0,35,72,0,0,0,0,74,12,4,0,3,0,23,2234,50,49,22,26,2382,99,8,3,5,471,584,5071,243,189,854,528,6875
SAL50247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50248,0,16,29,134,3,184,0,0,0,25,0,24,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,11,53,26,26,139,0,238,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,11,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,44,0,56,6,3,0,15,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,12,51,0,77,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,20,7,5,7,0,35,6,0,0,7,18,32,129,38,39,316,24,538
SAL50249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
SAL50250,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,6,3,18
SAL50251,15,130,117,883,13,1157,0,4,13,77,0,91,4,0,0,7,0,12,3,0,0,10,0,7,33,5,18,31,0,87,276,117,111,762,8,1269,3,0,0,0,0,4,11,3,0,7,0,28,18,7,4,56,0,85,0,0,0,3,0,3,0,0,0,0,0,0,7,3,0,0,0,6,57,16,10,142,4,226,13,5,5,65,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,9,0,7,0,0,7,10,10,0,4,0,29,6,0,0,5,0,10,0,0,0,4,0,5,0,0,0,0,0,0,55,26,21,164,0,264,0,0,0,0,0,0,20,3,5,0,0,29,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,10,0,31,62,24,3,16,0,106,3,0,0,18,138,163,475,208,185,1574,160,2606
